Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Blot,Spreadsheet: Aux,Spreadsheet: Port,Spreadsheet: Starboard,Spreadsheet: Correct,Spreadsheet: Incorrect,Spreadsheet: ,Spreadsheet: Y,Spreadsheet: N,Spreadsheet: L,Spreadsheet: R,Manipulation: Spreadsheet,Store: correct,Store: total
34,1702999107927,19/12/2023 15:18:27,1702999107927,0,19/12/2023 15:18:27,157165,2,task-slet,,33784289,BLIND,9993843,,complete,,6581ae86dcd6bd6ce6cb88d7,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,768x744,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,32,Testing02,Testing,hvzr65,1,response,18_LIVEGODRIC_BLOT_WAN.png,3975.2000000000116,3966.3000000000175,3975.2000000000116,3975.2000000000116,3966.3000000000175,3975.2000000000116,1,3975.2000000000116,0,0,,Click Response,LeftOption,4,object-112,1e-1i,_,53,1e-1i_53,8,Testing02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,BLOT,WAN,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WIM.png,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WIM.png,,,,WAN,WIM,,42,50
35,1702999111522,19/12/2023 15:18:31,1702999111522,0,19/12/2023 15:18:31,157165,2,task-slet,,33784289,BLIND,9993843,,complete,,6581ae86dcd6bd6ce6cb88d7,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,768x744,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,33,Testing02,Testing,hvzr65,1,response,14_MUNGOS_BLOT_WUNG.png,3604.899999999994,3599.6999999999825,3604.899999999994,3604.899999999994,3599.6999999999825,3604.899999999994,1,3604.899999999994,0,0,,Click Response,LeftOption,4,object-112,1e-1i,_,60,1e-1i_60,9,Testing02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,BLOT,WUNG,14_MUNGOS_BLOT_WUNG.png,14_MUNGOS_BLOT_WAN.png,14_MUNGOS_BLOT_WUNG.png,14_MUNGOS_BLOT_WAN.png,,,,WUNG,WAN,,43,51
36,1702999128664,19/12/2023 15:18:48,1702999128664,0,19/12/2023 15:18:48,157165,2,task-slet,,33784289,BLIND,9993843,,complete,,6581ae86dcd6bd6ce6cb88d7,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,768x744,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,34,Testing02,Testing,hvzr65,1,response,27_BESTSELLER_BLOT_WIM.png,17146.799999997776,17132.70000000001,17146.799999997776,17146.799999997776,17132.70000000001,17146.799999997776,1,17146.799999997776,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,59,1e-1i_59,9,Testing02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,BLOT,WUNG,27_BESTSELLER_BLOT_WUNG.png,27_BESTSELLER_BLOT_WIM.png,27_BESTSELLER_BLOT_WIM.png,27_BESTSELLER_BLOT_WUNG.png,,,,WUNG,WIM,,44,52
37,1702999132173,19/12/2023 15:18:52,1702999132173,0,19/12/2023 15:18:52,157165,2,task-slet,,33784289,BLIND,9993843,,complete,,6581ae86dcd6bd6ce6cb88d7,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,768x744,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,35,Testing02,Testing,hvzr65,1,response,32_QWC_BLOT_WAN.png,3523.89999999851,3516.2999999999884,3523.89999999851,3523.89999999851,3516.2999999999884,3523.89999999851,1,3523.89999999851,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,57,1e-1i_57,9,Testing02,32_QWC,ASK,.png,32_QWC_ASK.png,BLOT,WUNG,32_QWC_BLOT_WUNG.png,32_QWC_BLOT_WAN.png,32_QWC_BLOT_WAN.png,32_QWC_BLOT_WUNG.png,,,,WUNG,WAN,,45,53
38,1702999139985,19/12/2023 15:18:59,1702999139985,0,19/12/2023 15:18:59,157165,2,task-slet,,33784289,BLIND,9993843,,complete,,6581ae86dcd6bd6ce6cb88d7,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,768x744,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,36,Testing02,Testing,hvzr65,1,response,19_BURYVOLDY_BLOT_WAN.png,7819.399999999267,7816.200000000012,7819.399999999267,7819.399999999267,7816.200000000012,7819.399999999267,1,7819.399999999267,0,0,,Click Response,LeftOption,4,object-112,1e-1i,_,58,1e-1i_58,9,Testing02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,BLOT,WAN,19_BURYVOLDY_BLOT_WAN.png,19_BURYVOLDY_BLOT_WIM.png,19_BURYVOLDY_BLOT_WAN.png,19_BURYVOLDY_BLOT_WIM.png,,,,WAN,WIM,,46,54
39,1702999144122,19/12/2023 15:19:04,1702999144122,0,19/12/2023 15:19:04,157165,2,task-slet,,33784289,BLIND,9993843,,complete,,6581ae86dcd6bd6ce6cb88d7,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,768x744,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,37,Testing02,Testing,hvzr65,1,response,42_ENGLAND_BLOT_WUNG.png,4140.29999999702,4133.400000000023,4140.29999999702,4140.29999999702,4133.400000000023,4140.29999999702,1,4140.29999999702,0,0,,Click Response,LeftOption,4,object-112,1e-1i,_,64,1e-1i_64,10,Testing02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,BLOT,WUNG,42_ENGLAND_BLOT_WUNG.png,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WUNG.png,42_ENGLAND_BLOT_WIM.png,,,,WUNG,WIM,,47,55
40,1702999150945,19/12/2023 15:19:10,1702999150945,0,19/12/2023 15:19:10,157165,2,task-slet,,33784289,BLIND,9993843,,complete,,6581ae86dcd6bd6ce6cb88d7,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,768x744,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,38,Testing02,Testing,hvzr65,1,response,33_ROR_BLOT_WAN.png,6828.6999999977415,6816.899999999965,6828.6999999977415,6828.6999999977415,6816.899999999965,6828.6999999977415,1,6828.6999999977415,0,0,,Click Response,LeftOption,4,object-112,1e-1i,_,62,1e-1i_62,10,Testing02,33_ROR,ASK,.png,33_ROR_ASK.png,BLOT,WAN,33_ROR_BLOT_WAN.png,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WAN.png,33_ROR_BLOT_WUNG.png,,,,WAN,WUNG,,48,56
41,1702999158941,19/12/2023 15:19:18,1702999158941,0,19/12/2023 15:19:18,157165,2,task-slet,,33784289,BLIND,9993843,,complete,,6581ae86dcd6bd6ce6cb88d7,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,768x744,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,39,Testing02,Testing,hvzr65,1,response,11_RONWAND_BLOT_WAN.png,8008.5999999985215,7998.700000000012,8008.5999999985215,8008.5999999985215,7998.700000000012,8008.5999999985215,1,8008.5999999985215,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,61,1e-1i_61,10,Testing02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,BLOT,WIM,11_RONWAND_BLOT_WIM.png,11_RONWAND_BLOT_WAN.png,11_RONWAND_BLOT_WAN.png,11_RONWAND_BLOT_WIM.png,,,,WIM,WAN,,49,57
42,1702999164292,19/12/2023 15:19:24,1702999164292,0,19/12/2023 15:19:24,157165,2,task-slet,,33784289,BLIND,9993843,,complete,,6581ae86dcd6bd6ce6cb88d7,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,768x744,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,40,Testing02,Testing,hvzr65,1,response,06_MOM_BLOT_WAN.png,5361.199999999255,5349.700000000012,5361.199999999255,5361.199999999255,5349.700000000012,5361.199999999255,0,5361.199999999255,0,0,,Click Response,LeftOption,4,object-112,1e-1i,_,63,1e-1i_63,10,Testing02,06_MOM,ASK,.png,06_MOM_ASK.png,BLOT,WAN,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WIM.png,06_MOM_BLOT_WIM.png,06_MOM_BLOT_WAN.png,,,,WAN,WIM,,49,58
43,1702999169973,19/12/2023 15:19:29,1702999169973,0,19/12/2023 15:19:29,157165,2,task-slet,,33784289,BLIND,9993843,,complete,,6581ae86dcd6bd6ce6cb88d7,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,768x744,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,41,Testing02,Testing,hvzr65,1,response,05_AUROR_BLOT_WAN.png,5690.899999997753,5683.299999999988,5690.899999997753,5690.899999997753,5683.299999999988,5690.899999997753,1,5690.899999997753,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,66,1e-1i_66,11,Testing02,05_AUROR,ASK,.png,05_AUROR_ASK.png,BLOT,WIM,05_AUROR_BLOT_WIM.png,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WIM.png,,,,WIM,WAN,,50,59
