Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Aux,Spreadsheet: Answer,Spreadsheet: ,Spreadsheet: Text,Spreadsheet: Alternative,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
8,1701792007562,05/12/2023 16:00:07,1701792007562,0,05/12/2023 16:00:07,139619,18,task-hs8a,,33445792,BLIND,9898474,,complete,,656f4714879aba85a3135acb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1200x800,1200x639,,,0,2-3 A Training,3,,,2-3,,,,Pass,2-3 A Training,1,Instructions,Instructions 03,gxa3vr,5,continue,,1913.6269999998149,1902.9320000000007,1913.6269999998149,1913.6269999998149,1902.9320000000007,1913.6269999998149,1,1913.6269999998149,0,0,,Click To Continue,Continue Button,1,object-165,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
9,1701792019916,05/12/2023 16:00:19,1701792019916,0,05/12/2023 16:00:19,139619,18,task-hs8a,,33445792,BLIND,9898474,,complete,,656f4714879aba85a3135acb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1200x800,1200x639,,,0,2-3 A Training,3,,,2-3,,,,Pass,2-3 A Training,1,Training02,TrainingA,34efq7,1,response,FICH WAN,1619.0519999999997,12351.678000000004,12365.694999999814,1619.0519999999997,12351.678000000004,12365.694999999814,1,1619.0519999999997,10746.642999999814,0,,Single Text Entry,TextResponseA,4,object-97,2-3,_,04,2-3_04,1,Training02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,FICH,WAN,35_PROPHET_FICH_WAN.png,,FICH WAN,40_BURYSNAPE_ASK.png,40_BURYSNAPE_DOTS.png,FICH WAN,WOUX WAN,FICH WAN,WOUX WAN,40_BURYSNAPE_WOUX_WAN.png,,WOUX WAN,,,,
10,1701792028929,05/12/2023 16:00:28,1701792028929,0,05/12/2023 16:00:28,139619,18,task-hs8a,,33445792,BLIND,9898474,,complete,,656f4714879aba85a3135acb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1200x800,1200x639,,,0,2-3 A Training,3,,,2-3,,,,Pass,2-3 A Training,1,Training02,TrainingB,2yfdu9,2,response,,9026.416999999252,9013.796999999999,9026.416999999252,9026.416999999252,9013.796999999999,9026.416999999252,1,9026.416999999252,0,0,,Click Response,Option B,5,object-246,2-3,_,04,2-3_04,1,Training02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,FICH,WAN,35_PROPHET_FICH_WAN.png,,FICH WAN,40_BURYSNAPE_ASK.png,40_BURYSNAPE_DOTS.png,FICH WAN,WOUX WAN,FICH WAN,WOUX WAN,40_BURYSNAPE_WOUX_WAN.png,,WOUX WAN,,,,
11,1701792042004,05/12/2023 16:00:42,1701792042004,0,05/12/2023 16:00:42,139619,18,task-hs8a,,33445792,BLIND,9898474,,complete,,656f4714879aba85a3135acb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1200x800,1200x639,,,0,2-3 A Training,3,,,2-3,,,,Pass,2-3 A Training,1,Training02,TrainingC,1ouhhw,3,continue,,13086.662000000004,13069.79,13086.662000000004,13086.662000000004,13069.79,13086.662000000004,1,13086.662000000004,0,0,,Click To Continue,Continue Button,6,object-272,2-3,_,04,2-3_04,1,Training02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,FICH,WAN,35_PROPHET_FICH_WAN.png,,FICH WAN,40_BURYSNAPE_ASK.png,40_BURYSNAPE_DOTS.png,FICH WAN,WOUX WAN,FICH WAN,WOUX WAN,40_BURYSNAPE_WOUX_WAN.png,,WOUX WAN,,,,
12,1701792049185,05/12/2023 16:00:49,1701792049185,0,05/12/2023 16:00:49,139619,18,task-hs8a,,33445792,BLIND,9898474,,complete,,656f4714879aba85a3135acb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1200x800,1200x639,,,0,2-3 A Training,3,,,2-3,,,,Pass,2-3 A Training,2,Training02,TrainingA,34efq7,1,response,WOUX WAN,1869.3639999999941,7193.999000000003,7198.729999999625,1869.3639999999941,7193.999000000003,7198.729999999625,1,1869.3639999999941,5329.365999999631,0,,Single Text Entry,TextResponseA,4,object-97,2-3,_,03,2-3_03,1,Training02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,WOUX,WAN,13_QUIBBLER_WOUX_WAN.png,,WOUX WAN,27_BESTSELLER_ASK.png,27_BESTSELLER_DOTS.png,RUSP WUNG,WOUX WAN,WOUX WAN,RUSP WUNG,27_BESTSELLER_RUSP_WUNG.png,RUSP WUNG,,,,,
13,1701792056505,05/12/2023 16:00:56,1701792056505,0,05/12/2023 16:00:56,139619,18,task-hs8a,,33445792,BLIND,9898474,,complete,,656f4714879aba85a3135acb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1200x800,1200x639,,,0,2-3 A Training,3,,,2-3,,,,Pass,2-3 A Training,2,Training02,TrainingB,2yfdu9,2,response,,7325.230999999621,7311.129000000001,7325.230999999621,7325.230999999621,7311.129000000001,7325.230999999621,1,7325.230999999621,0,0,,Click Response,Option A,4,object-245,2-3,_,03,2-3_03,1,Training02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,WOUX,WAN,13_QUIBBLER_WOUX_WAN.png,,WOUX WAN,27_BESTSELLER_ASK.png,27_BESTSELLER_DOTS.png,RUSP WUNG,WOUX WAN,WOUX WAN,RUSP WUNG,27_BESTSELLER_RUSP_WUNG.png,RUSP WUNG,,,,,
14,1701792069671,05/12/2023 16:01:09,1701792069671,0,05/12/2023 16:01:09,139619,18,task-hs8a,,33445792,BLIND,9898474,,complete,,656f4714879aba85a3135acb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1200x800,1200x639,,,0,2-3 A Training,3,,,2-3,,,,Pass,2-3 A Training,2,Training02,TrainingC,1ouhhw,3,continue,,13179.701999999248,13169.931999999986,13179.701999999248,13179.701999999248,13169.931999999986,13179.701999999248,1,13179.701999999248,0,0,,Click To Continue,Continue Button,6,object-272,2-3,_,03,2-3_03,1,Training02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,WOUX,WAN,13_QUIBBLER_WOUX_WAN.png,,WOUX WAN,27_BESTSELLER_ASK.png,27_BESTSELLER_DOTS.png,RUSP WUNG,WOUX WAN,WOUX WAN,RUSP WUNG,27_BESTSELLER_RUSP_WUNG.png,RUSP WUNG,,,,,
15,1701792075145,05/12/2023 16:01:15,1701792075145,0,05/12/2023 16:01:15,139619,18,task-hs8a,,33445792,BLIND,9898474,,complete,,656f4714879aba85a3135acb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1200x800,1200x639,,,0,2-3 A Training,3,,,2-3,,,,Pass,2-3 A Training,3,Training02,TrainingA,34efq7,1,response,ZETH WIM,1769.1740000000136,5474.7590000000055,5484.369999999821,1769.1740000000136,5474.7590000000055,5484.369999999821,1,1769.1740000000136,3715.195999999807,0,,Single Text Entry,TextResponseA,4,object-97,2-3,_,02,2-3_02,1,Training02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,ZETH,WIM,40_BURYSNAPE_ZETH_WIM.png,,ZETH WIM,20_PULLSWORD_ASK.png,20_PULLSWORD_DOTS.png,FICH WAN,ZETH WIM,ZETH WIM,FICH WAN,20_PULLSWORD_FICH_WAN.png,FICH WAN,,,,,
16,1701792081162,05/12/2023 16:01:21,1701792081162,0,05/12/2023 16:01:21,139619,18,task-hs8a,,33445792,BLIND,9898474,,complete,,656f4714879aba85a3135acb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1200x800,1200x639,,,0,2-3 A Training,3,,,2-3,,,,Pass,2-3 A Training,3,Training02,TrainingB,2yfdu9,2,response,,6025.410999999629,6009.270000000004,6025.410999999629,6025.410999999629,6009.270000000004,6025.410999999629,1,6025.410999999629,0,0,,Click Response,Option B,5,object-246,2-3,_,02,2-3_02,1,Training02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,ZETH,WIM,40_BURYSNAPE_ZETH_WIM.png,,ZETH WIM,20_PULLSWORD_ASK.png,20_PULLSWORD_DOTS.png,FICH WAN,ZETH WIM,ZETH WIM,FICH WAN,20_PULLSWORD_FICH_WAN.png,FICH WAN,,,,,
17,1701792092447,05/12/2023 16:01:32,1701792092447,0,05/12/2023 16:01:32,139619,18,task-hs8a,,33445792,BLIND,9898474,,complete,,656f4714879aba85a3135acb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1200x800,1200x639,,,0,2-3 A Training,3,,,2-3,,,,Pass,2-3 A Training,3,Training02,TrainingC,1ouhhw,3,continue,,11300.714999999997,11283.767999999996,11300.714999999997,11300.714999999997,11283.767999999996,11300.714999999997,1,11300.714999999997,0,0,,Click To Continue,Continue Button,6,object-272,2-3,_,02,2-3_02,1,Training02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,ZETH,WIM,40_BURYSNAPE_ZETH_WIM.png,,ZETH WIM,20_PULLSWORD_ASK.png,20_PULLSWORD_DOTS.png,FICH WAN,ZETH WIM,ZETH WIM,FICH WAN,20_PULLSWORD_FICH_WAN.png,FICH WAN,,,,,
