Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Aux,Spreadsheet: Port,Spreadsheet: Starboard,Spreadsheet: Blot,Spreadsheet: Correct,Spreadsheet: Incorrect,Spreadsheet: ,Spreadsheet: Y,Spreadsheet: N,Spreadsheet: L,Spreadsheet: R,Manipulation: Spreadsheet,Store: correct,Store: total
27,1701793697580,05/12/2023 16:28:17,1701793697580,0,05/12/2023 16:28:17,139619,18,task-98zo,,33447277,BLIND,9898475,,complete,,656f471e779377b4fe6d2cba,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1271x453,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,25,Testing02,Testing,hvzr65,1,response,04_WHEEZES_BLOT_WAN.png,4788.063999997743,4771.661999999953,4788.063999997743,4788.063999997743,4771.661999999953,4788.063999997743,1,4788.063999997743,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,49,1e-2_49,7,Testing02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,BLOT,WAN,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WIM.png,BLOT,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WIM.png,,,,WAN,WIM,,33,43
28,1701793702804,05/12/2023 16:28:22,1701793702804,0,05/12/2023 16:28:22,139619,18,task-98zo,,33447277,BLIND,9898475,,complete,,656f471e779377b4fe6d2cba,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1271x453,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,26,Testing02,Testing,hvzr65,1,response,35_PROPHET_BLOT_WIM.png,5240.50199999928,5238.183000000019,5240.50199999928,5240.50199999928,5238.183000000019,5240.50199999928,1,5240.50199999928,0,0,,Click Response,RightOption,3,object-86,1e-2,_,52,1e-2_52,7,Testing02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,BLOT,WAN,35_PROPHET_BLOT_WAN.png,35_PROPHET_BLOT_WIM.png,BLOT,35_PROPHET_BLOT_WIM.png,35_PROPHET_BLOT_WAN.png,,,,WAN,WIM,,34,44
29,1701793706331,05/12/2023 16:28:26,1701793706331,0,05/12/2023 16:28:26,139619,18,task-98zo,,33447277,BLIND,9898475,,complete,,656f471e779377b4fe6d2cba,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1271x453,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,27,Testing02,Testing,hvzr65,1,response,40_BURYSNAPE_BLOT_WUNG.png,3528.619000000006,3524.7119999999995,3528.619000000006,3528.619000000006,3524.7119999999995,3528.619000000006,1,3528.619000000006,0,0,,Click Response,RightOption,3,object-86,1e-2,_,50,1e-2_50,7,Testing02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,BLOT,WIM,40_BURYSNAPE_BLOT_WIM.png,40_BURYSNAPE_BLOT_WUNG.png,BLOT,40_BURYSNAPE_BLOT_WUNG.png,40_BURYSNAPE_BLOT_WIM.png,,,,WIM,WUNG,,35,45
30,1701793711572,05/12/2023 16:28:31,1701793711572,0,05/12/2023 16:28:31,139619,18,task-98zo,,33447277,BLIND,9898475,,complete,,656f471e779377b4fe6d2cba,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1271x453,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,28,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WAN.png,5245.306999998516,5237.190000000002,5245.306999998516,5245.306999998516,5237.190000000002,5245.306999998516,1,5245.306999998516,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,51,1e-2_51,7,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WAN,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WUNG.png,BLOT,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WUNG.png,,,,WAN,WUNG,,36,46
31,1701793723866,05/12/2023 16:28:43,1701793723866,0,05/12/2023 16:28:43,139619,18,task-98zo,,33447277,BLIND,9898475,,complete,,656f471e779377b4fe6d2cba,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1271x453,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,29,Testing02,Testing,hvzr65,1,response,18_LIVEGODRIC_BLOT_WUNG.png,12302.616999998514,12288.380000000005,12302.616999998514,12302.616999998514,12288.380000000005,12302.616999998514,0,12302.616999998514,0,0,,Click Response,RightOption,3,object-86,1e-2,_,53,1e-2_53,8,Testing02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,BLOT,WAN,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WUNG.png,BLOT,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WUNG.png,,,,WAN,WUNG,,36,47
32,1701793741183,05/12/2023 16:29:01,1701793741183,0,05/12/2023 16:29:01,139619,18,task-98zo,,33447277,BLIND,9898475,,complete,,656f471e779377b4fe6d2cba,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1271x453,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,30,Testing02,Testing,hvzr65,1,response,28_GALLEONS_BLOT_WIM.png,17331.337,17325.190000000002,17331.337,17331.337,17325.190000000002,17331.337,1,17331.337,0,0,,Click Response,RightOption,3,object-86,1e-2,_,56,1e-2_56,8,Testing02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,BLOT,WUNG,28_GALLEONS_BLOT_WUNG.png,28_GALLEONS_BLOT_WIM.png,BLOT,28_GALLEONS_BLOT_WIM.png,28_GALLEONS_BLOT_WUNG.png,,,,WUNG,WIM,,37,48
33,1701793745053,05/12/2023 16:29:05,1701793745053,0,05/12/2023 16:29:05,139619,18,task-98zo,,33447277,BLIND,9898475,,complete,,656f471e779377b4fe6d2cba,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1271x453,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,31,Testing02,Testing,hvzr65,1,response,12_SKEETER_BLOT_WUNG.png,3874.7429999999586,3858.1169999999693,3874.7429999999586,3874.7429999999586,3858.1169999999693,3874.7429999999586,1,3874.7429999999586,0,0,,Click Response,RightOption,3,object-86,1e-2,_,54,1e-2_54,8,Testing02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,BLOT,WAN,12_SKEETER_BLOT_WAN.png,12_SKEETER_BLOT_WUNG.png,BLOT,12_SKEETER_BLOT_WUNG.png,12_SKEETER_BLOT_WAN.png,,,,WAN,WUNG,,38,49
34,1701793752708,05/12/2023 16:29:12,1701793752708,0,05/12/2023 16:29:12,139619,18,task-98zo,,33447277,BLIND,9898475,,complete,,656f471e779377b4fe6d2cba,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1271x453,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,32,Testing02,Testing,hvzr65,1,response,34_FANLETTERS_BLOT_WIM.png,7673.129999997793,7665.48000000004,7673.129999997793,7673.129999997793,7665.48000000004,7673.129999997793,0,7673.129999997793,0,0,,Click Response,RightOption,3,object-86,1e-2,_,55,1e-2_55,8,Testing02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,BLOT,WAN,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WIM.png,BLOT,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WIM.png,,,,WAN,WIM,,38,50
35,1701793755247,05/12/2023 16:29:15,1701793755247,0,05/12/2023 16:29:15,139619,18,task-98zo,,33447277,BLIND,9898475,,complete,,656f471e779377b4fe6d2cba,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1271x453,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,33,Testing02,Testing,hvzr65,1,response,27_BESTSELLER_BLOT_WAN.png,2547.149999997753,2543.777999999991,2547.149999997753,2547.149999997753,2543.777999999991,2547.149999997753,1,2547.149999997753,0,0,,Click Response,RightOption,3,object-86,1e-2,_,59,1e-2_59,9,Testing02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,BLOT,WUNG,27_BESTSELLER_BLOT_WUNG.png,27_BESTSELLER_BLOT_WAN.png,BLOT,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WUNG.png,,,,WUNG,WAN,,39,51
36,1701793757872,05/12/2023 16:29:17,1701793757872,0,05/12/2023 16:29:17,139619,18,task-98zo,,33447277,BLIND,9898475,,complete,,656f471e779377b4fe6d2cba,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1271x453,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,34,Testing02,Testing,hvzr65,1,response,19_BURYVOLDY_BLOT_WUNG.png,2626.907999999996,2610.2820000000065,2626.907999999996,2626.907999999996,2610.2820000000065,2626.907999999996,1,2626.907999999996,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,58,1e-2_58,9,Testing02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,BLOT,WUNG,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WIM.png,BLOT,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WIM.png,,,,WUNG,WIM,,40,52
37,1701793760144,05/12/2023 16:29:20,1701793760144,0,05/12/2023 16:29:20,139619,18,task-98zo,,33447277,BLIND,9898475,,complete,,656f471e779377b4fe6d2cba,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1271x453,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,35,Testing02,Testing,hvzr65,1,response,32_QWC_BLOT_WAN.png,2289.5899999977555,2277.761999999988,2289.5899999977555,2289.5899999977555,2277.761999999988,2289.5899999977555,1,2289.5899999977555,0,0,,Click Response,RightOption,3,object-86,1e-2,_,57,1e-2_57,9,Testing02,32_QWC,ASK,.png,32_QWC_ASK.png,BLOT,WIM,32_QWC_BLOT_WIM.png,32_QWC_BLOT_WAN.png,BLOT,32_QWC_BLOT_WAN.png,32_QWC_BLOT_WIM.png,,,,WIM,WAN,,41,53
38,1701793767558,05/12/2023 16:29:27,1701793767558,0,05/12/2023 16:29:27,139619,18,task-98zo,,33447277,BLIND,9898475,,complete,,656f471e779377b4fe6d2cba,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1271x453,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,36,Testing02,Testing,hvzr65,1,response,14_MUNGOS_BLOT_WIM.png,7426.427999999258,7416.020000000019,7426.427999999258,7426.427999999258,7416.020000000019,7426.427999999258,1,7426.427999999258,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,60,1e-2_60,9,Testing02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,BLOT,WIM,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WAN.png,BLOT,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WAN.png,,,,WIM,WAN,,42,54
39,1701793776757,05/12/2023 16:29:36,1701793776757,0,05/12/2023 16:29:36,139619,18,task-98zo,,33447277,BLIND,9898475,,complete,,656f471e779377b4fe6d2cba,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1271x453,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,37,Testing02,Testing,hvzr65,1,response,06_MOM_BLOT_WAN.png,9208.90799999924,9195.130000000005,9208.90799999924,9208.90799999924,9195.130000000005,9208.90799999924,1,9208.90799999924,0,0,,Click Response,RightOption,3,object-86,1e-2,_,63,1e-2_63,10,Testing02,06_MOM,ASK,.png,06_MOM_ASK.png,BLOT,WIM,06_MOM_BLOT_WIM.png,06_MOM_BLOT_WAN.png,BLOT,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WIM.png,,,,WIM,WAN,,43,55
40,1701793781180,05/12/2023 16:29:41,1701793781180,0,05/12/2023 16:29:41,139619,18,task-98zo,,33447277,BLIND,9898475,,complete,,656f471e779377b4fe6d2cba,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1271x453,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,38,Testing02,Testing,hvzr65,1,response,11_RONWAND_BLOT_WAN.png,4437.777999999234,4422.516000000003,4437.777999999234,4437.777999999234,4422.516000000003,4437.777999999234,1,4437.777999999234,0,0,,Click Response,RightOption,3,object-86,1e-2,_,61,1e-2_61,10,Testing02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,BLOT,WUNG,11_RONWAND_BLOT_WUNG.png,11_RONWAND_BLOT_WAN.png,BLOT,11_RONWAND_BLOT_WAN.png,11_RONWAND_BLOT_WUNG.png,,,,WUNG,WAN,,44,56
41,1701793787804,05/12/2023 16:29:47,1701793787804,0,05/12/2023 16:29:47,139619,18,task-98zo,,33447277,BLIND,9898475,,complete,,656f471e779377b4fe6d2cba,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1271x453,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,39,Testing02,Testing,hvzr65,1,response,42_ENGLAND_BLOT_WIM.png,6639.161999997741,6634.664999999979,6639.161999997741,6639.161999997741,6634.664999999979,6639.161999997741,1,6639.161999997741,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,64,1e-2_64,10,Testing02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,BLOT,WIM,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WUNG.png,BLOT,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WUNG.png,,,,WIM,WUNG,,45,57
42,1701793791294,05/12/2023 16:29:51,1701793791294,0,05/12/2023 16:29:51,139619,18,task-98zo,,33447277,BLIND,9898475,,complete,,656f471e779377b4fe6d2cba,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1271x453,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,40,Testing02,Testing,hvzr65,1,response,33_ROR_BLOT_WUNG.png,3491.4599999999627,3474.8339999999735,3491.4599999999627,3491.4599999999627,3474.8339999999735,3491.4599999999627,1,3491.4599999999627,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,62,1e-2_62,10,Testing02,33_ROR,ASK,.png,33_ROR_ASK.png,BLOT,WUNG,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WAN.png,BLOT,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WAN.png,,,,WUNG,WAN,,46,58
43,1701793798520,05/12/2023 16:29:58,1701793798520,0,05/12/2023 16:29:58,139619,18,task-98zo,,33447277,BLIND,9898475,,complete,,656f471e779377b4fe6d2cba,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1271x453,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,41,Testing02,Testing,hvzr65,1,response,21_TEACHHOG_BLOT_WAN.png,7245.962999998534,7233.198000000033,7245.962999998534,7245.962999998534,7233.198000000033,7245.962999998534,0,7245.962999998534,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,68,1e-2_68,11,Testing02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,BLOT,WAN,21_TEACHHOG_BLOT_WAN.png,21_TEACHHOG_BLOT_WIM.png,BLOT,21_TEACHHOG_BLOT_WIM.png,21_TEACHHOG_BLOT_WAN.png,,,,WAN,WIM,,46,59
44,1701793811423,05/12/2023 16:30:11,1701793811423,0,05/12/2023 16:30:11,139619,18,task-98zo,,33447277,BLIND,9898475,,complete,,656f471e779377b4fe6d2cba,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1271x453,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,42,Testing02,Testing,hvzr65,1,response,25_PROSECUTE_BLOT_WAN.png,12915.2649999985,12902.66399999999,12915.2649999985,12915.2649999985,12902.66399999999,12915.2649999985,1,12915.2649999985,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,65,1e-2_65,11,Testing02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,BLOT,WAN,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WIM.png,BLOT,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WIM.png,,,,WAN,WIM,,47,60
45,1701793813824,05/12/2023 16:30:13,1701793813824,0,05/12/2023 16:30:13,139619,18,task-98zo,,33447277,BLIND,9898475,,complete,,656f471e779377b4fe6d2cba,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1271x453,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,43,Testing02,Testing,hvzr65,1,response,41_PIXIE_BLOT_WUNG.png,2414.600999998511,2411.6570000000065,2414.600999998511,2414.600999998511,2411.6570000000065,2414.600999998511,0,2414.600999998511,0,0,,Click Response,RightOption,3,object-86,1e-2,_,67,1e-2_67,11,Testing02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,BLOT,WAN,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WUNG.png,BLOT,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WUNG.png,,,,WAN,WUNG,,47,61
46,1701793815632,05/12/2023 16:30:15,1701793815632,0,05/12/2023 16:30:15,139619,18,task-98zo,,33447277,BLIND,9898475,,complete,,656f471e779377b4fe6d2cba,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1271x453,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,44,Testing02,Testing,hvzr65,1,response,05_AUROR_BLOT_WUNG.png,1810.7439999992494,1795.6080000000075,1810.7439999992494,1810.7439999992494,1795.6080000000075,1810.7439999992494,1,1810.7439999992494,0,0,,Click Response,RightOption,3,object-86,1e-2,_,66,1e-2_66,11,Testing02,05_AUROR,ASK,.png,05_AUROR_ASK.png,BLOT,WIM,05_AUROR_BLOT_WIM.png,05_AUROR_BLOT_WUNG.png,BLOT,05_AUROR_BLOT_WUNG.png,05_AUROR_BLOT_WIM.png,,,,WIM,WUNG,,48,62
47,1701793819148,05/12/2023 16:30:19,1701793819148,0,05/12/2023 16:30:19,139619,18,task-98zo,,33447277,BLIND,9898475,,complete,,656f471e779377b4fe6d2cba,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1271x453,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,45,Testing02,Testing,hvzr65,1,response,26_ERISED_BLOT_WUNG.png,3530.7359999970067,3524.7119999999995,3530.7359999970067,3530.7359999970067,3524.7119999999995,3530.7359999970067,1,3530.7359999970067,0,0,,Click Response,RightOption,3,object-86,1e-2,_,70,1e-2_70,12,Testing02,26_ERISED,ASK,.png,26_ERISED_ASK.png,BLOT,WAN,26_ERISED_BLOT_WAN.png,26_ERISED_BLOT_WUNG.png,BLOT,26_ERISED_BLOT_WUNG.png,26_ERISED_BLOT_WAN.png,,,,WAN,WUNG,,49,63
48,1701793824560,05/12/2023 16:30:24,1701793824560,0,05/12/2023 16:30:24,139619,18,task-98zo,,33447277,BLIND,9898475,,complete,,656f471e779377b4fe6d2cba,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1271x453,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,46,Testing02,Testing,hvzr65,1,response,20_PULLSWORD_BLOT_WAN.png,5418.423999999242,5404.338999999978,5418.423999999242,5418.423999999242,5404.338999999978,5418.423999999242,1,5418.423999999242,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,71,1e-2_71,12,Testing02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,BLOT,WAN,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WIM.png,BLOT,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WIM.png,,,,WAN,WIM,,50,64
49,1701793830076,05/12/2023 16:30:30,1701793830076,0,05/12/2023 16:30:30,139619,18,task-98zo,,33447277,BLIND,9898475,,complete,,656f471e779377b4fe6d2cba,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1271x453,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,47,Testing02,Testing,hvzr65,1,response,39_STOPHAGRID_BLOT_WAN.png,5529.885000000009,5519.831999999995,5529.885000000009,5529.885000000009,5519.831999999995,5529.885000000009,1,5529.885000000009,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,69,1e-2_69,12,Testing02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,BLOT,WAN,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WUNG.png,BLOT,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WUNG.png,,,,WAN,WUNG,,51,65
50,1701793835470,05/12/2023 16:30:35,1701793835470,0,05/12/2023 16:30:35,139619,18,task-98zo,,33447277,BLIND,9898475,,complete,,656f471e779377b4fe6d2cba,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1271x453,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,48,Testing02,Testing,hvzr65,1,response,07_AZKABAN_BLOT_WIM.png,5404.337999999989,5387.7119999999995,5404.337999999989,5404.337999999989,5387.7119999999995,5404.337999999989,1,5404.337999999989,0,0,,Click Response,RightOption,3,object-86,1e-2,_,72,1e-2_72,12,Testing02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,BLOT,WUNG,07_AZKABAN_BLOT_WUNG.png,07_AZKABAN_BLOT_WIM.png,BLOT,07_AZKABAN_BLOT_WIM.png,07_AZKABAN_BLOT_WUNG.png,,,,WUNG,WIM,,52,66
51,1701793835478,05/12/2023 16:30:35,1701793835478,0,05/12/2023 16:30:35,139619,18,task-98zo,,33447277,BLIND,9898475,,complete,,656f471e779377b4fe6d2cba,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1271x453,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1701796453979,05/12/2023 17:14:13,1701796453979,0,05/12/2023 17:14:13,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1701796458399,05/12/2023 17:14:18,1701796458399,0,05/12/2023 17:14:18,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1,AttentionChecks,Instructions,g2b1f4,1,continue,,4443.377999982118,4432.700000000001,4443.377999982118,4443.377999982118,4432.700000000001,4443.377999982118,1,4443.377999982118,0,0,,Click To Continue,Continue Button,2,object-79,,,,,,AttentionChecks,,,,,,,,,,,,,,,,,,18,18
3,1701796464662,05/12/2023 17:14:24,1701796464662,0,05/12/2023 17:14:24,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1,Testing02,Testing,hvzr65,1,response,35_PROPHET_BLOT_WIM.png,6272.177999982118,6265.942,6272.177999982118,6272.177999982118,6265.942,6272.177999982118,1,6272.177999982118,0,0,,Click Response,RightOption,3,object-86,1e-2,_,28,1e-2_28,1,Testing02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,BLOT,WUNG,35_PROPHET_BLOT_WUNG.png,35_PROPHET_BLOT_WIM.png,BLOT,35_PROPHET_BLOT_WIM.png,35_PROPHET_BLOT_WUNG.png,,WIM,WUNG,WUNG,WIM,,19,19
4,1701796473693,05/12/2023 17:14:33,1701796473693,0,05/12/2023 17:14:33,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,2,Testing02,Testing,hvzr65,1,response,40_BURYSNAPE_BLOT_WUNG.png,9032.081,9015.385,9032.081,9032.081,9015.385,9032.081,1,9032.081,0,0,,Click Response,RightOption,3,object-86,1e-2,_,26,1e-2_26,1,Testing02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,BLOT,WAN,40_BURYSNAPE_BLOT_WAN.png,40_BURYSNAPE_BLOT_WUNG.png,BLOT,40_BURYSNAPE_BLOT_WUNG.png,40_BURYSNAPE_BLOT_WAN.png,,WUNG,WAN,WAN,WUNG,,20,20
5,1701796482492,05/12/2023 17:14:42,1701796482492,0,05/12/2023 17:14:42,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,3,Testing02,Testing,hvzr65,1,response,04_WHEEZES_BLOT_WAN.png,8823.45100000596,8815.525999999998,8823.45100000596,8823.45100000596,8815.525999999998,8823.45100000596,1,8823.45100000596,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,25,1e-2_25,1,Testing02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,BLOT,WAN,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WUNG.png,BLOT,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WUNG.png,,WAN,WUNG,WAN,WUNG,,21,21
