Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Blot,Spreadsheet: Aux,Spreadsheet: Port,Spreadsheet: Starboard,Spreadsheet: Correct,Spreadsheet: Incorrect,Spreadsheet: ,Spreadsheet: Y,Spreadsheet: N,Spreadsheet: L,Spreadsheet: R,Manipulation: Spreadsheet,Store: correct,Store: total
13,1701797919461,05/12/2023 17:38:39,1701797919461,0,05/12/2023 17:38:39,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,11,Testing02,Testing,hvzr65,1,response,32_QWC_BLOT_WUNG.png,2406.8979999880758,2399.9589999999953,2406.8979999880758,2406.8979999880758,2399.9589999999953,2406.8979999880758,1,2406.8979999880758,0,0,,Click Response,RightOption,3,object-86,2-3,_,09,2-3_09,3,Testing02,32_QWC,ASK,.png,32_QWC_ASK.png,BLOT,WIM,32_QWC_BLOT_WIM.png,32_QWC_BLOT_WUNG.png,32_QWC_BLOT_WUNG.png,32_QWC_BLOT_WIM.png,,,,WIM,WUNG,,24,29
14,1701797923061,05/12/2023 17:38:43,1701797923061,0,05/12/2023 17:38:43,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,12,Testing02,Testing,hvzr65,1,response,19_BURYVOLDY_BLOT_WIM.png,3606.6389999910607,3600.0650000000023,3606.6389999910607,3606.6389999910607,3600.0650000000023,3606.6389999910607,1,3606.6389999910607,0,0,,Click Response,LeftOption,4,object-112,2-3,_,10,2-3_10,3,Testing02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,BLOT,WIM,19_BURYVOLDY_BLOT_WIM.png,19_BURYVOLDY_BLOT_WAN.png,19_BURYVOLDY_BLOT_WIM.png,19_BURYVOLDY_BLOT_WAN.png,,,,WIM,WAN,,25,30
15,1701797925005,05/12/2023 17:38:45,1701797925005,0,05/12/2023 17:38:45,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,13,Testing02,Testing,hvzr65,1,response,11_RONWAND_BLOT_WUNG.png,1949.8769999999931,1933.212999999996,1949.8769999999931,1949.8769999999931,1933.212999999996,1949.8769999999931,1,1949.8769999999931,0,0,,Click Response,RightOption,3,object-86,2-3,_,13,2-3_13,4,Testing02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,BLOT,WAN,11_RONWAND_BLOT_WAN.png,11_RONWAND_BLOT_WUNG.png,11_RONWAND_BLOT_WUNG.png,11_RONWAND_BLOT_WAN.png,,WUNG,WAN,WAN,WUNG,,26,31
16,1701797926085,05/12/2023 17:38:46,1701797926085,0,05/12/2023 17:38:46,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,14,Testing02,Testing,hvzr65,1,response,42_ENGLAND_BLOT_WAN.png,1097.5609999940425,1083.3870000000024,1097.5609999940425,1097.5609999940425,1083.3870000000024,1097.5609999940425,1,1097.5609999940425,0,0,,Click Response,LeftOption,4,object-112,2-3,_,16,2-3_16,4,Testing02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,BLOT,WAN,42_ENGLAND_BLOT_WAN.png,42_ENGLAND_BLOT_WUNG.png,42_ENGLAND_BLOT_WAN.png,42_ENGLAND_BLOT_WUNG.png,,WAN,WUNG,WAN,WUNG,,27,32
17,1701797926653,05/12/2023 17:38:46,1701797926653,0,05/12/2023 17:38:46,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,15,Testing02,Testing,hvzr65,1,response,33_ROR_BLOT_WIM.png,581.8739999970203,567.1209999999992,581.8739999970203,581.8739999970203,567.1209999999992,581.8739999970203,1,581.8739999970203,0,0,,Click Response,LeftOption,4,object-112,2-3,_,14,2-3_14,4,Testing02,33_ROR,ASK,.png,33_ROR_ASK.png,BLOT,WIM,33_ROR_BLOT_WIM.png,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WIM.png,33_ROR_BLOT_WUNG.png,,WIM,WUNG,WIM,WUNG,,28,33
18,1701797927459,05/12/2023 17:38:47,1701797927459,0,05/12/2023 17:38:47,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,16,Testing02,Testing,hvzr65,1,response,06_MOM_BLOT_WAN.png,821.1529999880804,816.1589999999997,821.1529999880804,821.1529999880804,816.1589999999997,821.1529999880804,1,821.1529999880804,0,0,,Click Response,RightOption,3,object-86,2-3,_,15,2-3_15,4,Testing02,06_MOM,ASK,.png,06_MOM_ASK.png,BLOT,WIM,06_MOM_BLOT_WIM.png,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WIM.png,,WAN,WIM,WIM,WAN,,29,34
19,1701797928182,05/12/2023 17:38:48,1701797928182,0,05/12/2023 17:38:48,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,17,Testing02,Testing,hvzr65,1,response,41_PIXIE_BLOT_WUNG.png,727.8939999940412,717.0560000000041,727.8939999940412,727.8939999940412,717.0560000000041,727.8939999940412,0,727.8939999940412,0,0,,Click Response,RightOption,3,object-86,2-3,_,19,2-3_19,5,Testing02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,BLOT,WAN,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WUNG.png,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WUNG.png,,WAN,WUNG,WAN,WUNG,,29,35
20,1701797928797,05/12/2023 17:38:48,1701797928797,0,05/12/2023 17:38:48,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,18,Testing02,Testing,hvzr65,1,response,05_AUROR_BLOT_WAN.png,626.1379999910569,616.8199999999997,626.1379999910569,626.1379999910569,616.8199999999997,626.1379999910569,0,626.1379999910569,0,0,,Click Response,LeftOption,4,object-112,2-3,_,18,2-3_18,5,Testing02,05_AUROR,ASK,.png,05_AUROR_ASK.png,BLOT,WAN,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WIM.png,05_AUROR_BLOT_WIM.png,05_AUROR_BLOT_WAN.png,,WIM,WAN,WAN,WIM,,29,36
21,1701797929966,05/12/2023 17:38:49,1701797929966,0,05/12/2023 17:38:49,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,19,Testing02,Testing,hvzr65,1,response,21_TEACHHOG_BLOT_WAN.png,1177.3179999910571,1166.661,1177.3179999910571,1177.3179999910571,1166.661,1177.3179999910571,1,1177.3179999910571,0,0,,Click Response,RightOption,3,object-86,2-3,_,20,2-3_20,5,Testing02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,BLOT,WIM,21_TEACHHOG_BLOT_WIM.png,21_TEACHHOG_BLOT_WAN.png,21_TEACHHOG_BLOT_WAN.png,21_TEACHHOG_BLOT_WIM.png,,WAN,WIM,WIM,WAN,,30,37
22,1701797930692,05/12/2023 17:38:50,1701797930692,0,05/12/2023 17:38:50,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,20,Testing02,Testing,hvzr65,1,response,25_PROSECUTE_BLOT_WUNG.png,737.9569999880769,732.9559999999983,737.9569999880769,737.9569999880769,732.9559999999983,737.9569999880769,1,737.9569999880769,0,0,,Click Response,LeftOption,4,object-112,2-3,_,17,2-3_17,5,Testing02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,BLOT,WUNG,25_PROSECUTE_BLOT_WUNG.png,25_PROSECUTE_BLOT_WIM.png,25_PROSECUTE_BLOT_WUNG.png,25_PROSECUTE_BLOT_WIM.png,,WUNG,WIM,WUNG,WIM,,31,38
23,1701797931380,05/12/2023 17:38:51,1701797931380,0,05/12/2023 17:38:51,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,21,Testing02,Testing,hvzr65,1,response,07_AZKABAN_BLOT_WUNG.png,692.0009999880785,683.6889999999985,692.0009999880785,692.0009999880785,683.6889999999985,692.0009999880785,0,692.0009999880785,0,0,,Click Response,LeftOption,4,object-112,2-3,_,24,2-3_24,6,Testing02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,BLOT,WUNG,07_AZKABAN_BLOT_WUNG.png,07_AZKABAN_BLOT_WAN.png,07_AZKABAN_BLOT_WAN.png,07_AZKABAN_BLOT_WUNG.png,,,,WUNG,WAN,,31,39
24,1701797932262,05/12/2023 17:38:52,1701797932262,0,05/12/2023 17:38:52,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,22,Testing02,Testing,hvzr65,1,response,20_PULLSWORD_BLOT_WIM.png,890.612000000001,883.3349999999991,890.612000000001,890.612000000001,883.3349999999991,890.612000000001,0,890.612000000001,0,0,,Click Response,RightOption,3,object-86,2-3,_,23,2-3_23,6,Testing02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,BLOT,WAN,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WIM.png,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WIM.png,,,,WAN,WIM,,31,40
25,1701797933141,05/12/2023 17:38:53,1701797933141,0,05/12/2023 17:38:53,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,23,Testing02,Testing,hvzr65,1,response,26_ERISED_BLOT_WUNG.png,886.6769999910612,882.8139999999985,886.6769999910612,886.6769999910612,882.8139999999985,886.6769999910612,0,886.6769999910612,0,0,,Click Response,LeftOption,4,object-112,2-3,_,22,2-3_22,6,Testing02,26_ERISED,ASK,.png,26_ERISED_ASK.png,BLOT,WUNG,26_ERISED_BLOT_WUNG.png,26_ERISED_BLOT_WIM.png,26_ERISED_BLOT_WIM.png,26_ERISED_BLOT_WUNG.png,,,,WUNG,WIM,,31,41
26,1701797934078,05/12/2023 17:38:54,1701797934078,0,05/12/2023 17:38:54,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,24,Testing02,Testing,hvzr65,1,response,39_STOPHAGRID_BLOT_WAN.png,940.4630000000034,933.3400000000038,940.4630000000034,940.4630000000034,933.3400000000038,940.4630000000034,0,940.4630000000034,0,0,,Click Response,RightOption,3,object-86,2-3,_,21,2-3_21,6,Testing02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,BLOT,WUNG,39_STOPHAGRID_BLOT_WUNG.png,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WUNG.png,39_STOPHAGRID_BLOT_WAN.png,,,,WUNG,WAN,,31,42
27,1701797934589,05/12/2023 17:38:54,1701797934589,0,05/12/2023 17:38:54,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,25,Testing02,Testing,hvzr65,1,response,04_WHEEZES_BLOT_WAN.png,517.0130000000063,500.33000000000175,517.0130000000063,517.0130000000063,500.33000000000175,517.0130000000063,0,517.0130000000063,0,0,,Click Response,RightOption,3,object-86,2-3,_,25,2-3_025,7,Testing02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,BLOT,WUNG,04_WHEEZES_BLOT_WUNG.png,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WUNG.png,04_WHEEZES_BLOT_WAN.png,,,,WUNG,WAN,,31,43
28,1701797935237,05/12/2023 17:38:55,1701797935237,0,05/12/2023 17:38:55,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,26,Testing02,Testing,hvzr65,1,response,35_PROPHET_BLOT_WUNG.png,666.2929999999978,649.7129999999961,666.2929999999978,666.2929999999978,649.7129999999961,666.2929999999978,0,666.2929999999978,0,0,,Click Response,LeftOption,4,object-112,2-3,_,28,2-3_028,7,Testing02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,BLOT,WUNG,35_PROPHET_BLOT_WUNG.png,35_PROPHET_BLOT_WAN.png,35_PROPHET_BLOT_WAN.png,35_PROPHET_BLOT_WUNG.png,,,,WUNG,WAN,,31,44
29,1701797935940,05/12/2023 17:38:55,1701797935940,0,05/12/2023 17:38:55,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,27,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WAN.png,719.8799999970215,716.778999999995,719.8799999970215,719.8799999970215,716.778999999995,719.8799999970215,1,719.8799999970215,0,0,,Click Response,LeftOption,4,object-112,2-3,_,27,2-3_027,7,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WAN,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WIM.png,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WIM.png,,,,WAN,WIM,,32,45
30,1701797936499,05/12/2023 17:38:56,1701797936499,0,05/12/2023 17:38:56,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,28,Testing02,Testing,hvzr65,1,response,40_BURYSNAPE_BLOT_WIM.png,562.200999991066,549.9500000000116,562.200999991066,562.200999991066,549.9500000000116,562.200999991066,1,562.200999991066,0,0,,Click Response,RightOption,3,object-86,2-3,_,26,2-3_026,7,Testing02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,BLOT,WUNG,40_BURYSNAPE_BLOT_WUNG.png,40_BURYSNAPE_BLOT_WIM.png,40_BURYSNAPE_BLOT_WIM.png,40_BURYSNAPE_BLOT_WUNG.png,,,,WUNG,WIM,,33,46
31,1701797937221,05/12/2023 17:38:57,1701797937221,0,05/12/2023 17:38:57,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,29,Testing02,Testing,hvzr65,1,response,34_FANLETTERS_BLOT_WAN.png,733.4049999999988,716.6739999999991,733.4049999999988,733.4049999999988,716.6739999999991,733.4049999999988,1,733.4049999999988,0,0,,Click Response,LeftOption,4,object-112,2-3,_,31,2-3_031,8,Testing02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,BLOT,WAN,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WUNG.png,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WUNG.png,,,,WAN,WUNG,,34,47
32,1701797937838,05/12/2023 17:38:57,1701797937838,0,05/12/2023 17:38:57,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,30,Testing02,Testing,hvzr65,1,response,28_GALLEONS_BLOT_WAN.png,633.4769999970158,616.9159999999974,633.4769999970158,633.4769999970158,616.9159999999974,633.4769999970158,1,633.4769999970158,0,0,,Click Response,RightOption,3,object-86,2-3,_,32,2-3_032,8,Testing02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,BLOT,WIM,28_GALLEONS_BLOT_WIM.png,28_GALLEONS_BLOT_WAN.png,28_GALLEONS_BLOT_WAN.png,28_GALLEONS_BLOT_WIM.png,,,,WIM,WAN,,35,48
33,1701797938389,05/12/2023 17:38:58,1701797938389,0,05/12/2023 17:38:58,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,31,Testing02,Testing,hvzr65,1,response,18_LIVEGODRIC_BLOT_WIM.png,566.403999999995,549.9470000000001,566.403999999995,566.403999999995,549.9470000000001,566.403999999995,0,566.403999999995,0,0,,Click Response,RightOption,3,object-86,2-3,_,29,2-3_029,8,Testing02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,BLOT,WUNG,18_LIVEGODRIC_BLOT_WUNG.png,18_LIVEGODRIC_BLOT_WIM.png,18_LIVEGODRIC_BLOT_WUNG.png,18_LIVEGODRIC_BLOT_WIM.png,,,,WUNG,WIM,,35,49
34,1701797939505,05/12/2023 17:38:59,1701797939505,0,05/12/2023 17:38:59,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,32,Testing02,Testing,hvzr65,1,response,12_SKEETER_BLOT_WAN.png,1134.913999994038,1133.0169999999925,1134.913999994038,1134.913999994038,1133.0169999999925,1134.913999994038,0,1134.913999994038,0,0,,Click Response,LeftOption,4,object-112,2-3,_,30,2-3_030,8,Testing02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,BLOT,WAN,12_SKEETER_BLOT_WAN.png,12_SKEETER_BLOT_WIM.png,12_SKEETER_BLOT_WIM.png,12_SKEETER_BLOT_WAN.png,,,,WAN,WIM,,35,50
35,1701797940026,05/12/2023 17:39:00,1701797940026,0,05/12/2023 17:39:00,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,33,Testing02,Testing,hvzr65,1,response,32_QWC_BLOT_WUNG.png,522.3969999940455,516.6850000000122,522.3969999940455,522.3969999940455,516.6850000000122,522.3969999940455,1,522.3969999940455,0,0,,Click Response,RightOption,3,object-86,2-3,_,33,2-3_033,9,Testing02,32_QWC,ASK,.png,32_QWC_ASK.png,BLOT,WAN,32_QWC_BLOT_WAN.png,32_QWC_BLOT_WUNG.png,32_QWC_BLOT_WUNG.png,32_QWC_BLOT_WAN.png,,,,WAN,WUNG,,36,51
36,1701797940428,05/12/2023 17:39:00,1701797940428,0,05/12/2023 17:39:00,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,34,Testing02,Testing,hvzr65,1,response,27_BESTSELLER_BLOT_WAN.png,407.4119999970135,400.2589999999909,407.4119999970135,407.4119999970135,400.2589999999909,407.4119999970135,1,407.4119999970135,0,0,,Click Response,RightOption,3,object-86,2-3,_,35,2-3_35,9,Testing02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,BLOT,WIM,27_BESTSELLER_BLOT_WIM.png,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WIM.png,,,,WIM,WAN,,37,52
37,1701797941429,05/12/2023 17:39:01,1701797941429,0,05/12/2023 17:39:01,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,35,Testing02,Testing,hvzr65,1,response,19_BURYVOLDY_BLOT_WIM.png,1007.7529999910621,999.8179999999993,1007.7529999910621,1007.7529999910621,999.8179999999993,1007.7529999910621,1,1007.7529999910621,0,0,,Click Response,LeftOption,4,object-112,2-3,_,34,2-3_34,9,Testing02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,BLOT,WIM,19_BURYVOLDY_BLOT_WIM.png,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WIM.png,19_BURYVOLDY_BLOT_WUNG.png,,,,WIM,WUNG,,38,53
38,1701797942363,05/12/2023 17:39:02,1701797942363,0,05/12/2023 17:39:02,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,36,Testing02,Testing,hvzr65,1,response,14_MUNGOS_BLOT_WAN.png,942.634999994043,933.468000000008,942.634999994043,942.634999994043,933.468000000008,942.634999994043,1,942.634999994043,0,0,,Click Response,LeftOption,4,object-112,2-3,_,36,2-3_36,9,Testing02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,BLOT,WAN,14_MUNGOS_BLOT_WAN.png,14_MUNGOS_BLOT_WUNG.png,14_MUNGOS_BLOT_WAN.png,14_MUNGOS_BLOT_WUNG.png,,,,WAN,WUNG,,39,54
39,1701797943206,05/12/2023 17:39:03,1701797943206,0,05/12/2023 17:39:03,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,37,Testing02,Testing,hvzr65,1,response,42_ENGLAND_BLOT_WAN.png,851.5669999999955,849.851999999999,851.5669999999955,851.5669999999955,849.851999999999,851.5669999999955,1,851.5669999999955,0,0,,Click Response,LeftOption,4,object-112,2-3,_,40,2-3_40,10,Testing02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,BLOT,WAN,42_ENGLAND_BLOT_WAN.png,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WAN.png,42_ENGLAND_BLOT_WIM.png,,,,WAN,WIM,,40,55
40,1701797943810,05/12/2023 17:39:03,1701797943810,0,05/12/2023 17:39:03,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,38,Testing02,Testing,hvzr65,1,response,33_ROR_BLOT_WAN.png,606.4149999880756,599.8969999999972,606.4149999880756,606.4149999880756,599.8969999999972,606.4149999880756,0,606.4149999880756,0,0,,Click Response,RightOption,3,object-86,2-3,_,38,2-3_38,10,Testing02,33_ROR,ASK,.png,33_ROR_ASK.png,BLOT,WIM,33_ROR_BLOT_WIM.png,33_ROR_BLOT_WAN.png,33_ROR_BLOT_WIM.png,33_ROR_BLOT_WAN.png,,,,WIM,WAN,,40,56
41,1701797944398,05/12/2023 17:39:04,1701797944398,0,05/12/2023 17:39:04,139619,18,task-ld3j,,33451055,BLIND,9899406,,complete,,656f57dbecf05b9030db49d5,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1872x942,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,39,Testing02,Testing,hvzr65,1,response,06_MOM_BLOT_WUNG.png,594.1179999970191,583.8579999999929,594.1179999970191,594.1179999970191,583.8579999999929,594.1179999970191,0,594.1179999970191,0,0,,Click Response,LeftOption,4,object-112,2-3,_,39,2-3_39,10,Testing02,06_MOM,ASK,.png,06_MOM_ASK.png,BLOT,WUNG,06_MOM_BLOT_WUNG.png,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WUNG.png,,,,WUNG,WAN,,40,57
