Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Aux,Spreadsheet: Answer,Spreadsheet: ,Spreadsheet: Text,Spreadsheet: Alternative,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
1,1701792037287,05/12/2023 16:00:37,1701792037287,0,05/12/2023 16:00:37,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1701792042057,05/12/2023 16:00:42,1701792042057,0,05/12/2023 16:00:42,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,1,Instructions,Attention Check 5,4xnmv6,1,continue,,4662.90499999851,4653.924,4662.90499999851,4662.90499999851,4653.924,4662.90499999851,1,4662.90499999851,0,0,,Click To Continue,Continue Button,4,object-285,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
3,1701792042058,05/12/2023 16:00:42,1701792042058,0,05/12/2023 16:00:42,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,1,Instructions,Attention Check 5,4xnmv6,1,response,Accio!,3803.2390000000005,4653.924,4663.505,3803.2390000000005,4653.924,4663.505,1,3803.2390000000005,860.2659999999996,0,,Dropdown,Dropdown5,3,object-284,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
4,1701792048618,05/12/2023 16:00:48,1701792048618,0,05/12/2023 16:00:48,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,1,Instructions,Attention Check 6,wf497f,2,continue,,6569.98099999851,6555.465,6569.98099999851,6569.98099999851,6555.465,6569.98099999851,1,6569.98099999851,0,0,,Click To Continue,Continue Button,4,object-292,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
5,1701792048620,05/12/2023 16:00:48,1701792048620,0,05/12/2023 16:00:48,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,1,Instructions,Attention Check 6,wf497f,2,response,The Invisibility Cloak,4787.532999999999,6555.465,6571.927,4787.532999999999,6555.465,6571.927,1,4787.532999999999,1784.3940000000002,0,,Dropdown,Dropdown6,3,object-291,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
6,1701792052290,05/12/2023 16:00:52,1701792052290,0,05/12/2023 16:00:52,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,1,Instructions,Instructions01,plcrvy,3,continue,,3686.116,3669.8330000000005,3686.116,3686.116,3669.8330000000005,3686.116,1,3686.116,0,0,,Click To Continue,Continue Button,3,object-297,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
7,1701792072827,05/12/2023 16:01:12,1701792072827,0,05/12/2023 16:01:12,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,1,Instructions,Instructions 02,q3gk2e,4,continue,,20553.482999999254,20550.255,20553.482999999254,20553.482999999254,20550.255,20553.482999999254,1,20553.482999999254,0,0,,Click To Continue,Continue Button,2,object-75,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
8,1701792075203,05/12/2023 16:01:15,1701792075203,0,05/12/2023 16:01:15,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,1,Instructions,Instructions 03,gxa3vr,5,continue,,2378.827999997018,2368.822,2378.827999997018,2378.827999997018,2368.822,2378.827999997018,1,2378.827999997018,0,0,,Click To Continue,Continue Button,1,object-165,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
9,1701792087089,05/12/2023 16:01:27,1701792087089,0,05/12/2023 16:01:27,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,1,Training02,TrainingA,34efq7,1,response,FICH WAN,6438.523999999998,11893.093,11896.505999997018,6438.523999999998,11893.093,11896.505999997018,1,6438.523999999998,5457.9819999970205,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,03,1i-2_03,1,Training02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,FICH,WAN,13_QUIBBLER_FICH_WAN.png,,FICH WAN,27_BESTSELLER_ASK.png,27_BESTSELLER_DOTS.png,RUSP WIM,FICH WAN,FICH WAN,RUSP WIM,27_BESTSELLER_RUSP_WIM.png,RUSP WIM,,,,,
10,1701792093683,05/12/2023 16:01:33,1701792093683,0,05/12/2023 16:01:33,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,1,Training02,TrainingB,2yfdu9,2,response,,6596.512999998507,6588.841,6596.512999998507,6596.512999998507,6588.841,6596.512999998507,1,6596.512999998507,0,0,,Click Response,Option B,5,object-246,1i-2,_,03,1i-2_03,1,Training02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,FICH,WAN,13_QUIBBLER_FICH_WAN.png,,FICH WAN,27_BESTSELLER_ASK.png,27_BESTSELLER_DOTS.png,RUSP WIM,FICH WAN,FICH WAN,RUSP WIM,27_BESTSELLER_RUSP_WIM.png,RUSP WIM,,,,,
11,1701792097452,05/12/2023 16:01:37,1701792097452,0,05/12/2023 16:01:37,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,1,Training02,TrainingC,1ouhhw,3,continue,,3776.771999999997,3769.933999999994,3776.771999999997,3776.771999999997,3769.933999999994,3776.771999999997,1,3776.771999999997,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,03,1i-2_03,1,Training02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,FICH,WAN,13_QUIBBLER_FICH_WAN.png,,FICH WAN,27_BESTSELLER_ASK.png,27_BESTSELLER_DOTS.png,RUSP WIM,FICH WAN,FICH WAN,RUSP WIM,27_BESTSELLER_RUSP_WIM.png,RUSP WIM,,,,,
12,1701792110841,05/12/2023 16:01:50,1701792110841,0,05/12/2023 16:01:50,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,2,Training02,TrainingA,34efq7,1,response,ZETH WAN,3536.264000000003,13394.566000000006,13395.937999997768,3536.264000000003,13394.566000000006,13395.937999997768,1,3536.264000000003,9859.673999997765,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,02,1i-2_02,1,Training02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,ZETH,WAN,40_BURYSNAPE_ZETH_WAN.png,,ZETH WAN,20_PULLSWORD_ASK.png,20_PULLSWORD_DOTS.png,WOUX WUNG,ZETH WAN,ZETH WAN,WOUX WUNG,20_PULLSWORD_WOUX_WUNG.png,WOUX WUNG,,,,,
13,1701792123813,05/12/2023 16:02:03,1701792123813,0,05/12/2023 16:02:03,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,2,Training02,TrainingB,2yfdu9,2,response,,12972.971999999252,12960.490999999995,12972.971999999252,12972.971999999252,12960.490999999995,12972.971999999252,1,12972.971999999252,0,0,,Click Response,Option A,4,object-245,1i-2,_,02,1i-2_02,1,Training02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,ZETH,WAN,40_BURYSNAPE_ZETH_WAN.png,,ZETH WAN,20_PULLSWORD_ASK.png,20_PULLSWORD_DOTS.png,WOUX WUNG,ZETH WAN,ZETH WAN,WOUX WUNG,20_PULLSWORD_WOUX_WUNG.png,WOUX WUNG,,,,,
14,1701792125347,05/12/2023 16:02:05,1701792125347,0,05/12/2023 16:02:05,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,2,Training02,TrainingC,1ouhhw,3,continue,,1546.4809999992576,1534.7459999999992,1546.4809999992576,1546.4809999992576,1534.7459999999992,1546.4809999992576,1,1546.4809999992576,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,02,1i-2_02,1,Training02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,ZETH,WAN,40_BURYSNAPE_ZETH_WAN.png,,ZETH WAN,20_PULLSWORD_ASK.png,20_PULLSWORD_DOTS.png,WOUX WUNG,ZETH WAN,ZETH WAN,WOUX WUNG,20_PULLSWORD_WOUX_WUNG.png,WOUX WUNG,,,,,
15,1701792131689,05/12/2023 16:02:11,1701792131689,0,05/12/2023 16:02:11,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,3,Training02,TrainingA,34efq7,1,response,WOUX WUNG,3035.7890000000043,6338.592000000004,6354.434999998513,3035.7890000000043,6338.592000000004,6354.434999998513,1,3035.7890000000043,3318.645999998509,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,04,1i-2_04,1,Training02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,WOUX,WUNG,35_PROPHET_WOUX_WUNG.png,,WOUX WUNG,40_BURYSNAPE_ASK.png,40_BURYSNAPE_DOTS.png,WOUX WUNG,FICH WAN,WOUX WUNG,FICH WAN,40_BURYSNAPE_FICH_WAN.png,,FICH WAN,,,,
16,1701792136666,05/12/2023 16:02:16,1701792136666,0,05/12/2023 16:02:16,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,3,Training02,TrainingB,2yfdu9,2,response,,4992.842999998509,4987.554999999993,4992.842999998509,4992.842999998509,4987.554999999993,4992.842999998509,1,4992.842999998509,0,0,,Click Response,Option B,5,object-246,1i-2,_,04,1i-2_04,1,Training02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,WOUX,WUNG,35_PROPHET_WOUX_WUNG.png,,WOUX WUNG,40_BURYSNAPE_ASK.png,40_BURYSNAPE_DOTS.png,WOUX WUNG,FICH WAN,WOUX WUNG,FICH WAN,40_BURYSNAPE_FICH_WAN.png,,FICH WAN,,,,
17,1701792138170,05/12/2023 16:02:18,1701792138170,0,05/12/2023 16:02:18,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,3,Training02,TrainingC,1ouhhw,3,continue,,1509.3880000000063,1501.046000000002,1509.3880000000063,1509.3880000000063,1501.046000000002,1509.3880000000063,1,1509.3880000000063,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,04,1i-2_04,1,Training02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,WOUX,WUNG,35_PROPHET_WOUX_WUNG.png,,WOUX WUNG,40_BURYSNAPE_ASK.png,40_BURYSNAPE_DOTS.png,WOUX WUNG,FICH WAN,WOUX WUNG,FICH WAN,40_BURYSNAPE_FICH_WAN.png,,FICH WAN,,,,
18,1701792144185,05/12/2023 16:02:24,1701792144185,0,05/12/2023 16:02:24,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,4,Training02,TrainingA,34efq7,1,response,RUSP WIM,1884.8559999999998,6005.187000000005,6021.854000000007,1884.8559999999998,6005.187000000005,6021.854000000007,1,1884.8559999999998,4136.998000000007,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,01,1i-2_01,1,Training02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,RUSP,WIM,04_WHEEZES_RUSP_WIM.png,,RUSP WIM,05_AUROR_ASK.png,05_AUROR_DOTS.png,RUSP WIM,ZETH WAN,RUSP WIM,ZETH WAN,05_AUROR_ZETH_WAN.png,,ZETH WAN,,,,
19,1701792156123,05/12/2023 16:02:36,1701792156123,0,05/12/2023 16:02:36,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,4,Training02,TrainingB,2yfdu9,2,response,,11955.354999999254,11943.099000000002,11955.354999999254,11955.354999999254,11943.099000000002,11955.354999999254,1,11955.354999999254,0,0,,Click Response,Option B,5,object-246,1i-2,_,01,1i-2_01,1,Training02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,RUSP,WIM,04_WHEEZES_RUSP_WIM.png,,RUSP WIM,05_AUROR_ASK.png,05_AUROR_DOTS.png,RUSP WIM,ZETH WAN,RUSP WIM,ZETH WAN,05_AUROR_ZETH_WAN.png,,ZETH WAN,,,,
20,1701792157140,05/12/2023 16:02:37,1701792157140,0,05/12/2023 16:02:37,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,4,Training02,TrainingC,1ouhhw,3,continue,,1028.9559999985067,1017.4809999999998,1028.9559999985067,1028.9559999985067,1017.4809999999998,1028.9559999985067,1,1028.9559999985067,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,01,1i-2_01,1,Training02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,RUSP,WIM,04_WHEEZES_RUSP_WIM.png,,RUSP WIM,05_AUROR_ASK.png,05_AUROR_DOTS.png,RUSP WIM,ZETH WAN,RUSP WIM,ZETH WAN,05_AUROR_ZETH_WAN.png,,ZETH WAN,,,,
21,1701792169482,05/12/2023 16:02:49,1701792169482,0,05/12/2023 16:02:49,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,5,Training02,TrainingA,34efq7,1,response,RUSP WIM,1668.2019999999902,12343.794000000009,12353.074999999997,1668.2019999999902,12343.794000000009,12353.074999999997,1,1668.2019999999902,10684.873000000007,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,05,1i-2_05,2,Training02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,RUSP,WIM,18_LIVEGODRIC_RUSP_WIM.png,,RUSP WIM,07_AZKABAN_ASK.png,07_AZKABAN_DOTS.png,RUSP WIM,FICH WAN,RUSP WIM,FICH WAN,07_AZKABAN_FICH_WAN.png,,FICH WAN,,,,
22,1701792178644,05/12/2023 16:02:58,1701792178644,0,05/12/2023 16:02:58,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,5,Training02,TrainingB,2yfdu9,2,response,,9171.480999999243,9157.633999999991,9171.480999999243,9171.480999999243,9157.633999999991,9171.480999999243,1,9171.480999999243,0,0,,Click Response,Option A,4,object-245,1i-2,_,05,1i-2_05,2,Training02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,RUSP,WIM,18_LIVEGODRIC_RUSP_WIM.png,,RUSP WIM,07_AZKABAN_ASK.png,07_AZKABAN_DOTS.png,RUSP WIM,FICH WAN,RUSP WIM,FICH WAN,07_AZKABAN_FICH_WAN.png,,FICH WAN,,,,
23,1701792181643,05/12/2023 16:03:01,1701792181643,0,05/12/2023 16:03:01,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,5,Training02,TrainingC,1ouhhw,3,continue,,3013.546999998507,3002.261999999988,3013.546999998507,3013.546999998507,3002.261999999988,3013.546999998507,1,3013.546999998507,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,05,1i-2_05,2,Training02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,RUSP,WIM,18_LIVEGODRIC_RUSP_WIM.png,,RUSP WIM,07_AZKABAN_ASK.png,07_AZKABAN_DOTS.png,RUSP WIM,FICH WAN,RUSP WIM,FICH WAN,07_AZKABAN_FICH_WAN.png,,FICH WAN,,,,
24,1701792187969,05/12/2023 16:03:07,1701792187969,0,05/12/2023 16:03:07,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,6,Training02,TrainingA,34efq7,1,response,ZETH WAN,3135.9429999999993,6322.1720000000205,6337.284999998519,3135.9429999999993,6322.1720000000205,6337.284999998519,1,3135.9429999999993,3201.34199999852,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,06,1i-2_06,2,Training02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,ZETH,WAN,12_SKEETER_ZETH_WAN.png,,ZETH WAN,12_SKEETER_ASK.png,12_SKEETER_DOTS.png,RUSP WIM,ZETH WAN,ZETH WAN,RUSP WIM,12_SKEETER_RUSP_WIM.png,RUSP WIM,,,,,
25,1701792193011,05/12/2023 16:03:13,1701792193011,0,05/12/2023 16:03:13,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,6,Training02,TrainingB,2yfdu9,2,response,,5056.912999999244,5053.945999999996,5056.912999999244,5056.912999999244,5053.945999999996,5056.912999999244,1,5056.912999999244,0,0,,Click Response,Option B,5,object-246,1i-2,_,06,1i-2_06,2,Training02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,ZETH,WAN,12_SKEETER_ZETH_WAN.png,,ZETH WAN,12_SKEETER_ASK.png,12_SKEETER_DOTS.png,RUSP WIM,ZETH WAN,ZETH WAN,RUSP WIM,12_SKEETER_RUSP_WIM.png,RUSP WIM,,,,,
26,1701792196307,05/12/2023 16:03:16,1701792196307,0,05/12/2023 16:03:16,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,6,Training02,TrainingC,1ouhhw,3,continue,,3298.3669999977574,3286.3010000000068,3298.3669999977574,3298.3669999977574,3286.3010000000068,3298.3669999977574,1,3298.3669999977574,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,06,1i-2_06,2,Training02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,ZETH,WAN,12_SKEETER_ZETH_WAN.png,,ZETH WAN,12_SKEETER_ASK.png,12_SKEETER_DOTS.png,RUSP WIM,ZETH WAN,ZETH WAN,RUSP WIM,12_SKEETER_RUSP_WIM.png,RUSP WIM,,,,,
27,1701792208018,05/12/2023 16:03:28,1701792208018,0,05/12/2023 16:03:28,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,7,Training02,TrainingA,34efq7,1,response,FICH WAN,4103.429999999993,11709.474999999977,11722.965999999986,4103.429999999993,11709.474999999977,11722.965999999986,1,4103.429999999993,7619.535999999993,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,07,1i-2_07,2,Training02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,FICH,WAN,34_FANLETTERS_FICH_WAN.png,,FICH WAN,34_FANLETTERS_ASK.png,34_FANLETTERS_DOTS.png,FICH WAN,WOUX WUNG,FICH WAN,WOUX WUNG,34_FANLETTERS_WOUX_WUNG.png,,WOUX WUNG,,,,
28,1701792213747,05/12/2023 16:03:33,1701792213747,0,05/12/2023 16:03:33,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,7,Training02,TrainingB,2yfdu9,2,response,,5742.790999997029,5738.327000000019,5742.790999997029,5742.790999997029,5738.327000000019,5742.790999997029,1,5742.790999997029,0,0,,Click Response,Option A,4,object-245,1i-2,_,07,1i-2_07,2,Training02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,FICH,WAN,34_FANLETTERS_FICH_WAN.png,,FICH WAN,34_FANLETTERS_ASK.png,34_FANLETTERS_DOTS.png,FICH WAN,WOUX WUNG,FICH WAN,WOUX WUNG,34_FANLETTERS_WOUX_WUNG.png,,WOUX WUNG,,,,
29,1701792217684,05/12/2023 16:03:37,1701792217684,0,05/12/2023 16:03:37,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,7,Training02,TrainingC,1ouhhw,3,continue,,3940.7639999977546,3936.410999999993,3940.7639999977546,3940.7639999977546,3936.410999999993,3940.7639999977546,1,3940.7639999977546,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,07,1i-2_07,2,Training02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,FICH,WAN,34_FANLETTERS_FICH_WAN.png,,FICH WAN,34_FANLETTERS_ASK.png,34_FANLETTERS_DOTS.png,FICH WAN,WOUX WUNG,FICH WAN,WOUX WUNG,34_FANLETTERS_WOUX_WUNG.png,,WOUX WUNG,,,,
30,1701792226202,05/12/2023 16:03:46,1701792226202,0,05/12/2023 16:03:46,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,8,Training02,TrainingA,34efq7,1,response,WOUX WUNG,1868.2069999999949,8507.062000000005,8522.652999998507,1868.2069999999949,8507.062000000005,8522.652999998507,1,1868.2069999999949,6654.445999998512,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,08,1i-2_08,2,Training02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,WOUX,WUNG,28_GALLEONS_WOUX_WUNG.png,,WOUX WUNG,39_STOPHAGRID_ASK.png,39_STOPHAGRID_DOTS.png,ZETH WAN,WOUX WUNG,WOUX WUNG,ZETH WAN,39_STOPHAGRID_ZETH_WAN.png,ZETH WAN,,,,,
31,1701792238500,05/12/2023 16:03:58,1701792238500,0,05/12/2023 16:03:58,139619,18,task-kgvj,,33445875,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 A Training,3,,,1i-2,,Pass,,,1i-2 A Training,8,Training02,TrainingB,2yfdu9,2,response,,12313.890999999247,12310.358999999997,12313.890999999247,12313.890999999247,12310.358999999997,12313.890999999247,1,12313.890999999247,0,0,,Click Response,Option B,5,object-246,1i-2,_,08,1i-2_08,2,Training02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,WOUX,WUNG,28_GALLEONS_WOUX_WUNG.png,,WOUX WUNG,39_STOPHAGRID_ASK.png,39_STOPHAGRID_DOTS.png,ZETH WAN,WOUX WUNG,WOUX WUNG,ZETH WAN,39_STOPHAGRID_ZETH_WAN.png,ZETH WAN,,,,,
