Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Blot,Spreadsheet: Aux,Spreadsheet: Port,Spreadsheet: Starboard,Spreadsheet: Correct,Spreadsheet: Incorrect,Spreadsheet: ,Spreadsheet: Y,Spreadsheet: N,Spreadsheet: L,Spreadsheet: R,Manipulation: Spreadsheet,Store: correct,Store: total
37,1712312512486,05/04/2024 10:21:52,1712316112486,1,05/04/2024 12:21:52,139619,19,task-hebw,,36766957,BLIND,10840493,,complete,,660fce811e8e1338a1e38d8f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,35,Testing02,Testing,hvzr65,1,response,27_BESTSELLER_BLOT_WAN.png,173.3000000000029,166.5,173.3000000000029,173.3000000000029,166.5,173.3000000000029,1,173.3000000000029,0,0,,Click Response,RightOption,3,object-86,1i-2,_,59,1i-2_59,9,Testing02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,BLOT,WUNG,27_BESTSELLER_BLOT_WUNG.png,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WUNG.png,,,,WUNG,WAN,,32,53
38,1712312512630,05/04/2024 10:21:52,1712316112630,1,05/04/2024 12:21:52,139619,19,task-hebw,,36766957,BLIND,10840493,,complete,,660fce811e8e1338a1e38d8f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,36,Testing02,Testing,hvzr65,1,response,32_QWC_BLOT_WIM.png,149.8000000000029,133.20000000000437,149.8000000000029,149.8000000000029,133.20000000000437,149.8000000000029,1,149.8000000000029,0,0,,Click Response,RightOption,3,object-86,1i-2,_,57,1i-2_57,9,Testing02,32_QWC,ASK,.png,32_QWC_ASK.png,BLOT,WUNG,32_QWC_BLOT_WUNG.png,32_QWC_BLOT_WIM.png,32_QWC_BLOT_WIM.png,32_QWC_BLOT_WUNG.png,,,,WUNG,WIM,,33,54
39,1712312512798,05/04/2024 10:21:52,1712316112798,1,05/04/2024 12:21:52,139619,19,task-hebw,,36766957,BLIND,10840493,,complete,,660fce811e8e1338a1e38d8f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,37,Testing02,Testing,hvzr65,1,response,11_RONWAND_BLOT_WIM.png,185.89999995231483,183.40000000000146,185.89999995231483,185.89999995231483,183.40000000000146,185.89999995231483,1,185.89999995231483,0,0,,Click Response,RightOption,3,object-86,1i-2,_,61,1i-2_61,10,Testing02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,BLOT,WAN,11_RONWAND_BLOT_WAN.png,11_RONWAND_BLOT_WIM.png,11_RONWAND_BLOT_WIM.png,11_RONWAND_BLOT_WAN.png,,,,WAN,WIM,,34,55
40,1712312513151,05/04/2024 10:21:53,1712316113151,1,05/04/2024 12:21:53,139619,19,task-hebw,,36766957,BLIND,10840493,,complete,,660fce811e8e1338a1e38d8f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,38,Testing02,Testing,hvzr65,1,response,06_MOM_BLOT_WIM.png,355.9000000476808,350,355.9000000476808,355.9000000476808,350,355.9000000476808,0,355.9000000476808,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,63,1i-2_63,10,Testing02,06_MOM,ASK,.png,06_MOM_ASK.png,BLOT,WIM,06_MOM_BLOT_WIM.png,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WIM.png,,,,WIM,WAN,,34,56
41,1712312513374,05/04/2024 10:21:53,1712316113374,1,05/04/2024 12:21:53,139619,19,task-hebw,,36766957,BLIND,10840493,,complete,,660fce811e8e1338a1e38d8f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,39,Testing02,Testing,hvzr65,1,response,42_ENGLAND_BLOT_WUNG.png,227.6999999999971,216.6999999999971,227.6999999999971,227.6999999999971,216.6999999999971,227.6999999999971,1,227.6999999999971,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,64,1i-2_64,10,Testing02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,BLOT,WUNG,42_ENGLAND_BLOT_WUNG.png,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WUNG.png,42_ENGLAND_BLOT_WIM.png,,,,WUNG,WIM,,35,57
42,1712312513783,05/04/2024 10:21:53,1712316113783,1,05/04/2024 12:21:53,139619,19,task-hebw,,36766957,BLIND,10840493,,complete,,660fce811e8e1338a1e38d8f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,40,Testing02,Testing,hvzr65,1,response,33_ROR_BLOT_WAN.png,419.89999997615814,416.90000000000146,419.89999997615814,419.89999997615814,416.90000000000146,419.89999997615814,1,419.89999997615814,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,62,1i-2_62,10,Testing02,33_ROR,ASK,.png,33_ROR_ASK.png,BLOT,WAN,33_ROR_BLOT_WAN.png,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WAN.png,33_ROR_BLOT_WUNG.png,,,,WAN,WUNG,,36,58
43,1712312513998,05/04/2024 10:21:53,1712316113998,1,05/04/2024 12:21:53,139619,19,task-hebw,,36766957,BLIND,10840493,,complete,,660fce811e8e1338a1e38d8f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,41,Testing02,Testing,hvzr65,1,response,21_TEACHHOG_BLOT_WAN.png,218.89999995231483,216.40000000000146,218.89999995231483,218.89999995231483,216.40000000000146,218.89999995231483,0,218.89999995231483,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,68,1i-2_68,11,Testing02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,BLOT,WAN,21_TEACHHOG_BLOT_WAN.png,21_TEACHHOG_BLOT_WUNG.png,21_TEACHHOG_BLOT_WUNG.png,21_TEACHHOG_BLOT_WAN.png,,,,WAN,WUNG,,36,59
44,1712312514190,05/04/2024 10:21:54,1712316114190,1,05/04/2024 12:21:54,139619,19,task-hebw,,36766957,BLIND,10840493,,complete,,660fce811e8e1338a1e38d8f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,42,Testing02,Testing,hvzr65,1,response,41_PIXIE_BLOT_WAN.png,194.1999999999971,183.29999999999563,194.1999999999971,194.1999999999971,183.29999999999563,194.1999999999971,1,194.1999999999971,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,67,1i-2_67,11,Testing02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,BLOT,WAN,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WUNG.png,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WUNG.png,,,,WAN,WUNG,,37,60
45,1712312514545,05/04/2024 10:21:54,1712316114545,1,05/04/2024 12:21:54,139619,19,task-hebw,,36766957,BLIND,10840493,,complete,,660fce811e8e1338a1e38d8f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,43,Testing02,Testing,hvzr65,1,response,05_AUROR_BLOT_WAN.png,365.60000004768517,350.20000000000437,365.60000004768517,365.60000004768517,350.20000000000437,365.60000004768517,1,365.60000004768517,0,0,,Click Response,RightOption,3,object-86,1i-2,_,66,1i-2_66,11,Testing02,05_AUROR,ASK,.png,05_AUROR_ASK.png,BLOT,WIM,05_AUROR_BLOT_WIM.png,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WIM.png,,,,WIM,WAN,,38,61
46,1712312514959,05/04/2024 10:21:54,1712316114959,1,05/04/2024 12:21:54,139619,19,task-hebw,,36766957,BLIND,10840493,,complete,,660fce811e8e1338a1e38d8f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,44,Testing02,Testing,hvzr65,1,response,25_PROSECUTE_BLOT_WIM.png,429.09999997615523,416.5,429.09999997615523,429.09999997615523,416.5,429.09999997615523,1,429.09999997615523,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,65,1i-2_65,11,Testing02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,BLOT,WIM,25_PROSECUTE_BLOT_WIM.png,25_PROSECUTE_BLOT_WUNG.png,25_PROSECUTE_BLOT_WIM.png,25_PROSECUTE_BLOT_WUNG.png,,,,WIM,WUNG,,39,62
47,1712312515265,05/04/2024 10:21:55,1712316115265,1,05/04/2024 12:21:55,139619,19,task-hebw,,36766957,BLIND,10840493,,complete,,660fce811e8e1338a1e38d8f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,45,Testing02,Testing,hvzr65,1,response,07_AZKABAN_BLOT_WUNG.png,318.4999999523134,316.59999999999854,318.4999999523134,318.4999999523134,316.59999999999854,318.4999999523134,1,318.4999999523134,0,0,,Click Response,RightOption,3,object-86,1i-2,_,72,1i-2_72,12,Testing02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,BLOT,WIM,07_AZKABAN_BLOT_WIM.png,07_AZKABAN_BLOT_WUNG.png,07_AZKABAN_BLOT_WUNG.png,07_AZKABAN_BLOT_WIM.png,,,,WIM,WUNG,,40,63
48,1712312516358,05/04/2024 10:21:56,1712316116358,1,05/04/2024 12:21:56,139619,19,task-hebw,,36766957,BLIND,10840493,,complete,,660fce811e8e1338a1e38d8f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,46,Testing02,Testing,hvzr65,1,response,39_STOPHAGRID_BLOT_WAN.png,1095.7000000238404,1083.4000000000015,1095.7000000238404,1095.7000000238404,1083.4000000000015,1095.7000000238404,0,1095.7000000238404,0,0,,Click Response,RightOption,3,object-86,1i-2,_,69,1i-2_69,12,Testing02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,BLOT,WIM,39_STOPHAGRID_BLOT_WIM.png,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WIM.png,39_STOPHAGRID_BLOT_WAN.png,,,,WIM,WAN,,40,64
49,1712312516880,05/04/2024 10:21:56,1712316116880,1,05/04/2024 12:21:56,139619,19,task-hebw,,36766957,BLIND,10840493,,complete,,660fce811e8e1338a1e38d8f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,47,Testing02,Testing,hvzr65,1,response,20_PULLSWORD_BLOT_WAN.png,534.6999999999971,533.2999999999956,534.6999999999971,534.6999999999971,533.2999999999956,534.6999999999971,1,534.6999999999971,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,71,1i-2_71,12,Testing02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,BLOT,WAN,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WIM.png,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WIM.png,,,,WAN,WIM,,41,65
50,1712312517296,05/04/2024 10:21:57,1712316117296,1,05/04/2024 12:21:57,139619,19,task-hebw,,36766957,BLIND,10840493,,complete,,660fce811e8e1338a1e38d8f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,48,Testing02,Testing,hvzr65,1,response,26_ERISED_BLOT_WAN.png,416.8999999999942,400.09999999999854,416.8999999999942,416.8999999999942,400.09999999999854,416.8999999999942,1,416.8999999999942,0,0,,Click Response,RightOption,3,object-86,1i-2,_,70,1i-2_70,12,Testing02,26_ERISED,ASK,.png,26_ERISED_ASK.png,BLOT,WUNG,26_ERISED_BLOT_WUNG.png,26_ERISED_BLOT_WAN.png,26_ERISED_BLOT_WAN.png,26_ERISED_BLOT_WUNG.png,,,,WUNG,WAN,,42,66
51,1712312517297,05/04/2024 10:21:57,1712316117297,1,05/04/2024 12:21:57,139619,19,task-hebw,,36766957,BLIND,10840493,,complete,,660fce811e8e1338a1e38d8f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1712313249449,05/04/2024 10:34:09,1712316849449,1,05/04/2024 12:34:09,139619,19,task-hebw,,36767250,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1712313252414,05/04/2024 10:34:12,1712316852414,1,05/04/2024 12:34:12,139619,19,task-hebw,,36767250,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,1,AttentionChecks,Instructions,g2b1f4,1,continue,,3518.699999988079,3503.628,3518.699999988079,3518.699999988079,3503.628,3518.699999988079,1,3518.699999988079,0,0,,Click To Continue,Continue Button,2,object-79,,,,,,AttentionChecks,,,,,,,,,,,,,,,,,13,18
3,1712313275281,05/04/2024 10:34:35,1712316875281,1,05/04/2024 12:34:35,139619,19,task-hebw,,36767250,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,1,Testing02,Testing,hvzr65,1,response,35_PROPHET_BLOT_WIM.png,22879.47200002384,22866.712,22879.47200002384,22879.47200002384,22866.712,22879.47200002384,0,22879.47200002384,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,28,1i-2_28,1,Testing02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,BLOT,WIM,35_PROPHET_BLOT_WIM.png,35_PROPHET_BLOT_WUNG.png,35_PROPHET_BLOT_WUNG.png,35_PROPHET_BLOT_WIM.png,,WUNG,WIM,WIM,WUNG,,13,19
4,1712313280764,05/04/2024 10:34:40,1712316880764,1,05/04/2024 12:34:40,139619,19,task-hebw,,36767250,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,2,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WAN.png,5497.559999976158,5483.144,5497.559999976158,5497.559999976158,5483.144,5497.559999976158,1,5497.559999976158,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,27,1i-2_27,1,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WAN,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WIM.png,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WIM.png,,WAN,WIM,WAN,WIM,,14,20
5,1712313287790,05/04/2024 10:34:47,1712316887790,1,05/04/2024 12:34:47,139619,19,task-hebw,,36767250,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,3,Testing02,Testing,hvzr65,1,response,40_BURYSNAPE_BLOT_WAN.png,7040.715999988079,7033.460000000003,7040.715999988079,7040.715999988079,7033.460000000003,7040.715999988079,1,7040.715999988079,0,0,,Click Response,RightOption,3,object-86,1i-2,_,26,1i-2_26,1,Testing02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,BLOT,WUNG,40_BURYSNAPE_BLOT_WUNG.png,40_BURYSNAPE_BLOT_WAN.png,40_BURYSNAPE_BLOT_WAN.png,40_BURYSNAPE_BLOT_WUNG.png,,WAN,WUNG,WUNG,WAN,,15,21
6,1712313300846,05/04/2024 10:35:00,1712316900846,1,05/04/2024 12:35:00,139619,19,task-hebw,,36767250,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,4,Testing02,Testing,hvzr65,1,response,04_WHEEZES_BLOT_WIM.png,13063.255999988076,13050.080999999998,13063.255999988076,13063.255999988076,13050.080999999998,13063.255999988076,1,13063.255999988076,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,25,1i-2_25,1,Testing02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,BLOT,WIM,04_WHEEZES_BLOT_WIM.png,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WIM.png,04_WHEEZES_BLOT_WAN.png,,WIM,WAN,WIM,WAN,,16,22
7,1712313307429,05/04/2024 10:35:07,1712316907429,1,05/04/2024 12:35:07,139619,19,task-hebw,,36767250,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,5,Testing02,Testing,hvzr65,1,response,34_FANLETTERS_BLOT_WAN.png,6597.174999988078,6583.1990000000005,6597.174999988078,6597.174999988078,6583.1990000000005,6597.174999988078,1,6597.174999988078,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,31,1i-2_31,2,Testing02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,BLOT,WAN,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WUNG.png,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WUNG.png,,WAN,WUNG,WAN,WUNG,,17,23
8,1712313312262,05/04/2024 10:35:12,1712316912262,1,05/04/2024 12:35:12,139619,19,task-hebw,,36767250,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,6,Testing02,Testing,hvzr65,1,response,18_LIVEGODRIC_BLOT_WIM.png,4846.576000011919,4833.398999999998,4846.576000011919,4846.576000011919,4833.398999999998,4846.576000011919,1,4846.576000011919,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,29,1i-2_29,2,Testing02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,BLOT,WIM,18_LIVEGODRIC_BLOT_WIM.png,18_LIVEGODRIC_BLOT_WUNG.png,18_LIVEGODRIC_BLOT_WIM.png,18_LIVEGODRIC_BLOT_WUNG.png,,WIM,WUNG,WIM,WUNG,,18,24
9,1712313315590,05/04/2024 10:35:15,1712316915590,1,05/04/2024 12:35:15,139619,19,task-hebw,,36767250,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,7,Testing02,Testing,hvzr65,1,response,12_SKEETER_BLOT_WAN.png,3340.8770000000004,3333.438000000002,3340.8770000000004,3340.8770000000004,3333.438000000002,3340.8770000000004,1,3340.8770000000004,0,0,,Click Response,RightOption,3,object-86,1i-2,_,30,1i-2_30,2,Testing02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,BLOT,WIM,12_SKEETER_BLOT_WIM.png,12_SKEETER_BLOT_WAN.png,12_SKEETER_BLOT_WAN.png,12_SKEETER_BLOT_WIM.png,,WAN,WIM,WIM,WAN,,19,25
10,1712313320639,05/04/2024 10:35:20,1712316920639,1,05/04/2024 12:35:20,139619,19,task-hebw,,36767250,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,8,Testing02,Testing,hvzr65,1,response,28_GALLEONS_BLOT_WUNG.png,5057.239000011919,5049.898000000001,5057.239000011919,5057.239000011919,5049.898000000001,5057.239000011919,1,5057.239000011919,0,0,,Click Response,RightOption,3,object-86,1i-2,_,32,1i-2_32,2,Testing02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,BLOT,WAN,28_GALLEONS_BLOT_WAN.png,28_GALLEONS_BLOT_WUNG.png,28_GALLEONS_BLOT_WUNG.png,28_GALLEONS_BLOT_WAN.png,,WUNG,WAN,WAN,WUNG,,20,26
11,1712313326437,05/04/2024 10:35:26,1712316926437,1,05/04/2024 12:35:26,139619,19,task-hebw,,36767250,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,9,Testing02,Testing,hvzr65,1,response,27_BESTSELLER_BLOT_WAN.png,5804.440999976156,5799.952999999994,5804.440999976156,5804.440999976156,5799.952999999994,5804.440999976156,1,5804.440999976156,0,0,,Click Response,RightOption,3,object-86,1i-2,_,35,1i-2_35,3,Testing02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,BLOT,WIM,27_BESTSELLER_BLOT_WIM.png,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WIM.png,,,,WIM,WAN,,21,27
12,1712313329110,05/04/2024 10:35:29,1712316929110,1,05/04/2024 12:35:29,139619,19,task-hebw,,36767250,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,10,Testing02,Testing,hvzr65,1,response,14_MUNGOS_BLOT_WUNG.png,2677.2879999880824,2666.9429999999993,2677.2879999880824,2677.2879999880824,2666.9429999999993,2677.2879999880824,1,2677.2879999880824,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,36,1i-2_36,3,Testing02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,BLOT,WUNG,14_MUNGOS_BLOT_WUNG.png,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WUNG.png,14_MUNGOS_BLOT_WIM.png,,WIM,WUNG,WUNG,WIM,,22,28
13,1712313336213,05/04/2024 10:35:36,1712316936213,1,05/04/2024 12:35:36,139619,19,task-hebw,,36767250,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,11,Testing02,Testing,hvzr65,1,response,32_QWC_BLOT_WIM.png,7114.344999988083,7099.809999999998,7114.344999988083,7114.344999988083,7099.809999999998,7114.344999988083,1,7114.344999988083,0,0,,Click Response,RightOption,3,object-86,1i-2,_,33,1i-2_33,3,Testing02,32_QWC,ASK,.png,32_QWC_ASK.png,BLOT,WAN,32_QWC_BLOT_WAN.png,32_QWC_BLOT_WIM.png,32_QWC_BLOT_WIM.png,32_QWC_BLOT_WAN.png,,,,WAN,WIM,,23,29
14,1712313342118,05/04/2024 10:35:42,1712316942118,1,05/04/2024 12:35:42,139619,19,task-hebw,,36767250,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,12,Testing02,Testing,hvzr65,1,response,19_BURYVOLDY_BLOT_WAN.png,5919.135000011927,5916.578000000009,5919.135000011927,5919.135000011927,5916.578000000009,5919.135000011927,1,5919.135000011927,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,34,1i-2_34,3,Testing02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,BLOT,WAN,19_BURYVOLDY_BLOT_WAN.png,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WAN.png,19_BURYVOLDY_BLOT_WUNG.png,,,,WAN,WUNG,,24,30
15,1712313350923,05/04/2024 10:35:50,1712316950923,1,05/04/2024 12:35:50,139619,19,task-hebw,,36767250,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,13,Testing02,Testing,hvzr65,1,response,06_MOM_BLOT_WUNG.png,8807.256999999998,8799.966,8807.256999999998,8807.256999999998,8799.966,8807.256999999998,0,8807.256999999998,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,39,1i-2_39,4,Testing02,06_MOM,ASK,.png,06_MOM_ASK.png,BLOT,WUNG,06_MOM_BLOT_WUNG.png,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WUNG.png,,WUNG,WAN,WUNG,WAN,,24,31
