Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Aux,Spreadsheet: Port,Spreadsheet: Starboard,Spreadsheet: Blot,Spreadsheet: Correct,Spreadsheet: Incorrect,Spreadsheet: ,Spreadsheet: Y,Spreadsheet: N,Spreadsheet: L,Spreadsheet: R,Manipulation: Spreadsheet,Store: correct,Store: total
30,1712310964581,05/04/2024 09:56:04,1712314564581,1,05/04/2024 11:56:04,139619,19,task-98zo,,36765970,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,28,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WAN.png,5770,5764.700000000012,5770,5770,5764.700000000012,5770,1,5770,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,51,1e-2_51,7,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WAN,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WUNG.png,BLOT,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WUNG.png,,,,WAN,WUNG,,34,46
31,1712310968791,05/04/2024 09:56:08,1712314568791,1,05/04/2024 11:56:08,139619,19,task-98zo,,36765970,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,29,Testing02,Testing,hvzr65,1,response,28_GALLEONS_BLOT_WIM.png,4214.899999904621,4198.399999999994,4214.899999904621,4214.899999904621,4198.399999999994,4214.899999904621,1,4214.899999904621,0,0,,Click Response,RightOption,3,object-86,1e-2,_,56,1e-2_56,8,Testing02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,BLOT,WUNG,28_GALLEONS_BLOT_WUNG.png,28_GALLEONS_BLOT_WIM.png,BLOT,28_GALLEONS_BLOT_WIM.png,28_GALLEONS_BLOT_WUNG.png,,,,WUNG,WIM,,35,47
32,1712310975538,05/04/2024 09:56:15,1712314575538,1,05/04/2024 11:56:15,139619,19,task-98zo,,36765970,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,30,Testing02,Testing,hvzr65,1,response,34_FANLETTERS_BLOT_WAN.png,6763.799999856943,6747.600000000006,6763.799999856943,6763.799999856943,6747.600000000006,6763.799999856943,1,6763.799999856943,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,55,1e-2_55,8,Testing02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,BLOT,WAN,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WIM.png,BLOT,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WIM.png,,,,WAN,WIM,,36,48
33,1712310978421,05/04/2024 09:56:18,1712314578421,1,05/04/2024 11:56:18,139619,19,task-98zo,,36765970,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,31,Testing02,Testing,hvzr65,1,response,12_SKEETER_BLOT_WUNG.png,2899.9999998092535,2898.899999999994,2899.9999998092535,2899.9999998092535,2898.899999999994,2899.9999998092535,1,2899.9999998092535,0,0,,Click Response,RightOption,3,object-86,1e-2,_,54,1e-2_54,8,Testing02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,BLOT,WAN,12_SKEETER_BLOT_WAN.png,12_SKEETER_BLOT_WUNG.png,BLOT,12_SKEETER_BLOT_WUNG.png,12_SKEETER_BLOT_WAN.png,,,,WAN,WUNG,,37,49
34,1712310982509,05/04/2024 09:56:22,1712314582509,1,05/04/2024 11:56:22,139619,19,task-98zo,,36765970,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,32,Testing02,Testing,hvzr65,1,response,18_LIVEGODRIC_BLOT_WUNG.png,4089.399999999994,4081.899999999994,4089.399999999994,4089.399999999994,4081.899999999994,4089.399999999994,0,4089.399999999994,0,0,,Click Response,RightOption,3,object-86,1e-2,_,53,1e-2_53,8,Testing02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,BLOT,WAN,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WUNG.png,BLOT,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WUNG.png,,,,WAN,WUNG,,37,50
35,1712310989695,05/04/2024 09:56:29,1712314589695,1,05/04/2024 11:56:29,139619,19,task-98zo,,36765970,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,33,Testing02,Testing,hvzr65,1,response,27_BESTSELLER_BLOT_WAN.png,7193.199999809265,7180.899999999994,7193.199999809265,7193.199999809265,7180.899999999994,7193.199999809265,1,7193.199999809265,0,0,,Click Response,RightOption,3,object-86,1e-2,_,59,1e-2_59,9,Testing02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,BLOT,WUNG,27_BESTSELLER_BLOT_WUNG.png,27_BESTSELLER_BLOT_WAN.png,BLOT,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WUNG.png,,,,WUNG,WAN,,38,51
36,1712310996089,05/04/2024 09:56:36,1712314596089,1,05/04/2024 11:56:36,139619,19,task-98zo,,36765970,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,34,Testing02,Testing,hvzr65,1,response,14_MUNGOS_BLOT_WAN.png,6406.199999904638,6397.8000000000175,6406.199999904638,6406.199999904638,6397.8000000000175,6406.199999904638,0,6406.199999904638,0,0,,Click Response,RightOption,3,object-86,1e-2,_,60,1e-2_60,9,Testing02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,BLOT,WIM,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WAN.png,BLOT,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WAN.png,,,,WIM,WAN,,38,52
37,1712310998720,05/04/2024 09:56:38,1712314598720,1,05/04/2024 11:56:38,139619,19,task-98zo,,36765970,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,35,Testing02,Testing,hvzr65,1,response,19_BURYVOLDY_BLOT_WUNG.png,2639.2999999999884,2632.2999999999884,2639.2999999999884,2639.2999999999884,2632.2999999999884,2639.2999999999884,1,2639.2999999999884,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,58,1e-2_58,9,Testing02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,BLOT,WUNG,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WIM.png,BLOT,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WIM.png,,,,WUNG,WIM,,39,53
38,1712311004206,05/04/2024 09:56:44,1712314604206,1,05/04/2024 11:56:44,139619,19,task-98zo,,36765970,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,36,Testing02,Testing,hvzr65,1,response,32_QWC_BLOT_WIM.png,5492.799999952316,5481.299999999988,5492.799999952316,5492.799999952316,5481.299999999988,5492.799999952316,0,5492.799999952316,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,57,1e-2_57,9,Testing02,32_QWC,ASK,.png,32_QWC_ASK.png,BLOT,WIM,32_QWC_BLOT_WIM.png,32_QWC_BLOT_WAN.png,BLOT,32_QWC_BLOT_WAN.png,32_QWC_BLOT_WIM.png,,,,WIM,WAN,,39,54
39,1712311007358,05/04/2024 09:56:47,1712314607358,1,05/04/2024 11:56:47,139619,19,task-98zo,,36765970,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,37,Testing02,Testing,hvzr65,1,response,42_ENGLAND_BLOT_WIM.png,3162.799999904644,3148.9000000000233,3162.799999904644,3162.799999904644,3148.9000000000233,3162.799999904644,1,3162.799999904644,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,64,1e-2_64,10,Testing02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,BLOT,WIM,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WUNG.png,BLOT,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WUNG.png,,,,WIM,WUNG,,40,55
40,1712311010467,05/04/2024 09:56:50,1712314610467,1,05/04/2024 11:56:50,139619,19,task-98zo,,36765970,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,38,Testing02,Testing,hvzr65,1,response,11_RONWAND_BLOT_WUNG.png,3123.2999999999884,3115.5,3123.2999999999884,3123.2999999999884,3115.5,3123.2999999999884,0,3123.2999999999884,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,61,1e-2_61,10,Testing02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,BLOT,WUNG,11_RONWAND_BLOT_WUNG.png,11_RONWAND_BLOT_WAN.png,BLOT,11_RONWAND_BLOT_WAN.png,11_RONWAND_BLOT_WUNG.png,,,,WUNG,WAN,,40,56
41,1712311012836,05/04/2024 09:56:52,1712314612836,1,05/04/2024 11:56:52,139619,19,task-98zo,,36765970,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,39,Testing02,Testing,hvzr65,1,response,33_ROR_BLOT_WUNG.png,2376.0999999523046,2365.899999999994,2376.0999999523046,2376.0999999523046,2365.899999999994,2376.0999999523046,1,2376.0999999523046,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,62,1e-2_62,10,Testing02,33_ROR,ASK,.png,33_ROR_ASK.png,BLOT,WUNG,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WAN.png,BLOT,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WAN.png,,,,WUNG,WAN,,41,57
42,1712311018866,05/04/2024 09:56:58,1712314618866,1,05/04/2024 11:56:58,139619,19,task-98zo,,36765970,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,40,Testing02,Testing,hvzr65,1,response,06_MOM_BLOT_WIM.png,6041.299999856943,6031.1999999999825,6041.299999856943,6041.299999856943,6031.1999999999825,6041.299999856943,0,6041.299999856943,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,63,1e-2_63,10,Testing02,06_MOM,ASK,.png,06_MOM_ASK.png,BLOT,WIM,06_MOM_BLOT_WIM.png,06_MOM_BLOT_WAN.png,BLOT,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WIM.png,,,,WIM,WAN,,41,58
43,1712311038550,05/04/2024 09:57:18,1712314638550,1,05/04/2024 11:57:18,139619,19,task-98zo,,36765970,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,41,Testing02,Testing,hvzr65,1,response,41_PIXIE_BLOT_WAN.png,19693.29999999999,19676.5,19693.29999999999,19693.29999999999,19676.5,19693.29999999999,1,19693.29999999999,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,67,1e-2_67,11,Testing02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,BLOT,WAN,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WUNG.png,BLOT,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WUNG.png,,,,WAN,WUNG,,42,59
44,1712311042177,05/04/2024 09:57:22,1712314642177,1,05/04/2024 11:57:22,139619,19,task-98zo,,36765970,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,42,Testing02,Testing,hvzr65,1,response,21_TEACHHOG_BLOT_WIM.png,3643.799999904644,3631.8000000000175,3643.799999904644,3643.799999904644,3631.8000000000175,3643.799999904644,1,3643.799999904644,0,0,,Click Response,RightOption,3,object-86,1e-2,_,68,1e-2_68,11,Testing02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,BLOT,WAN,21_TEACHHOG_BLOT_WAN.png,21_TEACHHOG_BLOT_WIM.png,BLOT,21_TEACHHOG_BLOT_WIM.png,21_TEACHHOG_BLOT_WAN.png,,,,WAN,WIM,,43,60
45,1712311045655,05/04/2024 09:57:25,1712314645655,1,05/04/2024 11:57:25,139619,19,task-98zo,,36765970,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,43,Testing02,Testing,hvzr65,1,response,25_PROSECUTE_BLOT_WAN.png,3489.9999999046267,3482.100000000006,3489.9999999046267,3489.9999999046267,3482.100000000006,3489.9999999046267,1,3489.9999999046267,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,65,1e-2_65,11,Testing02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,BLOT,WAN,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WIM.png,BLOT,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WIM.png,,,,WAN,WIM,,44,61
46,1712311048004,05/04/2024 09:57:28,1712314648004,1,05/04/2024 11:57:28,139619,19,task-98zo,,36765970,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,44,Testing02,Testing,hvzr65,1,response,05_AUROR_BLOT_WUNG.png,2356.4999998092535,2349.2999999999884,2356.4999998092535,2356.4999998092535,2349.2999999999884,2356.4999998092535,1,2356.4999998092535,0,0,,Click Response,RightOption,3,object-86,1e-2,_,66,1e-2_66,11,Testing02,05_AUROR,ASK,.png,05_AUROR_ASK.png,BLOT,WIM,05_AUROR_BLOT_WIM.png,05_AUROR_BLOT_WUNG.png,BLOT,05_AUROR_BLOT_WUNG.png,05_AUROR_BLOT_WIM.png,,,,WIM,WUNG,,45,62
47,1712311095255,05/04/2024 09:58:15,1712314695255,1,05/04/2024 11:58:15,139619,19,task-98zo,,36765970,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,45,Testing02,Testing,hvzr65,1,response,20_PULLSWORD_BLOT_WIM.png,47258.299999952316,47249.70000000001,47258.299999952316,47258.299999952316,47249.70000000001,47258.299999952316,0,47258.299999952316,0,0,,Click Response,RightOption,3,object-86,1e-2,_,71,1e-2_71,12,Testing02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,BLOT,WAN,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WIM.png,BLOT,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WIM.png,,,,WAN,WIM,,45,63
48,1712311097712,05/04/2024 09:58:17,1712314697712,1,05/04/2024 11:58:17,139619,19,task-98zo,,36765970,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,46,Testing02,Testing,hvzr65,1,response,26_ERISED_BLOT_WUNG.png,2466.399999904621,2465.5999999999767,2466.399999904621,2466.399999904621,2465.5999999999767,2466.399999904621,1,2466.399999904621,0,0,,Click Response,RightOption,3,object-86,1e-2,_,70,1e-2_70,12,Testing02,26_ERISED,ASK,.png,26_ERISED_ASK.png,BLOT,WAN,26_ERISED_BLOT_WAN.png,26_ERISED_BLOT_WUNG.png,BLOT,26_ERISED_BLOT_WUNG.png,26_ERISED_BLOT_WAN.png,,,,WAN,WUNG,,46,64
49,1712311100309,05/04/2024 09:58:20,1712314700309,1,05/04/2024 11:58:20,139619,19,task-98zo,,36765970,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,47,Testing02,Testing,hvzr65,1,response,39_STOPHAGRID_BLOT_WUNG.png,2597.499999952328,2582.600000000035,2597.499999952328,2597.499999952328,2582.600000000035,2597.499999952328,0,2597.499999952328,0,0,,Click Response,RightOption,3,object-86,1e-2,_,69,1e-2_69,12,Testing02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,BLOT,WAN,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WUNG.png,BLOT,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WUNG.png,,,,WAN,WUNG,,46,65
50,1712311102764,05/04/2024 09:58:22,1712314702764,1,05/04/2024 11:58:22,139619,19,task-98zo,,36765970,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,48,Testing02,Testing,hvzr65,1,response,07_AZKABAN_BLOT_WIM.png,2469.4999998569256,2465.6999999999534,2469.4999998569256,2469.4999998569256,2465.6999999999534,2469.4999998569256,1,2469.4999998569256,0,0,,Click Response,RightOption,3,object-86,1e-2,_,72,1e-2_72,12,Testing02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,BLOT,WUNG,07_AZKABAN_BLOT_WUNG.png,07_AZKABAN_BLOT_WIM.png,BLOT,07_AZKABAN_BLOT_WIM.png,07_AZKABAN_BLOT_WUNG.png,,,,WUNG,WIM,,47,66
51,1712311102774,05/04/2024 09:58:22,1712314702774,1,05/04/2024 11:58:22,139619,19,task-98zo,,36765970,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1712311386771,05/04/2024 10:03:06,1712314986771,1,05/04/2024 12:03:06,139619,19,task-98zo,,36766351,BLIND,10840207,,complete,,660fc72986d839a7af97f1d2,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1685x948,1677x839,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1712311390021,05/04/2024 10:03:10,1712314990021,1,05/04/2024 12:03:10,139619,19,task-98zo,,36766351,BLIND,10840207,,complete,,660fc72986d839a7af97f1d2,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1685x948,1677x839,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,1,AttentionChecks,Instructions,g2b1f4,1,continue,,3264.633999999255,3250.0339999999997,3264.633999999255,3264.633999999255,3250.0339999999997,3264.633999999255,1,3264.633999999255,0,0,,Click To Continue,Continue Button,2,object-79,,,,,,AttentionChecks,,,,,,,,,,,,,,,,,,18,18
3,1712311404959,05/04/2024 10:03:24,1712315004959,1,05/04/2024 12:03:24,139619,19,task-98zo,,36766351,BLIND,10840207,,complete,,660fc72986d839a7af97f1d2,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1685x948,1677x839,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,1,Testing02,Testing,hvzr65,1,response,04_WHEEZES_BLOT_WAN.png,14951.800000000372,14949.800000000001,14951.800000000372,14951.800000000372,14949.800000000001,14951.800000000372,1,14951.800000000372,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,25,1e-2_25,1,Testing02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,BLOT,WAN,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WUNG.png,BLOT,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WUNG.png,,WAN,WUNG,WAN,WUNG,,19,19
4,1712311410599,05/04/2024 10:03:30,1712315010599,1,05/04/2024 12:03:30,139619,19,task-98zo,,36766351,BLIND,10840207,,complete,,660fc72986d839a7af97f1d2,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1685x948,1677x839,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,2,Testing02,Testing,hvzr65,1,response,40_BURYSNAPE_BLOT_WUNG.png,5642.199999999626,5633.5,5642.199999999626,5642.199999999626,5633.5,5642.199999999626,1,5642.199999999626,0,0,,Click Response,RightOption,3,object-86,1e-2,_,26,1e-2_26,1,Testing02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,BLOT,WAN,40_BURYSNAPE_BLOT_WAN.png,40_BURYSNAPE_BLOT_WUNG.png,BLOT,40_BURYSNAPE_BLOT_WUNG.png,40_BURYSNAPE_BLOT_WAN.png,,WUNG,WAN,WAN,WUNG,,20,20
5,1712311424045,05/04/2024 10:03:44,1712315024045,1,05/04/2024 12:03:44,139619,19,task-98zo,,36766351,BLIND,10840207,,complete,,660fc72986d839a7af97f1d2,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1685x948,1677x839,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,3,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WAN.png,13454.500000000371,13450.099999999999,13454.500000000371,13454.500000000371,13450.099999999999,13454.500000000371,1,13454.500000000371,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,27,1e-2_27,1,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WAN,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WIM.png,BLOT,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WIM.png,,WAN,WIM,WAN,WIM,,21,21
6,1712311430454,05/04/2024 10:03:50,1712315030454,1,05/04/2024 12:03:50,139619,19,task-98zo,,36766351,BLIND,10840207,,complete,,660fc72986d839a7af97f1d2,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1685x948,1677x839,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,4,Testing02,Testing,hvzr65,1,response,35_PROPHET_BLOT_WIM.png,6413.699999999255,6400,6413.699999999255,6413.699999999255,6400,6413.699999999255,1,6413.699999999255,0,0,,Click Response,RightOption,3,object-86,1e-2,_,28,1e-2_28,1,Testing02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,BLOT,WUNG,35_PROPHET_BLOT_WUNG.png,35_PROPHET_BLOT_WIM.png,BLOT,35_PROPHET_BLOT_WIM.png,35_PROPHET_BLOT_WUNG.png,,WIM,WUNG,WUNG,WIM,,22,22
7,1712311439470,05/04/2024 10:03:59,1712315039470,1,05/04/2024 12:03:59,139619,19,task-98zo,,36766351,BLIND,10840207,,complete,,660fc72986d839a7af97f1d2,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1685x948,1677x839,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,5,Testing02,Testing,hvzr65,1,response,34_FANLETTERS_BLOT_WAN.png,9029.099999999627,9016.800000000003,9029.099999999627,9029.099999999627,9016.800000000003,9029.099999999627,1,9029.099999999627,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,31,1e-2_31,2,Testing02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,BLOT,WAN,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WUNG.png,BLOT,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WUNG.png,,WAN,WUNG,WAN,WUNG,,23,23
