Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Blot,Spreadsheet: Aux,Spreadsheet: Port,Spreadsheet: Starboard,Spreadsheet: Correct,Spreadsheet: Incorrect,Spreadsheet: ,Spreadsheet: Y,Spreadsheet: N,Spreadsheet: L,Spreadsheet: R,Manipulation: Spreadsheet,Store: correct,Store: total
20,1712312177485,05/04/2024 10:16:17,1712315777485,1,05/04/2024 12:16:17,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,18,Testing02,Testing,hvzr65,1,response,21_TEACHHOG_BLOT_WIM.png,5962.40000002383,5958.299999999988,5962.40000002383,5962.40000002383,5958.299999999988,5962.40000002383,0,5962.40000002383,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,44,1i-3_44,5,Testing02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,BLOT,WIM,21_TEACHHOG_BLOT_WIM.png,21_TEACHHOG_BLOT_WAN.png,21_TEACHHOG_BLOT_WAN.png,21_TEACHHOG_BLOT_WIM.png,,,,WIM,WAN,,29,36
21,1712312179230,05/04/2024 10:16:19,1712315779230,1,05/04/2024 12:16:19,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,19,Testing02,Testing,hvzr65,1,response,05_AUROR_BLOT_WAN.png,1749.300000011921,1729.5,1749.300000011921,1749.300000011921,1729.5,1749.300000011921,1,1749.300000011921,0,0,,Click Response,RightOption,3,object-86,1i-3,_,42,1i-3_42,5,Testing02,05_AUROR,ASK,.png,05_AUROR_ASK.png,BLOT,WUNG,05_AUROR_BLOT_WUNG.png,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WUNG.png,,WIM,WAN,WUNG,WAN,,30,37
22,1712312185428,05/04/2024 10:16:25,1712315785428,1,05/04/2024 12:16:25,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,20,Testing02,Testing,hvzr65,1,response,41_PIXIE_BLOT_WAN.png,6218.100000023842,6208.200000000012,6218.100000023842,6218.100000023842,6208.200000000012,6218.100000023842,0,6218.100000023842,0,0,,Click Response,RightOption,3,object-86,1i-3,_,43,1i-3_43,5,Testing02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,BLOT,WIM,41_PIXIE_BLOT_WIM.png,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WIM.png,41_PIXIE_BLOT_WAN.png,,WAN,WIM,WIM,WAN,,30,38
23,1712312193282,05/04/2024 10:16:33,1712315793282,1,05/04/2024 12:16:33,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,21,Testing02,Testing,hvzr65,1,response,26_ERISED_BLOT_WAN.png,7862.799999999988,7854.099999999977,7862.799999999988,7862.799999999988,7854.099999999977,7862.799999999988,1,7862.799999999988,0,0,,Click Response,RightOption,3,object-86,1i-3,_,46,1i-3_46,6,Testing02,26_ERISED,ASK,.png,26_ERISED_ASK.png,BLOT,WIM,26_ERISED_BLOT_WIM.png,26_ERISED_BLOT_WAN.png,26_ERISED_BLOT_WAN.png,26_ERISED_BLOT_WIM.png,,,,WIM,WAN,,31,39
24,1712312196915,05/04/2024 10:16:36,1712315796915,1,05/04/2024 12:16:36,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,22,Testing02,Testing,hvzr65,1,response,20_PULLSWORD_BLOT_WIM.png,3642.0000000119326,3625.3000000000175,3642.0000000119326,3642.0000000119326,3625.3000000000175,3642.0000000119326,1,3642.0000000119326,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,47,1i-3_47,6,Testing02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,BLOT,WIM,20_PULLSWORD_BLOT_WIM.png,20_PULLSWORD_BLOT_WUNG.png,20_PULLSWORD_BLOT_WIM.png,20_PULLSWORD_BLOT_WUNG.png,,,,WIM,WUNG,,32,40
25,1712312201126,05/04/2024 10:16:41,1712315801126,1,05/04/2024 12:16:41,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,23,Testing02,Testing,hvzr65,1,response,07_AZKABAN_BLOT_WUNG.png,4228.000000023836,4208.399999999994,4228.000000023836,4228.000000023836,4208.399999999994,4228.000000023836,0,4228.000000023836,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,48,1i-3_48,6,Testing02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,BLOT,WUNG,07_AZKABAN_BLOT_WUNG.png,07_AZKABAN_BLOT_WAN.png,07_AZKABAN_BLOT_WAN.png,07_AZKABAN_BLOT_WUNG.png,,,,WUNG,WAN,,32,41
26,1712312207968,05/04/2024 10:16:47,1712315807968,1,05/04/2024 12:16:47,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,24,Testing02,Testing,hvzr65,1,response,39_STOPHAGRID_BLOT_WUNG.png,6859.100000023842,6853.799999999988,6859.100000023842,6859.100000023842,6853.799999999988,6859.100000023842,1,6859.100000023842,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,45,1i-3_45,6,Testing02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,BLOT,WUNG,39_STOPHAGRID_BLOT_WUNG.png,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WUNG.png,39_STOPHAGRID_BLOT_WAN.png,,,,WUNG,WAN,,33,42
27,1712312213472,05/04/2024 10:16:53,1712315813472,1,05/04/2024 12:16:53,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,25,Testing02,Testing,hvzr65,1,response,35_PROPHET_BLOT_WUNG.png,5509.8000000238535,5500,5509.8000000238535,5509.8000000238535,5500,5509.8000000238535,0,5509.8000000238535,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,52,1i-3_52,7,Testing02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,BLOT,WUNG,35_PROPHET_BLOT_WUNG.png,35_PROPHET_BLOT_WAN.png,35_PROPHET_BLOT_WAN.png,35_PROPHET_BLOT_WUNG.png,,,,WUNG,WAN,,33,43
28,1712312215825,05/04/2024 10:16:55,1712315815825,1,05/04/2024 12:16:55,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,26,Testing02,Testing,hvzr65,1,response,40_BURYSNAPE_BLOT_WAN.png,2361.8999999880907,2354.5,2361.8999999880907,2361.8999999880907,2354.5,2361.8999999880907,1,2361.8999999880907,0,0,,Click Response,RightOption,3,object-86,1i-3,_,50,1i-3_50,7,Testing02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,BLOT,WIM,40_BURYSNAPE_BLOT_WIM.png,40_BURYSNAPE_BLOT_WAN.png,40_BURYSNAPE_BLOT_WAN.png,40_BURYSNAPE_BLOT_WIM.png,,,,WIM,WAN,,34,44
29,1712312220324,05/04/2024 10:17:00,1712315820324,1,05/04/2024 12:17:00,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,27,Testing02,Testing,hvzr65,1,response,04_WHEEZES_BLOT_WAN.png,4507.500000011933,4499.700000000012,4507.500000011933,4507.500000011933,4499.700000000012,4507.500000011933,0,4507.500000011933,0,0,,Click Response,RightOption,3,object-86,1i-3,_,49,1i-3_49,7,Testing02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,BLOT,WUNG,04_WHEEZES_BLOT_WUNG.png,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WUNG.png,04_WHEEZES_BLOT_WAN.png,,,,WUNG,WAN,,34,45
30,1712312254521,05/04/2024 10:17:34,1712315854521,1,05/04/2024 12:17:34,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,28,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WIM.png,34203,34187.899999999994,34203,34203,34187.899999999994,34203,1,34203,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,51,1i-3_51,7,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WIM,13_QUIBBLER_BLOT_WIM.png,13_QUIBBLER_BLOT_WUNG.png,13_QUIBBLER_BLOT_WIM.png,13_QUIBBLER_BLOT_WUNG.png,,,,WIM,WUNG,,35,46
31,1712312256456,05/04/2024 10:17:36,1712315856456,1,05/04/2024 12:17:36,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,29,Testing02,Testing,hvzr65,1,response,12_SKEETER_BLOT_WAN.png,1951.2000000238477,1937.8000000000175,1951.2000000238477,1951.2000000238477,1937.8000000000175,1951.2000000238477,1,1951.2000000238477,0,0,,Click Response,RightOption,3,object-86,1i-3,_,54,1i-3_54,8,Testing02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,BLOT,WUNG,12_SKEETER_BLOT_WUNG.png,12_SKEETER_BLOT_WAN.png,12_SKEETER_BLOT_WAN.png,12_SKEETER_BLOT_WUNG.png,,,,WUNG,WAN,,36,47
32,1712312259544,05/04/2024 10:17:39,1712315859544,1,05/04/2024 12:17:39,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,30,Testing02,Testing,hvzr65,1,response,28_GALLEONS_BLOT_WIM.png,3101.4999999880674,3083.0999999999767,3101.4999999880674,3101.4999999880674,3083.0999999999767,3101.4999999880674,0,3101.4999999880674,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,56,1i-3_56,8,Testing02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,BLOT,WIM,28_GALLEONS_BLOT_WIM.png,28_GALLEONS_BLOT_WAN.png,28_GALLEONS_BLOT_WAN.png,28_GALLEONS_BLOT_WIM.png,,,,WIM,WAN,,36,48
33,1712312266097,05/04/2024 10:17:46,1712315866097,1,05/04/2024 12:17:46,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,31,Testing02,Testing,hvzr65,1,response,18_LIVEGODRIC_BLOT_WIM.png,6570.899999988091,6562.200000000012,6570.899999988091,6570.899999988091,6562.200000000012,6570.899999988091,0,6570.899999988091,0,0,,Click Response,RightOption,3,object-86,1i-3,_,53,1i-3_53,8,Testing02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,BLOT,WUNG,18_LIVEGODRIC_BLOT_WUNG.png,18_LIVEGODRIC_BLOT_WIM.png,18_LIVEGODRIC_BLOT_WUNG.png,18_LIVEGODRIC_BLOT_WIM.png,,,,WUNG,WIM,,36,49
34,1712312271068,05/04/2024 10:17:51,1712315871068,1,05/04/2024 12:17:51,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,885x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,32,Testing02,Testing,hvzr65,1,response,34_FANLETTERS_BLOT_WIM.png,4979.199999988079,4958.5,4979.199999988079,4979.199999988079,4958.5,4979.199999988079,1,4979.199999988079,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,55,1i-3_55,8,Testing02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,BLOT,WIM,34_FANLETTERS_BLOT_WIM.png,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WIM.png,34_FANLETTERS_BLOT_WAN.png,,,,WIM,WAN,,37,50
35,1712312276686,05/04/2024 10:17:56,1712315876686,1,05/04/2024 12:17:56,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,33,Testing02,Testing,hvzr65,1,response,14_MUNGOS_BLOT_WAN.png,5638.399999976158,5624.899999999994,5638.399999976158,5638.399999976158,5624.899999999994,5638.399999976158,1,5638.399999976158,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,60,1i-3_60,9,Testing02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,BLOT,WAN,14_MUNGOS_BLOT_WAN.png,14_MUNGOS_BLOT_WUNG.png,14_MUNGOS_BLOT_WAN.png,14_MUNGOS_BLOT_WUNG.png,,,,WAN,WUNG,,38,51
36,1712312280743,05/04/2024 10:18:00,1712315880743,1,05/04/2024 12:18:00,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,34,Testing02,Testing,hvzr65,1,response,32_QWC_BLOT_WUNG.png,4070.7000000238477,4062.7000000000116,4070.7000000238477,4070.7000000238477,4062.7000000000116,4070.7000000238477,1,4070.7000000238477,0,0,,Click Response,RightOption,3,object-86,1i-3,_,57,1i-3_57,9,Testing02,32_QWC,ASK,.png,32_QWC_ASK.png,BLOT,WAN,32_QWC_BLOT_WAN.png,32_QWC_BLOT_WUNG.png,32_QWC_BLOT_WUNG.png,32_QWC_BLOT_WAN.png,,,,WAN,WUNG,,39,52
37,1712312289300,05/04/2024 10:18:09,1712315889300,1,05/04/2024 12:18:09,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,35,Testing02,Testing,hvzr65,1,response,27_BESTSELLER_BLOT_WUNG.png,8565.700000011915,8562.300000000017,8565.700000011915,8565.700000011915,8562.300000000017,8565.700000011915,0,8565.700000011915,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,59,1i-3_59,9,Testing02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,BLOT,WUNG,27_BESTSELLER_BLOT_WUNG.png,27_BESTSELLER_BLOT_WIM.png,27_BESTSELLER_BLOT_WIM.png,27_BESTSELLER_BLOT_WUNG.png,,,,WUNG,WIM,,39,53
38,1712312292598,05/04/2024 10:18:12,1712315892598,1,05/04/2024 12:18:12,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,36,Testing02,Testing,hvzr65,1,response,19_BURYVOLDY_BLOT_WAN.png,3300.7000000238186,3291.5999999999767,3300.7000000238186,3300.7000000238186,3291.5999999999767,3300.7000000238186,1,3300.7000000238186,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,58,1i-3_58,9,Testing02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,BLOT,WAN,19_BURYVOLDY_BLOT_WAN.png,19_BURYVOLDY_BLOT_WIM.png,19_BURYVOLDY_BLOT_WAN.png,19_BURYVOLDY_BLOT_WIM.png,,,,WAN,WIM,,40,54
39,1712312294804,05/04/2024 10:18:14,1712315894804,1,05/04/2024 12:18:14,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,37,Testing02,Testing,hvzr65,1,response,33_ROR_BLOT_WAN.png,2214.899999976158,2208.4000000000233,2214.899999976158,2214.899999976158,2208.4000000000233,2214.899999976158,1,2214.899999976158,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,62,1i-3_62,10,Testing02,33_ROR,ASK,.png,33_ROR_ASK.png,BLOT,WAN,33_ROR_BLOT_WAN.png,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WAN.png,33_ROR_BLOT_WUNG.png,,,,WAN,WUNG,,41,55
40,1712312298209,05/04/2024 10:18:18,1712315898209,1,05/04/2024 12:18:18,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,38,Testing02,Testing,hvzr65,1,response,06_MOM_BLOT_WIM.png,3411.799999988056,3395.7999999999884,3411.799999988056,3411.799999988056,3395.7999999999884,3411.799999988056,1,3411.799999988056,0,0,,Click Response,RightOption,3,object-86,1i-3,_,63,1i-3_63,10,Testing02,06_MOM,ASK,.png,06_MOM_ASK.png,BLOT,WAN,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WIM.png,06_MOM_BLOT_WIM.png,06_MOM_BLOT_WAN.png,,,,WAN,WIM,,42,56
41,1712312301791,05/04/2024 10:18:21,1712315901791,1,05/04/2024 12:18:21,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,39,Testing02,Testing,hvzr65,1,response,11_RONWAND_BLOT_WIM.png,3598.2999999999884,3583.7000000000116,3598.2999999999884,3598.2999999999884,3583.7000000000116,3598.2999999999884,0,3598.2999999999884,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,61,1i-3_61,10,Testing02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,BLOT,WIM,11_RONWAND_BLOT_WIM.png,11_RONWAND_BLOT_WUNG.png,11_RONWAND_BLOT_WUNG.png,11_RONWAND_BLOT_WIM.png,,,,WIM,WUNG,,42,57
42,1712312306101,05/04/2024 10:18:26,1712315906101,1,05/04/2024 12:18:26,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,40,Testing02,Testing,hvzr65,1,response,42_ENGLAND_BLOT_WAN.png,4324.400000011898,4312.099999999977,4324.400000011898,4324.400000011898,4312.099999999977,4324.400000011898,1,4324.400000011898,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,64,1i-3_64,10,Testing02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,BLOT,WAN,42_ENGLAND_BLOT_WAN.png,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WAN.png,42_ENGLAND_BLOT_WIM.png,,,,WAN,WIM,,43,58
43,1712312308602,05/04/2024 10:18:28,1712315908602,1,05/04/2024 12:18:28,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,41,Testing02,Testing,hvzr65,1,response,41_PIXIE_BLOT_WIM.png,2513.800000011921,2500.0999999999767,2513.800000011921,2513.800000011921,2500.0999999999767,2513.800000011921,1,2513.800000011921,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,67,1i-3_67,11,Testing02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,BLOT,WIM,41_PIXIE_BLOT_WIM.png,41_PIXIE_BLOT_WUNG.png,41_PIXIE_BLOT_WIM.png,41_PIXIE_BLOT_WUNG.png,,,,WIM,WUNG,,44,59
44,1712312310266,05/04/2024 10:18:30,1712315910266,1,05/04/2024 12:18:30,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,42,Testing02,Testing,hvzr65,1,response,25_PROSECUTE_BLOT_WUNG.png,1677.0000000238651,1666.7000000000116,1677.0000000238651,1677.0000000238651,1666.7000000000116,1677.0000000238651,1,1677.0000000238651,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,65,1i-3_65,11,Testing02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,BLOT,WUNG,25_PROSECUTE_BLOT_WUNG.png,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WUNG.png,25_PROSECUTE_BLOT_WAN.png,,,,WUNG,WAN,,45,60
45,1712312313038,05/04/2024 10:18:33,1712315913038,1,05/04/2024 12:18:33,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,43,Testing02,Testing,hvzr65,1,response,21_TEACHHOG_BLOT_WAN.png,2782.2000000000116,2770.9000000000233,2782.2000000000116,2782.2000000000116,2770.9000000000233,2782.2000000000116,1,2782.2000000000116,0,0,,Click Response,RightOption,3,object-86,1i-3,_,68,1i-3_68,11,Testing02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,BLOT,WUNG,21_TEACHHOG_BLOT_WUNG.png,21_TEACHHOG_BLOT_WAN.png,21_TEACHHOG_BLOT_WAN.png,21_TEACHHOG_BLOT_WUNG.png,,,,WUNG,WAN,,46,61
46,1712312314616,05/04/2024 10:18:34,1712315914616,1,05/04/2024 12:18:34,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,44,Testing02,Testing,hvzr65,1,response,05_AUROR_BLOT_WAN.png,1589.2999999999884,1583.5,1589.2999999999884,1589.2999999999884,1583.5,1589.2999999999884,1,1589.2999999999884,0,0,,Click Response,RightOption,3,object-86,1i-3,_,66,1i-3_66,11,Testing02,05_AUROR,ASK,.png,05_AUROR_ASK.png,BLOT,WIM,05_AUROR_BLOT_WIM.png,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WIM.png,,,,WIM,WAN,,47,62
47,1712312316727,05/04/2024 10:18:36,1712315916727,1,05/04/2024 12:18:36,139619,19,task-ajpl,,36766714,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1i-3 B Testing,45,Testing02,Testing,hvzr65,1,response,07_AZKABAN_BLOT_WIM.png,2117.40000002383,2104.0999999999767,2117.40000002383,2117.40000002383,2104.0999999999767,2117.40000002383,0,2117.40000002383,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,72,1i-3_72,12,Testing02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,BLOT,WIM,07_AZKABAN_BLOT_WIM.png,07_AZKABAN_BLOT_WAN.png,07_AZKABAN_BLOT_WAN.png,07_AZKABAN_BLOT_WIM.png,,,,WIM,WAN,,47,63
