Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Age,Spreadsheet: Gender,Spreadsheet: Handedness,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Number,Spreadsheet: Auxiliary,Spreadsheet: Answer,Spreadsheet: Text,Spreadsheet: English_Equivalent,Spreadsheet: Option1,Spreadsheet: Option2,Spreadsheet: Option3,Spreadsheet: Option4,Spreadsheet: Alternative,Spreadsheet: Blot,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
45,1712311420163,05/04/2024 10:03:40,1712315020163,1,05/04/2024 12:03:40,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,5,Training01,Training01B,2yfdu9,2,response,,1841.3000000953616,1833.8999999999942,1841.3000000953616,1841.3000000953616,1833.8999999999942,1841.3000000953616,1,1841.3000000953616,0,0,,Click Response,Option A,4,object-245,Training01,,1,_,,,,,MHD,06,MHD_06,18_CEILING,,ASK,.png,18_CEILING_ASK.png,DAIN,,,18_CEILING_DAIN.png,DAIN,,,,,,17_PETRIFIED_ASK.png,BLOT,17_PETRIFIED_BLOT.png,HOAT,DAIN,DAIN,HOAT,17_PETRIFIED_HOAT.png,HOAT,,,,,
46,1712311421231,05/04/2024 10:03:41,1712315021231,1,05/04/2024 12:03:41,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,5,Training01,Training01C,1ouhhw,3,continue,,1074.9000000953674,1066.8999999999942,1074.9000000953674,1074.9000000953674,1066.8999999999942,1074.9000000953674,1,1074.9000000953674,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,1,_,,,,,MHD,06,MHD_06,18_CEILING,,ASK,.png,18_CEILING_ASK.png,DAIN,,,18_CEILING_DAIN.png,DAIN,,,,,,17_PETRIFIED_ASK.png,BLOT,17_PETRIFIED_BLOT.png,HOAT,DAIN,DAIN,HOAT,17_PETRIFIED_HOAT.png,HOAT,,,,,
47,1712311424727,05/04/2024 10:03:44,1712315024727,1,05/04/2024 12:03:44,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,6,Training01,Training01A,34efq7,1,response,MELK,1717.300000000003,3501.2000000000116,3504.1999999046384,1717.300000000003,3501.2000000000116,3504.1999999046384,1,1717.300000000003,1786.8999999046355,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,MHD,01,MHD_01,01_LOCKET,,ASK,.png,01_LOCKET_ASK.png,MELK,,,01_LOCKET_MELK.png,MELK,,,,,,02_SNITCH_ASK.png,BLOT,02_SNITCH_BLOT.png,MELK,HOAT,MELK,HOAT,02_SNITCH_HOAT.png,,HOAT,,,,
48,1712311427269,05/04/2024 10:03:47,1712315027269,1,05/04/2024 12:03:47,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,6,Training01,Training01B,2yfdu9,2,response,,2544.9999999046267,2534.0999999999913,2544.9999999046267,2544.9999999046267,2534.0999999999913,2544.9999999046267,1,2544.9999999046267,0,0,,Click Response,Option B,5,object-246,Training01,,1,_,,,,,MHD,01,MHD_01,01_LOCKET,,ASK,.png,01_LOCKET_ASK.png,MELK,,,01_LOCKET_MELK.png,MELK,,,,,,02_SNITCH_ASK.png,BLOT,02_SNITCH_BLOT.png,MELK,HOAT,MELK,HOAT,02_SNITCH_HOAT.png,,HOAT,,,,
49,1712311428451,05/04/2024 10:03:48,1712315028451,1,05/04/2024 12:03:48,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,6,Training01,Training01C,1ouhhw,3,continue,,1193.300000000003,1183.800000000003,1193.300000000003,1193.300000000003,1183.800000000003,1193.300000000003,1,1193.300000000003,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,1,_,,,,,MHD,01,MHD_01,01_LOCKET,,ASK,.png,01_LOCKET_ASK.png,MELK,,,01_LOCKET_MELK.png,MELK,,,,,,02_SNITCH_ASK.png,BLOT,02_SNITCH_BLOT.png,MELK,HOAT,MELK,HOAT,02_SNITCH_HOAT.png,,HOAT,,,,
50,1712311431815,05/04/2024 10:03:51,1712315031815,1,05/04/2024 12:03:51,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,7,Training01,Training01A,34efq7,1,response,HOAT,2033.8999999999942,3367.600000000006,3373.5,2033.8999999999942,3367.600000000006,3373.5,1,2033.8999999999942,1339.6000000000058,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2,_,,,,,MHD,08,MHD_08,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,HOAT,,,05_QUIRRELL_HOAT.png,HOAT,,,,,,04_HUFFLEPUFF_ASK.png,BLOT,04_HUFFLEPUFF_BLOT.png,MELK,HOAT,HOAT,MELK,04_HUFFLEPUFF_MELK.png,MELK,,,,,
51,1712311434401,05/04/2024 10:03:54,1712315034401,1,05/04/2024 12:03:54,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,7,Training01,Training01B,2yfdu9,2,response,,2591.600000047678,2584.199999999997,2591.600000047678,2591.600000047678,2584.199999999997,2591.600000047678,1,2591.600000047678,0,0,,Click Response,Option A,4,object-245,Training01,,2,_,,,,,MHD,08,MHD_08,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,HOAT,,,05_QUIRRELL_HOAT.png,HOAT,,,,,,04_HUFFLEPUFF_ASK.png,BLOT,04_HUFFLEPUFF_BLOT.png,MELK,HOAT,HOAT,MELK,04_HUFFLEPUFF_MELK.png,MELK,,,,,
52,1712311435361,05/04/2024 10:03:55,1712315035361,1,05/04/2024 12:03:55,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,7,Training01,Training01C,1ouhhw,3,continue,,967.1000000000058,950.3000000000029,967.1000000000058,967.1000000000058,950.3000000000029,967.1000000000058,1,967.1000000000058,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,MHD,08,MHD_08,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,HOAT,,,05_QUIRRELL_HOAT.png,HOAT,,,,,,04_HUFFLEPUFF_ASK.png,BLOT,04_HUFFLEPUFF_BLOT.png,MELK,HOAT,HOAT,MELK,04_HUFFLEPUFF_MELK.png,MELK,,,,,
53,1712311440373,05/04/2024 10:04:00,1712315040373,1,05/04/2024 12:04:00,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,8,Training01,Training01A,34efq7,1,response,DAIN,1717.199999999997,5018.199999999997,5028.6999999523105,1717.199999999997,5018.199999999997,5028.6999999523105,1,1717.199999999997,3311.4999999523134,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2,_,,,,,MHD,09,MHD_09,09_WEDDING,,ASK,.png,09_WEDDING_ASK.png,DAIN,,,09_WEDDING_DAIN.png,DAIN,,,,,,07_RIDDLE_ASK.png,BLOT,07_RIDDLE_BLOT.png,DAIN,MELK,DAIN,MELK,07_RIDDLE_MELK.png,,MELK,,,,
54,1712311444407,05/04/2024 10:04:04,1712315044407,1,05/04/2024 12:04:04,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,8,Training01,Training01B,2yfdu9,2,response,,4044.400000047681,4034.5,4044.400000047681,4044.400000047681,4034.5,4044.400000047681,1,4044.400000047681,0,0,,Click Response,Option B,5,object-246,Training01,,2,_,,,,,MHD,09,MHD_09,09_WEDDING,,ASK,.png,09_WEDDING_ASK.png,DAIN,,,09_WEDDING_DAIN.png,DAIN,,,,,,07_RIDDLE_ASK.png,BLOT,07_RIDDLE_BLOT.png,DAIN,MELK,DAIN,MELK,07_RIDDLE_MELK.png,,MELK,,,,
55,1712311445625,05/04/2024 10:04:05,1712315045625,1,05/04/2024 12:04:05,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,8,Training01,Training01C,1ouhhw,3,continue,,1228.4999999523134,1217.199999999997,1228.4999999523134,1228.4999999523134,1217.199999999997,1228.4999999523134,1,1228.4999999523134,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,MHD,09,MHD_09,09_WEDDING,,ASK,.png,09_WEDDING_ASK.png,DAIN,,,09_WEDDING_DAIN.png,DAIN,,,,,,07_RIDDLE_ASK.png,BLOT,07_RIDDLE_BLOT.png,DAIN,MELK,DAIN,MELK,07_RIDDLE_MELK.png,,MELK,,,,
56,1712311448833,05/04/2024 10:04:08,1712315048833,1,05/04/2024 12:04:08,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,9,Training01,Training01A,34efq7,1,response,DAIN,1867.199999999997,3217.600000000006,3219.2000000476837,1867.199999999997,3217.600000000006,3219.2000000476837,1,1867.199999999997,1352.0000000476866,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2,_,,,,,MHD,11,MHD_11,15_BATBOGEYHEX,,ASK,.png,15_BATBOGEYHEX_ASK.png,DAIN,,,15_BATBOGEYHEX_DAIN.png,DAIN,,,,,,14_TOPMARK_ASK.png,BLOT,14_TOPMARK_BLOT.png,HOAT,DAIN,DAIN,HOAT,14_TOPMARK_HOAT.png,HOAT,,,,,
57,1712311450703,05/04/2024 10:04:10,1712315050703,1,05/04/2024 12:04:10,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,9,Training01,Training01B,2yfdu9,2,response,,1870.9999999046267,1867.2999999999884,1870.9999999046267,1870.9999999046267,1867.2999999999884,1870.9999999046267,1,1870.9999999046267,0,0,,Click Response,Option A,4,object-245,Training01,,2,_,,,,,MHD,11,MHD_11,15_BATBOGEYHEX,,ASK,.png,15_BATBOGEYHEX_ASK.png,DAIN,,,15_BATBOGEYHEX_DAIN.png,DAIN,,,,,,14_TOPMARK_ASK.png,BLOT,14_TOPMARK_BLOT.png,HOAT,DAIN,DAIN,HOAT,14_TOPMARK_HOAT.png,HOAT,,,,,
58,1712311451596,05/04/2024 10:04:11,1712315051596,1,05/04/2024 12:04:11,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,9,Training01,Training01C,1ouhhw,3,continue,,897.1999999046384,883.5,897.1999999046384,897.1999999046384,883.5,897.1999999046384,1,897.1999999046384,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,MHD,11,MHD_11,15_BATBOGEYHEX,,ASK,.png,15_BATBOGEYHEX_ASK.png,DAIN,,,15_BATBOGEYHEX_DAIN.png,DAIN,,,,,,14_TOPMARK_ASK.png,BLOT,14_TOPMARK_BLOT.png,HOAT,DAIN,DAIN,HOAT,14_TOPMARK_HOAT.png,HOAT,,,,,
59,1712311456780,05/04/2024 10:04:16,1712315056780,1,05/04/2024 12:04:16,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,10,Training01,Training01A,34efq7,1,response,MELK,2217.5,5185,5197.500000095373,2217.5,5185,5197.500000095373,1,2217.5,2980.0000000953733,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2,_,,,,,MHD,12,MHD_12,16_PARSELTONGUE,,ASK,.png,16_PARSELTONGUE_ASK.png,MELK,,,16_PARSELTONGUE_MELK.png,MELK,,,,,,18_CEILING_ASK.png,BLOT,18_CEILING_BLOT.png,DAIN,MELK,MELK,DAIN,18_CEILING_DAIN.png,DAIN,,,,,
60,1712311458241,05/04/2024 10:04:18,1712315058241,1,05/04/2024 12:04:18,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,10,Training01,Training01B,2yfdu9,2,response,,1473.6000000000058,1467.1000000000058,1473.6000000000058,1473.6000000000058,1467.1000000000058,1473.6000000000058,1,1473.6000000000058,0,0,,Click Response,Option A,4,object-245,Training01,,2,_,,,,,MHD,12,MHD_12,16_PARSELTONGUE,,ASK,.png,16_PARSELTONGUE_ASK.png,MELK,,,16_PARSELTONGUE_MELK.png,MELK,,,,,,18_CEILING_ASK.png,BLOT,18_CEILING_BLOT.png,DAIN,MELK,MELK,DAIN,18_CEILING_DAIN.png,DAIN,,,,,
61,1712311458821,05/04/2024 10:04:18,1712315058821,1,05/04/2024 12:04:18,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,10,Training01,Training01C,1ouhhw,3,continue,,586.7999999523163,583.6999999999971,586.7999999523163,586.7999999523163,583.6999999999971,586.7999999523163,1,586.7999999523163,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,MHD,12,MHD_12,16_PARSELTONGUE,,ASK,.png,16_PARSELTONGUE_ASK.png,MELK,,,16_PARSELTONGUE_MELK.png,MELK,,,,,,18_CEILING_ASK.png,BLOT,18_CEILING_BLOT.png,DAIN,MELK,MELK,DAIN,18_CEILING_DAIN.png,DAIN,,,,,
62,1712311463668,05/04/2024 10:04:23,1712315063668,1,05/04/2024 12:04:23,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,11,Training01,Training01A,34efq7,1,response,HOAT,1500.300000000003,4834.699999999997,4850.300000000003,1500.300000000003,4834.699999999997,4850.300000000003,1,1500.300000000003,3350,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2,_,,,,,MHD,07,MHD_07,02_SNITCH,,ASK,.png,02_SNITCH_ASK.png,HOAT,,,02_SNITCH_HOAT.png,HOAT,,,,,,03_NAGINI_ASK.png,BLOT,03_NAGINI_BLOT.png,HOAT,DAIN,HOAT,DAIN,03_NAGINI_DAIN.png,,DAIN,,,,
63,1712311465130,05/04/2024 10:04:25,1712315065130,1,05/04/2024 12:04:25,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,11,Training01,Training01B,2yfdu9,2,response,,1477.399999952322,1467.1000000000058,1477.399999952322,1477.399999952322,1467.1000000000058,1477.399999952322,1,1477.399999952322,0,0,,Click Response,Option B,5,object-246,Training01,,2,_,,,,,MHD,07,MHD_07,02_SNITCH,,ASK,.png,02_SNITCH_ASK.png,HOAT,,,02_SNITCH_HOAT.png,HOAT,,,,,,03_NAGINI_ASK.png,BLOT,03_NAGINI_BLOT.png,HOAT,DAIN,HOAT,DAIN,03_NAGINI_DAIN.png,,DAIN,,,,
64,1712311465834,05/04/2024 10:04:25,1712315065834,1,05/04/2024 12:04:25,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,11,Training01,Training01C,1ouhhw,3,continue,,713.7000000476837,700.1999999999971,713.7000000476837,713.7000000476837,700.1999999999971,713.7000000476837,1,713.7000000476837,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,MHD,07,MHD_07,02_SNITCH,,ASK,.png,02_SNITCH_ASK.png,HOAT,,,02_SNITCH_HOAT.png,HOAT,,,,,,03_NAGINI_ASK.png,BLOT,03_NAGINI_BLOT.png,HOAT,DAIN,HOAT,DAIN,03_NAGINI_DAIN.png,,DAIN,,,,
65,1712311469109,05/04/2024 10:04:29,1712315069109,1,05/04/2024 12:04:29,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,12,Training01,Training01A,34efq7,1,response,MELK,2000.699999999997,3284.4000000000087,3288.8999999046355,2000.699999999997,3284.4000000000087,3288.8999999046355,1,2000.699999999997,1288.1999999046384,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2,_,,,,,MHD,10,MHD_10,10_TROLL,,ASK,.png,10_TROLL_ASK.png,MELK,,,10_TROLL_MELK.png,MELK,,,,,,11_WAND_ASK.png,BLOT,11_WAND_BLOT.png,MELK,HOAT,MELK,HOAT,11_WAND_HOAT.png,,HOAT,,,,
66,1712311470515,05/04/2024 10:04:30,1712315070515,1,05/04/2024 12:04:30,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,12,Training01,Training01B,2yfdu9,2,response,,1410.3000000953616,1400.3999999999942,1410.3000000953616,1410.3000000953616,1400.3999999999942,1410.3000000953616,1,1410.3000000953616,0,0,,Click Response,Option B,5,object-246,Training01,,2,_,,,,,MHD,10,MHD_10,10_TROLL,,ASK,.png,10_TROLL_ASK.png,MELK,,,10_TROLL_MELK.png,MELK,,,,,,11_WAND_ASK.png,BLOT,11_WAND_BLOT.png,MELK,HOAT,MELK,HOAT,11_WAND_HOAT.png,,HOAT,,,,
67,1712311471148,05/04/2024 10:04:31,1712315071148,1,05/04/2024 12:04:31,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,12,Training01,Training01C,1ouhhw,3,continue,,642.7999999523163,633.5,642.7999999523163,642.7999999523163,633.5,642.7999999523163,1,642.7999999523163,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,MHD,10,MHD_10,10_TROLL,,ASK,.png,10_TROLL_ASK.png,MELK,,,10_TROLL_MELK.png,MELK,,,,,,11_WAND_ASK.png,BLOT,11_WAND_BLOT.png,MELK,HOAT,MELK,HOAT,11_WAND_HOAT.png,,HOAT,,,,
68,1712311474579,05/04/2024 10:04:34,1712315074579,1,05/04/2024 12:04:34,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,13,Training01,Training01A,34efq7,1,response,DAIN,1283.800000000003,3434.5,3440.9000000953674,1283.800000000003,3434.5,3440.9000000953674,1,1283.800000000003,2157.1000000953645,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3,_,,,,,MHD,13,MHD_13,03_NAGINI,,ASK,.png,03_NAGINI_ASK.png,DAIN,,,03_NAGINI_DAIN.png,DAIN,,,,,,01_LOCKET_ASK.png,BLOT,01_LOCKET_BLOT.png,DAIN,MELK,DAIN,MELK,01_LOCKET_MELK.png,,MELK,,,,
69,1712311476025,05/04/2024 10:04:36,1712315076025,1,05/04/2024 12:04:36,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,13,Training01,Training01B,2yfdu9,2,response,,1452.2000000476837,1450.5,1452.2000000476837,1452.2000000476837,1450.5,1452.2000000476837,1,1452.2000000476837,0,0,,Click Response,Option B,5,object-246,Training01,,3,_,,,,,MHD,13,MHD_13,03_NAGINI,,ASK,.png,03_NAGINI_ASK.png,DAIN,,,03_NAGINI_DAIN.png,DAIN,,,,,,01_LOCKET_ASK.png,BLOT,01_LOCKET_BLOT.png,DAIN,MELK,DAIN,MELK,01_LOCKET_MELK.png,,MELK,,,,
70,1712311477115,05/04/2024 10:04:37,1712315077115,1,05/04/2024 12:04:37,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,13,Training01,Training01C,1ouhhw,3,continue,,1091.5999999046326,1083.6000000000058,1091.5999999046326,1091.5999999046326,1083.6000000000058,1091.5999999046326,1,1091.5999999046326,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,3,_,,,,,MHD,13,MHD_13,03_NAGINI,,ASK,.png,03_NAGINI_ASK.png,DAIN,,,03_NAGINI_DAIN.png,DAIN,,,,,,01_LOCKET_ASK.png,BLOT,01_LOCKET_BLOT.png,DAIN,MELK,DAIN,MELK,01_LOCKET_MELK.png,,MELK,,,,
71,1712311479810,05/04/2024 10:04:39,1712315079810,1,05/04/2024 12:04:39,139619,19,task-xxab,,36766234,BLIND,10840370,,complete,,660fcbacd85d806d7fe539b4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,14,Training01,Training01A,34efq7,1,response,DAIN,1367.1000000000058,2700.899999999994,2702.9999999046267,1367.1000000000058,2700.899999999994,2702.9999999046267,1,1367.1000000000058,1335.899999904621,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3,_,,,,,MHD,14,MHD_14,06_OPENSECRET,,ASK,.png,06_OPENSECRET_ASK.png,DAIN,,,06_OPENSECRET_DAIN.png,DAIN,,,,,,05_QUIRRELL_ASK.png,BLOT,05_QUIRRELL_BLOT.png,HOAT,DAIN,DAIN,HOAT,05_QUIRRELL_HOAT.png,HOAT,,,,,
