Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Aux,Spreadsheet: Answer,Spreadsheet: ,Spreadsheet: Text,Spreadsheet: Alternative,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
20,1712418280566,06/04/2024 15:44:40,1712421880566,1,06/04/2024 17:44:40,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,4,Training02,TrainingC,1ouhhw,3,continue,,5681.700000023848,5666.600000000006,5681.700000023848,5681.700000023848,5666.600000000006,5681.700000023848,1,5681.700000023848,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,04,1i-2_04,1,Training02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,WOUX,WUNG,35_PROPHET_WOUX_WUNG.png,,WOUX WUNG,40_BURYSNAPE_ASK.png,40_BURYSNAPE_DOTS.png,WOUX WUNG,FICH WAN,WOUX WUNG,FICH WAN,40_BURYSNAPE_FICH_WAN.png,,FICH WAN,,,,
21,1712418303450,06/04/2024 15:45:03,1712421903450,1,06/04/2024 17:45:03,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,5,Training02,TrainingA,34efq7,1,response,RUSP WIM,9166.700000000012,22883.399999999994,22899.200000047684,9166.700000000012,22883.399999999994,22899.200000047684,1,9166.700000000012,13732.500000047672,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,05,1i-2_05,2,Training02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,RUSP,WIM,18_LIVEGODRIC_RUSP_WIM.png,,RUSP WIM,07_AZKABAN_ASK.png,07_AZKABAN_DOTS.png,RUSP WIM,FICH WAN,RUSP WIM,FICH WAN,07_AZKABAN_FICH_WAN.png,,FICH WAN,,,,
22,1712418312098,06/04/2024 15:45:12,1712421912098,1,06/04/2024 17:45:12,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,5,Training02,TrainingB,2yfdu9,2,response,,8663.999999976164,8649.899999999994,8663.999999976164,8663.999999976164,8649.899999999994,8663.999999976164,1,8663.999999976164,0,0,,Click Response,Option B,5,object-246,1i-2,_,05,1i-2_05,2,Training02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,RUSP,WIM,18_LIVEGODRIC_RUSP_WIM.png,,RUSP WIM,07_AZKABAN_ASK.png,07_AZKABAN_DOTS.png,RUSP WIM,FICH WAN,RUSP WIM,FICH WAN,07_AZKABAN_FICH_WAN.png,,FICH WAN,,,,
23,1712418323284,06/04/2024 15:45:23,1712421923284,1,06/04/2024 17:45:23,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,5,Training02,TrainingC,1ouhhw,3,continue,,11199.700000000012,11183.300000000017,11199.700000000012,11199.700000000012,11183.300000000017,11199.700000000012,1,11199.700000000012,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,05,1i-2_05,2,Training02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,RUSP,WIM,18_LIVEGODRIC_RUSP_WIM.png,,RUSP WIM,07_AZKABAN_ASK.png,07_AZKABAN_DOTS.png,RUSP WIM,FICH WAN,RUSP WIM,FICH WAN,07_AZKABAN_FICH_WAN.png,,FICH WAN,,,,
24,1712418332667,06/04/2024 15:45:32,1712421932667,1,06/04/2024 17:45:32,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,6,Training02,TrainingA,34efq7,1,response,ZETH WAN,5833.299999999988,9383.399999999994,9399.399999999994,5833.299999999988,9383.399999999994,9399.399999999994,1,5833.299999999988,3566.100000000006,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,06,1i-2_06,2,Training02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,ZETH,WAN,12_SKEETER_ZETH_WAN.png,,ZETH WAN,12_SKEETER_ASK.png,12_SKEETER_DOTS.png,RUSP WIM,ZETH WAN,ZETH WAN,RUSP WIM,12_SKEETER_RUSP_WIM.png,RUSP WIM,,,,,
25,1712418337281,06/04/2024 15:45:37,1712421937281,1,06/04/2024 17:45:37,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,6,Training02,TrainingB,2yfdu9,2,response,,4630.399999976158,4616.599999999977,4630.399999976158,4630.399999976158,4616.599999999977,4630.399999976158,1,4630.399999976158,0,0,,Click Response,Option B,5,object-246,1i-2,_,06,1i-2_06,2,Training02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,ZETH,WAN,12_SKEETER_ZETH_WAN.png,,ZETH WAN,12_SKEETER_ASK.png,12_SKEETER_DOTS.png,RUSP WIM,ZETH WAN,ZETH WAN,RUSP WIM,12_SKEETER_RUSP_WIM.png,RUSP WIM,,,,,
26,1712418341363,06/04/2024 15:45:41,1712421941363,1,06/04/2024 17:45:41,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,6,Training02,TrainingC,1ouhhw,3,continue,,4095.4000000000233,4083.2000000000116,4095.4000000000233,4095.4000000000233,4083.2000000000116,4095.4000000000233,1,4095.4000000000233,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,06,1i-2_06,2,Training02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,ZETH,WAN,12_SKEETER_ZETH_WAN.png,,ZETH WAN,12_SKEETER_ASK.png,12_SKEETER_DOTS.png,RUSP WIM,ZETH WAN,ZETH WAN,RUSP WIM,12_SKEETER_RUSP_WIM.png,RUSP WIM,,,,,
27,1712418351890,06/04/2024 15:45:51,1712421951890,1,06/04/2024 17:45:51,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,7,Training02,TrainingA,34efq7,1,response,WOUX WUNG,6133.299999999988,10533.400000000023,10539.400000047695,6133.299999999988,10533.400000000023,10539.400000047695,1,6133.299999999988,4406.100000047707,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,08,1i-2_08,2,Training02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,WOUX,WUNG,28_GALLEONS_WOUX_WUNG.png,,WOUX WUNG,39_STOPHAGRID_ASK.png,39_STOPHAGRID_DOTS.png,ZETH WAN,WOUX WUNG,WOUX WUNG,ZETH WAN,39_STOPHAGRID_ZETH_WAN.png,ZETH WAN,,,,,
28,1712418358469,06/04/2024 15:45:58,1712421958469,1,06/04/2024 17:45:58,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,7,Training02,TrainingB,2yfdu9,2,response,,6585.1999999761465,6583.200000000012,6585.1999999761465,6585.1999999761465,6583.200000000012,6585.1999999761465,1,6585.1999999761465,0,0,,Click Response,Option A,4,object-245,1i-2,_,08,1i-2_08,2,Training02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,WOUX,WUNG,28_GALLEONS_WOUX_WUNG.png,,WOUX WUNG,39_STOPHAGRID_ASK.png,39_STOPHAGRID_DOTS.png,ZETH WAN,WOUX WUNG,WOUX WUNG,ZETH WAN,39_STOPHAGRID_ZETH_WAN.png,ZETH WAN,,,,,
29,1712418361607,06/04/2024 15:46:01,1712421961607,1,06/04/2024 17:46:01,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,7,Training02,TrainingC,1ouhhw,3,continue,,3139.499999976135,3133.399999999965,3139.499999976135,3139.499999976135,3133.399999999965,3139.499999976135,1,3139.499999976135,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,08,1i-2_08,2,Training02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,WOUX,WUNG,28_GALLEONS_WOUX_WUNG.png,,WOUX WUNG,39_STOPHAGRID_ASK.png,39_STOPHAGRID_DOTS.png,ZETH WAN,WOUX WUNG,WOUX WUNG,ZETH WAN,39_STOPHAGRID_ZETH_WAN.png,ZETH WAN,,,,,
30,1712418371970,06/04/2024 15:46:11,1712421971970,1,06/04/2024 17:46:11,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,8,Training02,TrainingA,34efq7,1,response,FICH WAN,6550.100000000035,10366.700000000012,10369.400000047695,6550.100000000035,10366.700000000012,10369.400000047695,1,6550.100000000035,3819.3000000476604,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,07,1i-2_07,2,Training02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,FICH,WAN,34_FANLETTERS_FICH_WAN.png,,FICH WAN,34_FANLETTERS_ASK.png,34_FANLETTERS_DOTS.png,FICH WAN,WOUX WUNG,FICH WAN,WOUX WUNG,34_FANLETTERS_WOUX_WUNG.png,,WOUX WUNG,,,,
31,1712418376539,06/04/2024 15:46:16,1712421976539,1,06/04/2024 17:46:16,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,8,Training02,TrainingB,2yfdu9,2,response,,4571.700000047684,4566.599999999977,4571.700000047684,4571.700000047684,4566.599999999977,4571.700000047684,1,4571.700000047684,0,0,,Click Response,Option A,4,object-245,1i-2,_,07,1i-2_07,2,Training02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,FICH,WAN,34_FANLETTERS_FICH_WAN.png,,FICH WAN,34_FANLETTERS_ASK.png,34_FANLETTERS_DOTS.png,FICH WAN,WOUX WUNG,FICH WAN,WOUX WUNG,34_FANLETTERS_WOUX_WUNG.png,,WOUX WUNG,,,,
32,1712418381965,06/04/2024 15:46:21,1712421981965,1,06/04/2024 17:46:21,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,8,Training02,TrainingC,1ouhhw,3,continue,,5430.600000047707,5416.600000000035,5430.600000047707,5430.600000047707,5416.600000000035,5430.600000047707,1,5430.600000047707,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,07,1i-2_07,2,Training02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,FICH,WAN,34_FANLETTERS_FICH_WAN.png,,FICH WAN,34_FANLETTERS_ASK.png,34_FANLETTERS_DOTS.png,FICH WAN,WOUX WUNG,FICH WAN,WOUX WUNG,34_FANLETTERS_WOUX_WUNG.png,,WOUX WUNG,,,,
33,1712418388428,06/04/2024 15:46:28,1712421988428,1,06/04/2024 17:46:28,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,9,Training02,TrainingA,34efq7,1,response,ZETH WAN,4366.799999999988,6466.700000000012,6477.299999999988,4366.799999999988,6466.700000000012,6477.299999999988,1,4366.799999999988,2110.5,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,10,1i-2_10,3,Training02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,ZETH,WAN,19_BURYVOLDY_ZETH_WAN.png,,ZETH WAN,21_TEACHHOG_ASK.png,21_TEACHHOG_DOTS.png,ZETH WAN,FICH WAN,ZETH WAN,FICH WAN,21_TEACHHOG_FICH_WAN.png,,FICH WAN,,,,
34,1712418396619,06/04/2024 15:46:36,1712421996619,1,06/04/2024 17:46:36,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,9,Training02,TrainingB,2yfdu9,2,response,,8201.400000071502,8199.899999999965,8201.400000071502,8201.400000071502,8199.899999999965,8201.400000071502,1,8201.400000071502,0,0,,Click Response,Option B,5,object-246,1i-2,_,10,1i-2_10,3,Training02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,ZETH,WAN,19_BURYVOLDY_ZETH_WAN.png,,ZETH WAN,21_TEACHHOG_ASK.png,21_TEACHHOG_DOTS.png,ZETH WAN,FICH WAN,ZETH WAN,FICH WAN,21_TEACHHOG_FICH_WAN.png,,FICH WAN,,,,
35,1712418398635,06/04/2024 15:46:38,1712421998635,1,06/04/2024 17:46:38,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,9,Training02,TrainingC,1ouhhw,3,continue,,2017.9000000476954,2016.600000000035,2017.9000000476954,2017.9000000476954,2016.600000000035,2017.9000000476954,1,2017.9000000476954,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,10,1i-2_10,3,Training02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,ZETH,WAN,19_BURYVOLDY_ZETH_WAN.png,,ZETH WAN,21_TEACHHOG_ASK.png,21_TEACHHOG_DOTS.png,ZETH WAN,FICH WAN,ZETH WAN,FICH WAN,21_TEACHHOG_FICH_WAN.png,,FICH WAN,,,,
36,1712418407263,06/04/2024 15:46:47,1712422007263,1,06/04/2024 17:46:47,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,10,Training02,TrainingA,34efq7,1,response,WOUX WUNG,4866.799999999988,8616.799999999988,8629.099999999977,4866.799999999988,8616.799999999988,8629.099999999977,1,4866.799999999988,3762.2999999999884,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,12,1i-2_12,3,Training02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,WOUX,WUNG,14_MUNGOS_WOUX_WUNG.png,,WOUX WUNG,33_ROR_ASK.png,33_ROR_DOTS.png,RUSP WIM,WOUX WUNG,WOUX WUNG,RUSP WIM,33_ROR_RUSP_WIM.png,RUSP WIM,,,,,
37,1712418422788,06/04/2024 15:47:02,1712422022788,1,06/04/2024 17:47:02,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,10,Training02,TrainingB,2yfdu9,2,response,,15537.40000002383,15533.5,15537.40000002383,15537.40000002383,15533.5,15537.40000002383,1,15537.40000002383,0,0,,Click Response,Option A,4,object-245,1i-2,_,12,1i-2_12,3,Training02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,WOUX,WUNG,14_MUNGOS_WOUX_WUNG.png,,WOUX WUNG,33_ROR_ASK.png,33_ROR_DOTS.png,RUSP WIM,WOUX WUNG,WOUX WUNG,RUSP WIM,33_ROR_RUSP_WIM.png,RUSP WIM,,,,,
38,1712418424579,06/04/2024 15:47:04,1712422024579,1,06/04/2024 17:47:04,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,10,Training02,TrainingC,1ouhhw,3,continue,,1794.600000071514,1783.0999999999767,1794.600000071514,1794.600000071514,1783.0999999999767,1794.600000071514,1,1794.600000071514,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,12,1i-2_12,3,Training02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,WOUX,WUNG,14_MUNGOS_WOUX_WUNG.png,,WOUX WUNG,33_ROR_ASK.png,33_ROR_DOTS.png,RUSP WIM,WOUX WUNG,WOUX WUNG,RUSP WIM,33_ROR_RUSP_WIM.png,RUSP WIM,,,,,
39,1712418431680,06/04/2024 15:47:11,1712422031680,1,06/04/2024 17:47:11,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,11,Training02,TrainingA,34efq7,1,response,RUSP WIM,4750,7099.900000000023,7113.09999997617,4750,7099.900000000023,7113.09999997617,1,4750,2363.09999997617,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,09,1i-2_09,3,Training02,32_QWC,ASK,.png,32_QWC_ASK.png,RUSP,WIM,32_QWC_RUSP_WIM.png,,RUSP WIM,13_QUIBBLER_ASK.png,13_QUIBBLER_DOTS.png,RUSP WIM,WOUX WUNG,RUSP WIM,WOUX WUNG,13_QUIBBLER_WOUX_WUNG.png,,WOUX WUNG,,,,
40,1712418440386,06/04/2024 15:47:20,1712422040386,1,06/04/2024 17:47:20,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,11,Training02,TrainingB,2yfdu9,2,response,,8718.699999976147,8716.799999999988,8718.699999976147,8718.699999976147,8716.799999999988,8718.699999976147,1,8718.699999976147,0,0,,Click Response,Option B,5,object-246,1i-2,_,09,1i-2_09,3,Training02,32_QWC,ASK,.png,32_QWC_ASK.png,RUSP,WIM,32_QWC_RUSP_WIM.png,,RUSP WIM,13_QUIBBLER_ASK.png,13_QUIBBLER_DOTS.png,RUSP WIM,WOUX WUNG,RUSP WIM,WOUX WUNG,13_QUIBBLER_WOUX_WUNG.png,,WOUX WUNG,,,,
41,1712418444556,06/04/2024 15:47:24,1712422044556,1,06/04/2024 17:47:24,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,11,Training02,TrainingC,1ouhhw,3,continue,,4172.200000047684,4166.599999999977,4172.200000047684,4172.200000047684,4166.599999999977,4172.200000047684,1,4172.200000047684,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,09,1i-2_09,3,Training02,32_QWC,ASK,.png,32_QWC_ASK.png,RUSP,WIM,32_QWC_RUSP_WIM.png,,RUSP WIM,13_QUIBBLER_ASK.png,13_QUIBBLER_DOTS.png,RUSP WIM,WOUX WUNG,RUSP WIM,WOUX WUNG,13_QUIBBLER_WOUX_WUNG.png,,WOUX WUNG,,,,
42,1712418454552,06/04/2024 15:47:34,1712422054552,1,06/04/2024 17:47:34,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,12,Training02,TrainingA,34efq7,1,response,FICH WAN,6116.600000000035,9999.900000000023,10001.000000023865,6116.600000000035,9999.900000000023,10001.000000023865,1,6116.600000000035,3884.40000002383,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,11,1i-2_11,3,Training02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,FICH,WAN,27_BESTSELLER_FICH_WAN.png,,FICH WAN,25_PROSECUTE_ASK.png,25_PROSECUTE_DOTS.png,ZETH WAN,FICH WAN,FICH WAN,ZETH WAN,25_PROSECUTE_ZETH_WAN.png,ZETH WAN,,,,,
43,1712418469472,06/04/2024 15:47:49,1712422069472,1,06/04/2024 17:47:49,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,12,Training02,TrainingB,2yfdu9,2,response,,14921.300000071526,14916.599999999977,14921.300000071526,14921.300000071526,14916.599999999977,14921.300000071526,1,14921.300000071526,0,0,,Click Response,Option A,4,object-245,1i-2,_,11,1i-2_11,3,Training02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,FICH,WAN,27_BESTSELLER_FICH_WAN.png,,FICH WAN,25_PROSECUTE_ASK.png,25_PROSECUTE_DOTS.png,ZETH WAN,FICH WAN,FICH WAN,ZETH WAN,25_PROSECUTE_ZETH_WAN.png,ZETH WAN,,,,,
44,1712418470691,06/04/2024 15:47:50,1712422070691,1,06/04/2024 17:47:50,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,12,Training02,TrainingC,1ouhhw,3,continue,,1223.600000047707,1216.7000000000116,1223.600000047707,1223.600000047707,1216.7000000000116,1223.600000047707,1,1223.600000047707,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,11,1i-2_11,3,Training02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,FICH,WAN,27_BESTSELLER_FICH_WAN.png,,FICH WAN,25_PROSECUTE_ASK.png,25_PROSECUTE_DOTS.png,ZETH WAN,FICH WAN,FICH WAN,ZETH WAN,25_PROSECUTE_ZETH_WAN.png,ZETH WAN,,,,,
45,1712418481107,06/04/2024 15:48:01,1712422081107,1,06/04/2024 17:48:01,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,13,Training02,TrainingA,34efq7,1,response,ZETH WAN,3816.7000000000116,10416.700000000012,10423.400000047695,3816.7000000000116,10416.700000000012,10423.400000047695,1,3816.7000000000116,6606.700000047684,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,14,1i-2_14,4,Training02,33_ROR,ASK,.png,33_ROR_ASK.png,ZETH,WAN,33_ROR_ZETH_WAN.png,,ZETH WAN,19_BURYVOLDY_ASK.png,19_BURYVOLDY_DOTS.png,ZETH WAN,WOUX WUNG,ZETH WAN,WOUX WUNG,19_BURYVOLDY_WOUX_WUNG.png,,WOUX WUNG,,,,
46,1712418484515,06/04/2024 15:48:04,1712422084515,1,06/04/2024 17:48:04,139619,19,task-kgvj,,36798716,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,13,Training02,TrainingB,2yfdu9,2,response,,3414.8000000715256,3400,3414.8000000715256,3414.8000000715256,3400,3414.8000000715256,1,3414.8000000715256,0,0,,Click Response,Option A,4,object-245,1i-2,_,14,1i-2_14,4,Training02,33_ROR,ASK,.png,33_ROR_ASK.png,ZETH,WAN,33_ROR_ZETH_WAN.png,,ZETH WAN,19_BURYVOLDY_ASK.png,19_BURYVOLDY_DOTS.png,ZETH WAN,WOUX WUNG,ZETH WAN,WOUX WUNG,19_BURYVOLDY_WOUX_WUNG.png,,WOUX WUNG,,,,
