Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Age,Spreadsheet: Gender,Spreadsheet: Handedness,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Number,Spreadsheet: Auxiliary,Spreadsheet: Answer,Spreadsheet: Text,Spreadsheet: English_Equivalent,Spreadsheet: Option1,Spreadsheet: Option2,Spreadsheet: Option3,Spreadsheet: Option4,Spreadsheet: Alternative,Spreadsheet: Blot,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
48,1712311987193,05/04/2024 10:13:07,1712315587193,1,05/04/2024 12:13:07,139619,19,task-usty,,36766577,BLIND,10840474,,complete,,660fcdc282b3341219170eae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x572,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,fail,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,11,Training01,Training01A,34efq7,1,response,DAIN,3666.5,5133,5147.09999997617,3666.5,5133,5147.09999997617,1,3666.5,1480.5999999761698,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2,_,,,,,DMH,10,DMH_10,10_TROLL,,ASK,.png,10_TROLL_ASK.png,DAIN,,,10_TROLL_DAIN.png,DAIN,,,,,,11_WAND_ASK.png,BLOT,11_WAND_BLOT.png,DAIN,MELK,DAIN,MELK,11_WAND_MELK.png,,MELK,,,,
49,1712311988320,05/04/2024 10:13:08,1712315588320,1,05/04/2024 12:13:08,139619,19,task-usty,,36766577,BLIND,10840474,,complete,,660fcdc282b3341219170eae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x572,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,fail,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,11,Training01,Training01B,2yfdu9,2,response,,1141.4999999821302,1133.2000000000116,1141.4999999821302,1141.4999999821302,1133.2000000000116,1141.4999999821302,1,1141.4999999821302,0,0,,Click Response,Option B,5,object-246,Training01,,2,_,,,,,DMH,10,DMH_10,10_TROLL,,ASK,.png,10_TROLL_ASK.png,DAIN,,,10_TROLL_DAIN.png,DAIN,,,,,,11_WAND_ASK.png,BLOT,11_WAND_BLOT.png,DAIN,MELK,DAIN,MELK,11_WAND_MELK.png,,MELK,,,,
50,1712311989085,05/04/2024 10:13:09,1712315589085,1,05/04/2024 12:13:09,139619,19,task-usty,,36766577,BLIND,10840474,,complete,,660fcdc282b3341219170eae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x572,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,fail,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,11,Training01,Training01C,1ouhhw,3,continue,,772.5,766.7999999999884,772.5,772.5,766.7999999999884,772.5,1,772.5,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,DMH,10,DMH_10,10_TROLL,,ASK,.png,10_TROLL_ASK.png,DAIN,,,10_TROLL_DAIN.png,DAIN,,,,,,11_WAND_ASK.png,BLOT,11_WAND_BLOT.png,DAIN,MELK,DAIN,MELK,11_WAND_MELK.png,,MELK,,,,
51,1712311997491,05/04/2024 10:13:17,1712315597491,1,05/04/2024 12:13:17,139619,19,task-usty,,36766577,BLIND,10840474,,complete,,660fcdc282b3341219170eae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x572,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,fail,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,12,Training01,Training01A,34efq7,1,response,MELK,6116.400000000023,8399.5,8412.39999998809,6116.400000000023,8399.5,8412.39999998809,1,6116.400000000023,2295.9999999880674,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2,_,,,,,DMH,08,DMH_08,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,MELK,,,05_QUIRRELL_MELK.png,MELK,,,,,,04_HUFFLEPUFF_ASK.png,BLOT,04_HUFFLEPUFF_BLOT.png,DAIN,MELK,MELK,DAIN,04_HUFFLEPUFF_DAIN.png,DAIN,,,,,
52,1712311999525,05/04/2024 10:13:19,1712315599525,1,05/04/2024 12:13:19,139619,19,task-usty,,36766577,BLIND,10840474,,complete,,660fcdc282b3341219170eae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x572,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,fail,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,12,Training01,Training01B,2yfdu9,2,response,,2046.4999999821302,2033.3000000000175,2046.4999999821302,2046.4999999821302,2033.3000000000175,2046.4999999821302,1,2046.4999999821302,0,0,,Click Response,Option A,4,object-245,Training01,,2,_,,,,,DMH,08,DMH_08,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,MELK,,,05_QUIRRELL_MELK.png,MELK,,,,,,04_HUFFLEPUFF_ASK.png,BLOT,04_HUFFLEPUFF_BLOT.png,DAIN,MELK,MELK,DAIN,04_HUFFLEPUFF_DAIN.png,DAIN,,,,,
53,1712312000267,05/04/2024 10:13:20,1712315600267,1,05/04/2024 12:13:20,139619,19,task-usty,,36766577,BLIND,10840474,,complete,,660fcdc282b3341219170eae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x572,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,fail,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,12,Training01,Training01C,1ouhhw,3,continue,,755.4999999940337,749.8999999999942,755.4999999940337,755.4999999940337,749.8999999999942,755.4999999940337,1,755.4999999940337,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,DMH,08,DMH_08,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,MELK,,,05_QUIRRELL_MELK.png,MELK,,,,,,04_HUFFLEPUFF_ASK.png,BLOT,04_HUFFLEPUFF_BLOT.png,DAIN,MELK,MELK,DAIN,04_HUFFLEPUFF_DAIN.png,DAIN,,,,,
54,1712312003182,05/04/2024 10:13:23,1712315603182,1,05/04/2024 12:13:23,139619,19,task-usty,,36766577,BLIND,10840474,,complete,,660fcdc282b3341219170eae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x572,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,fail,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,13,Training01,Training01A,34efq7,1,response,HOAT,1700,2916.5,2920.5,1700,2916.5,2920.5,1,1700,1220.5,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3,_,,,,,DMH,14,DMH_14,06_OPENSECRET,,ASK,.png,06_OPENSECRET_ASK.png,HOAT,,,06_OPENSECRET_HOAT.png,HOAT,,,,,,05_QUIRRELL_ASK.png,BLOT,05_QUIRRELL_BLOT.png,MELK,HOAT,HOAT,MELK,05_QUIRRELL_MELK.png,MELK,,,,,
55,1712312004579,05/04/2024 10:13:24,1712315604579,1,05/04/2024 12:13:24,139619,19,task-usty,,36766577,BLIND,10840474,,complete,,660fcdc282b3341219170eae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x572,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,fail,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,13,Training01,Training01B,2yfdu9,2,response,,1401.0999999940395,1399.7999999999884,1401.0999999940395,1401.0999999940395,1399.7999999999884,1401.0999999940395,1,1401.0999999940395,0,0,,Click Response,Option A,4,object-245,Training01,,3,_,,,,,DMH,14,DMH_14,06_OPENSECRET,,ASK,.png,06_OPENSECRET_ASK.png,HOAT,,,06_OPENSECRET_HOAT.png,HOAT,,,,,,05_QUIRRELL_ASK.png,BLOT,05_QUIRRELL_BLOT.png,MELK,HOAT,HOAT,MELK,05_QUIRRELL_MELK.png,MELK,,,,,
56,1712312005613,05/04/2024 10:13:25,1712315605613,1,05/04/2024 12:13:25,139619,19,task-usty,,36766577,BLIND,10840474,,complete,,660fcdc282b3341219170eae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x572,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,fail,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,13,Training01,Training01C,1ouhhw,3,continue,,1034.7000000000116,1033.4000000000233,1034.7000000000116,1034.7000000000116,1033.4000000000233,1034.7000000000116,1,1034.7000000000116,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,3,_,,,,,DMH,14,DMH_14,06_OPENSECRET,,ASK,.png,06_OPENSECRET_ASK.png,HOAT,,,06_OPENSECRET_HOAT.png,HOAT,,,,,,05_QUIRRELL_ASK.png,BLOT,05_QUIRRELL_BLOT.png,MELK,HOAT,HOAT,MELK,05_QUIRRELL_MELK.png,MELK,,,,,
57,1712312008731,05/04/2024 10:13:28,1712315608731,1,05/04/2024 12:13:28,139619,19,task-usty,,36766577,BLIND,10840474,,complete,,660fcdc282b3341219170eae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x572,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,fail,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,14,Training01,Training01A,34efq7,1,response,MELK,1516.6999999999825,3116.5,3119.6999999761465,1516.6999999999825,3116.5,3119.6999999761465,1,1516.6999999999825,1602.999999976164,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3,_,,,,,DMH,18,DMH_18,17_PETRIFIED,,ASK,.png,17_PETRIFIED_ASK.png,MELK,,,17_PETRIFIED_MELK.png,MELK,,,,,,16_PARSELTONGUE_ASK.png,BLOT,16_PARSELTONGUE_BLOT.png,DAIN,MELK,MELK,DAIN,16_PARSELTONGUE_DAIN.png,DAIN,,,,,
58,1712312009788,05/04/2024 10:13:29,1712315609788,1,05/04/2024 12:13:29,139619,19,task-usty,,36766577,BLIND,10840474,,complete,,660fcdc282b3341219170eae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x572,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,fail,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,14,Training01,Training01B,2yfdu9,2,response,,1059.7999999999884,1050,1059.7999999999884,1059.7999999999884,1050,1059.7999999999884,1,1059.7999999999884,0,0,,Click Response,Option A,4,object-245,Training01,,3,_,,,,,DMH,18,DMH_18,17_PETRIFIED,,ASK,.png,17_PETRIFIED_ASK.png,MELK,,,17_PETRIFIED_MELK.png,MELK,,,,,,16_PARSELTONGUE_ASK.png,BLOT,16_PARSELTONGUE_BLOT.png,DAIN,MELK,MELK,DAIN,16_PARSELTONGUE_DAIN.png,DAIN,,,,,
59,1712312010771,05/04/2024 10:13:30,1712315610771,1,05/04/2024 12:13:30,139619,19,task-usty,,36766577,BLIND,10840474,,complete,,660fcdc282b3341219170eae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x572,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,fail,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,14,Training01,Training01C,1ouhhw,3,continue,,993.6999999761465,983.3999999999942,993.6999999761465,993.6999999761465,983.3999999999942,993.6999999761465,1,993.6999999761465,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,3,_,,,,,DMH,18,DMH_18,17_PETRIFIED,,ASK,.png,17_PETRIFIED_ASK.png,MELK,,,17_PETRIFIED_MELK.png,MELK,,,,,,16_PARSELTONGUE_ASK.png,BLOT,16_PARSELTONGUE_BLOT.png,DAIN,MELK,MELK,DAIN,16_PARSELTONGUE_DAIN.png,DAIN,,,,,
60,1712312013204,05/04/2024 10:13:33,1712315613204,1,05/04/2024 12:13:33,139619,19,task-usty,,36766577,BLIND,10840474,,complete,,660fcdc282b3341219170eae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x572,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,fail,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,15,Training01,Training01A,34efq7,1,response,DAIN,1283.2999999999884,2433.100000000006,2442.699999982113,1283.2999999999884,2433.100000000006,2442.699999982113,1,1283.2999999999884,1159.3999999821244,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3,_,,,,,DMH,17,DMH_17,13_GRYFFINDOR,,ASK,.png,13_GRYFFINDOR_ASK.png,DAIN,,,13_GRYFFINDOR_DAIN.png,DAIN,,,,,,15_BATBOGEYHEX_ASK.png,BLOT,15_BATBOGEYHEX_BLOT.png,HOAT,DAIN,DAIN,HOAT,15_BATBOGEYHEX_HOAT.png,HOAT,,,,,
61,1712312014141,05/04/2024 10:13:34,1712315614141,1,05/04/2024 12:13:34,139619,19,task-usty,,36766577,BLIND,10840474,,complete,,660fcdc282b3341219170eae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x572,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,fail,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,15,Training01,Training01B,2yfdu9,2,response,,946.2999999999884,933.2999999999884,946.2999999999884,946.2999999999884,933.2999999999884,946.2999999999884,1,946.2999999999884,0,0,,Click Response,Option A,4,object-245,Training01,,3,_,,,,,DMH,17,DMH_17,13_GRYFFINDOR,,ASK,.png,13_GRYFFINDOR_ASK.png,DAIN,,,13_GRYFFINDOR_DAIN.png,DAIN,,,,,,15_BATBOGEYHEX_ASK.png,BLOT,15_BATBOGEYHEX_BLOT.png,HOAT,DAIN,DAIN,HOAT,15_BATBOGEYHEX_HOAT.png,HOAT,,,,,
62,1712312015245,05/04/2024 10:13:35,1712315615245,1,05/04/2024 12:13:35,139619,19,task-usty,,36766577,BLIND,10840474,,complete,,660fcdc282b3341219170eae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x572,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,fail,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,15,Training01,Training01C,1ouhhw,3,continue,,1117.2999999821186,1116.5,1117.2999999821186,1117.2999999821186,1116.5,1117.2999999821186,1,1117.2999999821186,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,3,_,,,,,DMH,17,DMH_17,13_GRYFFINDOR,,ASK,.png,13_GRYFFINDOR_ASK.png,DAIN,,,13_GRYFFINDOR_DAIN.png,DAIN,,,,,,15_BATBOGEYHEX_ASK.png,BLOT,15_BATBOGEYHEX_BLOT.png,HOAT,DAIN,DAIN,HOAT,15_BATBOGEYHEX_HOAT.png,HOAT,,,,,
63,1712312020083,05/04/2024 10:13:40,1712315620083,1,05/04/2024 12:13:40,139619,19,task-usty,,36766577,BLIND,10840474,,complete,,660fcdc282b3341219170eae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x572,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,fail,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,16,Training01,Training01A,34efq7,1,response,MELK,1666.7999999999884,4833.299999999988,4839.0999999940395,1666.7999999999884,4833.299999999988,4839.0999999940395,1,1666.7999999999884,3172.299999994051,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3,_,,,,,DMH,16,DMH_16,11_WAND,,ASK,.png,11_WAND_ASK.png,MELK,,,11_WAND_MELK.png,MELK,,,,,,12_TOAD_ASK.png,BLOT,12_TOAD_BLOT.png,MELK,HOAT,MELK,HOAT,12_TOAD_HOAT.png,,HOAT,,,,
64,1712312021390,05/04/2024 10:13:41,1712315621390,1,05/04/2024 12:13:41,139619,19,task-usty,,36766577,BLIND,10840474,,complete,,660fcdc282b3341219170eae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x572,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,fail,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,16,Training01,Training01B,2yfdu9,2,response,,1312.7000000000116,1299.8000000000175,1312.7000000000116,1312.7000000000116,1299.8000000000175,1312.7000000000116,1,1312.7000000000116,0,0,,Click Response,Option B,5,object-246,Training01,,3,_,,,,,DMH,16,DMH_16,11_WAND,,ASK,.png,11_WAND_ASK.png,MELK,,,11_WAND_MELK.png,MELK,,,,,,12_TOAD_ASK.png,BLOT,12_TOAD_BLOT.png,MELK,HOAT,MELK,HOAT,12_TOAD_HOAT.png,,HOAT,,,,
65,1712312022265,05/04/2024 10:13:42,1712315622265,1,05/04/2024 12:13:42,139619,19,task-usty,,36766577,BLIND,10840474,,complete,,660fcdc282b3341219170eae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x572,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,fail,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,16,Training01,Training01C,1ouhhw,3,continue,,888.1999999821128,883.1999999999825,888.1999999821128,888.1999999821128,883.1999999999825,888.1999999821128,1,888.1999999821128,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,3,_,,,,,DMH,16,DMH_16,11_WAND,,ASK,.png,11_WAND_ASK.png,MELK,,,11_WAND_MELK.png,MELK,,,,,,12_TOAD_ASK.png,BLOT,12_TOAD_BLOT.png,MELK,HOAT,MELK,HOAT,12_TOAD_HOAT.png,,HOAT,,,,
66,1712312025879,05/04/2024 10:13:45,1712315625879,1,05/04/2024 12:13:45,139619,19,task-usty,,36766577,BLIND,10840474,,complete,,660fcdc282b3341219170eae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x572,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,fail,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,17,Training01,Training01A,34efq7,1,response,DAIN,2350,3616.600000000006,3619.2000000000116,2350,3616.600000000006,3619.2000000000116,1,2350,1269.2000000000116,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3,_,,,,,DMH,15,DMH_15,07_RIDDLE,,ASK,.png,07_RIDDLE_ASK.png,DAIN,,,07_RIDDLE_DAIN.png,DAIN,,,,,,08_SLUGHORN_ASK.png,BLOT,08_SLUGHORN_BLOT.png,DAIN,MELK,DAIN,MELK,08_SLUGHORN_MELK.png,,MELK,,,,
67,1712312028175,05/04/2024 10:13:48,1712315628175,1,05/04/2024 12:13:48,139619,19,task-usty,,36766577,BLIND,10840474,,complete,,660fcdc282b3341219170eae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x572,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,fail,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,17,Training01,Training01B,2yfdu9,2,response,,2298.6999999940454,2283.399999999994,2298.6999999940454,2298.6999999940454,2283.399999999994,2298.6999999940454,1,2298.6999999940454,0,0,,Click Response,Option B,5,object-246,Training01,,3,_,,,,,DMH,15,DMH_15,07_RIDDLE,,ASK,.png,07_RIDDLE_ASK.png,DAIN,,,07_RIDDLE_DAIN.png,DAIN,,,,,,08_SLUGHORN_ASK.png,BLOT,08_SLUGHORN_BLOT.png,DAIN,MELK,DAIN,MELK,08_SLUGHORN_MELK.png,,MELK,,,,
68,1712312029037,05/04/2024 10:13:49,1712315629037,1,05/04/2024 12:13:49,139619,19,task-usty,,36766577,BLIND,10840474,,complete,,660fcdc282b3341219170eae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x572,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,fail,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,17,Training01,Training01C,1ouhhw,3,continue,,876.9999999821302,866.5,876.9999999821302,876.9999999821302,866.5,876.9999999821302,1,876.9999999821302,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,3,_,,,,,DMH,15,DMH_15,07_RIDDLE,,ASK,.png,07_RIDDLE_ASK.png,DAIN,,,07_RIDDLE_DAIN.png,DAIN,,,,,,08_SLUGHORN_ASK.png,BLOT,08_SLUGHORN_BLOT.png,DAIN,MELK,DAIN,MELK,08_SLUGHORN_MELK.png,,MELK,,,,
69,1712312032292,05/04/2024 10:13:52,1712315632292,1,05/04/2024 12:13:52,139619,19,task-usty,,36766577,BLIND,10840474,,complete,,660fcdc282b3341219170eae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x572,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,fail,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,18,Training01,Training01A,34efq7,1,response,HOAT,1683.2000000000116,3249.7000000000116,3265.3999999880907,1683.2000000000116,3249.7000000000116,3265.3999999880907,1,1683.2000000000116,1582.199999988079,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3,_,,,,,DMH,13,DMH_13,03_NAGINI,,ASK,.png,03_NAGINI_ASK.png,HOAT,,,03_NAGINI_HOAT.png,HOAT,,,,,,01_LOCKET_ASK.png,BLOT,01_LOCKET_BLOT.png,HOAT,DAIN,HOAT,DAIN,01_LOCKET_DAIN.png,,DAIN,,,,
70,1712312034105,05/04/2024 10:13:54,1712315634105,1,05/04/2024 12:13:54,139619,19,task-usty,,36766577,BLIND,10840474,,complete,,660fcdc282b3341219170eae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x572,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,fail,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,18,Training01,Training01B,2yfdu9,2,response,,1829.2999999821186,1816.5,1829.2999999821186,1829.2999999821186,1816.5,1829.2999999821186,1,1829.2999999821186,0,0,,Click Response,Option B,5,object-246,Training01,,3,_,,,,,DMH,13,DMH_13,03_NAGINI,,ASK,.png,03_NAGINI_ASK.png,HOAT,,,03_NAGINI_HOAT.png,HOAT,,,,,,01_LOCKET_ASK.png,BLOT,01_LOCKET_BLOT.png,HOAT,DAIN,HOAT,DAIN,01_LOCKET_DAIN.png,,DAIN,,,,
71,1712312035080,05/04/2024 10:13:55,1712315635080,1,05/04/2024 12:13:55,139619,19,task-usty,,36766577,BLIND,10840474,,complete,,660fcdc282b3341219170eae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x572,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,fail,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,18,Training01,Training01C,1ouhhw,3,continue,,987.5,983.3999999999942,987.5,987.5,983.3999999999942,987.5,1,987.5,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,3,_,,,,,DMH,13,DMH_13,03_NAGINI,,ASK,.png,03_NAGINI_ASK.png,HOAT,,,03_NAGINI_HOAT.png,HOAT,,,,,,01_LOCKET_ASK.png,BLOT,01_LOCKET_BLOT.png,HOAT,DAIN,HOAT,DAIN,01_LOCKET_DAIN.png,,DAIN,,,,
72,1712312035083,05/04/2024 10:13:55,1712315635083,1,05/04/2024 12:13:55,139619,19,task-usty,,36766577,BLIND,10840474,,complete,,660fcdc282b3341219170eae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x572,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,fail,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1712311977644,05/04/2024 10:12:57,1712315577644,1,05/04/2024 12:12:57,139619,19,task-usty,,36766687,BLIND,10840493,,complete,,660fce811e8e1338a1e38d8f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1712311986755,05/04/2024 10:13:06,1712315586755,1,05/04/2024 12:13:06,139619,19,task-usty,,36766687,BLIND,10840493,,complete,,660fce811e8e1338a1e38d8f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions1,l6tegj,1,continue,,9026.399999952317,9017,9026.399999952317,9026.399999952317,9017,9026.399999952317,1,9026.399999952317,0,0,,Click To Continue,Continue Button,2,object-8,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1712311989281,05/04/2024 10:13:09,1712315589281,1,05/04/2024 12:13:09,139619,19,task-usty,,36766687,BLIND,10840493,,complete,,660fce811e8e1338a1e38d8f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions2,m22b5k,2,continue,,2536.299999928475,2533.1000000000004,2536.299999928475,2536.299999928475,2533.1000000000004,2536.299999928475,1,2536.299999928475,0,0,,Click To Continue,Continue Button,1,object-26,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1712311989934,05/04/2024 10:13:09,1712315589934,1,05/04/2024 12:13:09,139619,19,task-usty,,36766687,BLIND,10840493,,complete,,660fce811e8e1338a1e38d8f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions4,ipt5mm,3,continue,,656.6000000238419,650.2000000000007,656.6000000238419,656.6000000238419,650.2000000000007,656.6000000238419,1,656.6000000238419,0,0,,Click To Continue,Continue Button,2,object-32,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
