Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Age,Spreadsheet: Gender,Spreadsheet: Handedness,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Number,Spreadsheet: Auxiliary,Spreadsheet: Answer,Spreadsheet: Text,Spreadsheet: English_Equivalent,Spreadsheet: Option1,Spreadsheet: Option2,Spreadsheet: Option3,Spreadsheet: Option4,Spreadsheet: Alternative,Spreadsheet: Blot,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
22,1712311124362,05/04/2024 09:58:44,1712314724362,1,05/04/2024 11:58:44,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,2,Training01,Training01C,1ouhhw,3,continue,,6871.0999998569605,6863.600000000035,6871.0999998569605,6871.0999998569605,6863.600000000035,6871.0999998569605,1,6871.0999998569605,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,1,_,,,,,DMH,06,DMH_06,18_CEILING,,ASK,.png,18_CEILING_ASK.png,HOAT,,,18_CEILING_HOAT.png,HOAT,,,,,,17_PETRIFIED_ASK.png,BLOT,17_PETRIFIED_BLOT.png,MELK,HOAT,HOAT,MELK,17_PETRIFIED_MELK.png,MELK,,,,,
23,1712311143772,05/04/2024 09:59:03,1712314743772,1,05/04/2024 11:59:03,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,3,Training01,Training01A,34efq7,1,response,MELK,6581.199999999953,19410,19417.399999952293,6581.199999999953,19410,19417.399999952293,1,6581.199999999953,12836.19999995234,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,DMH,03,DMH_03,08_SLUGHORN,,ASK,.png,08_SLUGHORN_ASK.png,MELK,,,08_SLUGHORN_MELK.png,MELK,,,,,,09_WEDDING_ASK.png,BLOT,09_WEDDING_BLOT.png,MELK,HOAT,MELK,HOAT,09_WEDDING_HOAT.png,,HOAT,,,,
24,1712311147759,05/04/2024 09:59:07,1712314747759,1,05/04/2024 11:59:07,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,3,Training01,Training01B,2yfdu9,2,response,,3995.0999999999767,3981.899999999965,3995.0999999999767,3995.0999999999767,3981.899999999965,3995.0999999999767,1,3995.0999999999767,0,0,,Click Response,Option B,5,object-246,Training01,,1,_,,,,,DMH,03,DMH_03,08_SLUGHORN,,ASK,.png,08_SLUGHORN_ASK.png,MELK,,,08_SLUGHORN_MELK.png,MELK,,,,,,09_WEDDING_ASK.png,BLOT,09_WEDDING_BLOT.png,MELK,HOAT,MELK,HOAT,09_WEDDING_HOAT.png,,HOAT,,,,
25,1712311150155,05/04/2024 09:59:10,1712314750155,1,05/04/2024 11:59:10,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,3,Training01,Training01C,1ouhhw,3,continue,,2408.899999809277,2399.2000000000116,2408.899999809277,2408.899999809277,2399.2000000000116,2408.899999809277,1,2408.899999809277,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,1,_,,,,,DMH,03,DMH_03,08_SLUGHORN,,ASK,.png,08_SLUGHORN_ASK.png,MELK,,,08_SLUGHORN_MELK.png,MELK,,,,,,09_WEDDING_ASK.png,BLOT,09_WEDDING_BLOT.png,MELK,HOAT,MELK,HOAT,09_WEDDING_HOAT.png,,HOAT,,,,
26,1712311159542,05/04/2024 09:59:19,1712314759542,1,05/04/2024 11:59:19,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,4,Training01,Training01A,34efq7,1,response,MELK,3265.7999999999884,9380.099999999977,9396.599999904633,3265.7999999999884,9380.099999999977,9396.599999904633,1,3265.7999999999884,6130.799999904644,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,DMH,05,DMH_05,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,MELK,,,14_TOPMARK_MELK.png,MELK,,,,,,13_GRYFFINDOR_ASK.png,BLOT,13_GRYFFINDOR_BLOT.png,DAIN,MELK,MELK,DAIN,13_GRYFFINDOR_DAIN.png,DAIN,,,,,
27,1712311162863,05/04/2024 09:59:22,1712314762863,1,05/04/2024 11:59:22,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,4,Training01,Training01B,2yfdu9,2,response,,3337.9000000000233,3332.100000000035,3337.9000000000233,3337.9000000000233,3332.100000000035,3337.9000000000233,1,3337.9000000000233,0,0,,Click Response,Option A,4,object-245,Training01,,1,_,,,,,DMH,05,DMH_05,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,MELK,,,14_TOPMARK_MELK.png,MELK,,,,,,13_GRYFFINDOR_ASK.png,BLOT,13_GRYFFINDOR_BLOT.png,DAIN,MELK,MELK,DAIN,13_GRYFFINDOR_DAIN.png,DAIN,,,,,
28,1712311167776,05/04/2024 09:59:27,1712314767776,1,05/04/2024 11:59:27,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,4,Training01,Training01C,1ouhhw,3,continue,,4917.9999998092535,4915.200000000012,4917.9999998092535,4917.9999998092535,4915.200000000012,4917.9999998092535,1,4917.9999998092535,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,1,_,,,,,DMH,05,DMH_05,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,MELK,,,14_TOPMARK_MELK.png,MELK,,,,,,13_GRYFFINDOR_ASK.png,BLOT,13_GRYFFINDOR_BLOT.png,DAIN,MELK,MELK,DAIN,13_GRYFFINDOR_DAIN.png,DAIN,,,,,
29,1712311175103,05/04/2024 09:59:35,1712314775103,1,05/04/2024 11:59:35,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,5,Training01,Training01A,34efq7,1,response,HOAT,3148.6999999999534,7314,7330.299999809242,3148.6999999999534,7314,7330.299999809242,1,3148.6999999999534,4181.599999809288,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,DMH,04,DMH_04,12_TOAD,,ASK,.png,12_TOAD_ASK.png,HOAT,,,12_TOAD_HOAT.png,HOAT,,,,,,10_TROLL_ASK.png,BLOT,10_TROLL_BLOT.png,HOAT,DAIN,HOAT,DAIN,10_TROLL_DAIN.png,,DAIN,,,,
30,1712311180017,05/04/2024 09:59:40,1712314780017,1,05/04/2024 11:59:40,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,5,Training01,Training01B,2yfdu9,2,response,,4930.099999999977,4914.899999999965,4930.099999999977,4930.099999999977,4914.899999999965,4930.099999999977,1,4930.099999999977,0,0,,Click Response,Option B,5,object-246,Training01,,1,_,,,,,DMH,04,DMH_04,12_TOAD,,ASK,.png,12_TOAD_ASK.png,HOAT,,,12_TOAD_HOAT.png,HOAT,,,,,,10_TROLL_ASK.png,BLOT,10_TROLL_BLOT.png,HOAT,DAIN,HOAT,DAIN,10_TROLL_DAIN.png,,DAIN,,,,
31,1712311181465,05/04/2024 09:59:41,1712314781465,1,05/04/2024 11:59:41,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,5,Training01,Training01C,1ouhhw,3,continue,,1462.7999999046442,1449.7000000000116,1462.7999999046442,1462.7999999046442,1449.7000000000116,1462.7999999046442,1,1462.7999999046442,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,1,_,,,,,DMH,04,DMH_04,12_TOAD,,ASK,.png,12_TOAD_ASK.png,HOAT,,,12_TOAD_HOAT.png,HOAT,,,,,,10_TROLL_ASK.png,BLOT,10_TROLL_BLOT.png,HOAT,DAIN,HOAT,DAIN,10_TROLL_DAIN.png,,DAIN,,,,
32,1712311199526,05/04/2024 09:59:59,1712314799526,1,05/04/2024 11:59:59,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,6,Training01,Training01A,34efq7,1,response,DAIN,4764.900000000023,18060.5,18074.699999809265,4764.900000000023,18060.5,18074.699999809265,1,4764.900000000023,13309.799999809242,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,DMH,02,DMH_02,04_HUFFLEPUFF,,ASK,.png,04_HUFFLEPUFF_ASK.png,DAIN,,,04_HUFFLEPUFF_DAIN.png,DAIN,,,,,,06_OPENSECRET_ASK.png,BLOT,06_OPENSECRET_BLOT.png,HOAT,DAIN,DAIN,HOAT,06_OPENSECRET_HOAT.png,HOAT,,,,,
33,1712311203820,05/04/2024 10:00:03,1712314803820,1,05/04/2024 12:00:03,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,6,Training01,Training01B,2yfdu9,2,response,,4308.199999809265,4298.5,4308.199999809265,4308.199999809265,4298.5,4308.199999809265,1,4308.199999809265,0,0,,Click Response,Option A,4,object-245,Training01,,1,_,,,,,DMH,02,DMH_02,04_HUFFLEPUFF,,ASK,.png,04_HUFFLEPUFF_ASK.png,DAIN,,,04_HUFFLEPUFF_DAIN.png,DAIN,,,,,,06_OPENSECRET_ASK.png,BLOT,06_OPENSECRET_BLOT.png,HOAT,DAIN,DAIN,HOAT,06_OPENSECRET_HOAT.png,HOAT,,,,,
34,1712311209933,05/04/2024 10:00:09,1712314809933,1,05/04/2024 12:00:09,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,6,Training01,Training01C,1ouhhw,3,continue,,6122.5,6114.5,6122.5,6122.5,6114.5,6122.5,1,6122.5,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,1,_,,,,,DMH,02,DMH_02,04_HUFFLEPUFF,,ASK,.png,04_HUFFLEPUFF_ASK.png,DAIN,,,04_HUFFLEPUFF_DAIN.png,DAIN,,,,,,06_OPENSECRET_ASK.png,BLOT,06_OPENSECRET_BLOT.png,HOAT,DAIN,DAIN,HOAT,06_OPENSECRET_HOAT.png,HOAT,,,,,
35,1712311214405,05/04/2024 10:00:14,1712314814405,1,05/04/2024 12:00:14,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,7,Training01,Training01A,34efq7,1,response,MELK,2665.7000000000116,4465.099999999977,4480.099999904633,2665.7000000000116,4465.099999999977,4480.099999904633,1,2665.7000000000116,1814.399999904621,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2,_,,,,,DMH,08,DMH_08,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,MELK,,,05_QUIRRELL_MELK.png,MELK,,,,,,04_HUFFLEPUFF_ASK.png,BLOT,04_HUFFLEPUFF_BLOT.png,DAIN,MELK,MELK,DAIN,04_HUFFLEPUFF_DAIN.png,DAIN,,,,,
36,1712311218097,05/04/2024 10:00:18,1712314818097,1,05/04/2024 12:00:18,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,7,Training01,Training01B,2yfdu9,2,response,,3706.9000000000233,3698.600000000035,3706.9000000000233,3706.9000000000233,3698.600000000035,3706.9000000000233,1,3706.9000000000233,0,0,,Click Response,Option A,4,object-245,Training01,,2,_,,,,,DMH,08,DMH_08,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,MELK,,,05_QUIRRELL_MELK.png,MELK,,,,,,04_HUFFLEPUFF_ASK.png,BLOT,04_HUFFLEPUFF_BLOT.png,DAIN,MELK,MELK,DAIN,04_HUFFLEPUFF_DAIN.png,DAIN,,,,,
37,1712311219514,05/04/2024 10:00:19,1712314819514,1,05/04/2024 12:00:19,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,7,Training01,Training01C,1ouhhw,3,continue,,1424.899999904621,1416.399999999965,1424.899999904621,1424.899999904621,1416.399999999965,1424.899999904621,1,1424.899999904621,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,DMH,08,DMH_08,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,MELK,,,05_QUIRRELL_MELK.png,MELK,,,,,,04_HUFFLEPUFF_ASK.png,BLOT,04_HUFFLEPUFF_BLOT.png,DAIN,MELK,MELK,DAIN,04_HUFFLEPUFF_DAIN.png,DAIN,,,,,
38,1712311228036,05/04/2024 10:00:28,1712314828036,1,05/04/2024 12:00:28,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,8,Training01,Training01A,34efq7,1,response,DAIN,4298.400000000023,8513.600000000035,8530.20000000007,4298.400000000023,8513.600000000035,8530.20000000007,1,4298.400000000023,4231.800000000047,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2,_,,,,,DMH,10,DMH_10,10_TROLL,,ASK,.png,10_TROLL_ASK.png,DAIN,,,10_TROLL_DAIN.png,DAIN,,,,,,11_WAND_ASK.png,BLOT,11_WAND_BLOT.png,DAIN,MELK,DAIN,MELK,11_WAND_MELK.png,,MELK,,,,
39,1712311229982,05/04/2024 10:00:29,1712314829982,1,05/04/2024 12:00:29,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,8,Training01,Training01B,2yfdu9,2,response,,1963.4999998092535,1949.399999999965,1963.4999998092535,1963.4999998092535,1949.399999999965,1963.4999998092535,1,1963.4999998092535,0,0,,Click Response,Option B,5,object-246,Training01,,2,_,,,,,DMH,10,DMH_10,10_TROLL,,ASK,.png,10_TROLL_ASK.png,DAIN,,,10_TROLL_DAIN.png,DAIN,,,,,,11_WAND_ASK.png,BLOT,11_WAND_BLOT.png,DAIN,MELK,DAIN,MELK,11_WAND_MELK.png,,MELK,,,,
40,1712311231281,05/04/2024 10:00:31,1712314831281,1,05/04/2024 12:00:31,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,8,Training01,Training01C,1ouhhw,3,continue,,1312.6999999523396,1299.7000000000116,1312.6999999523396,1312.6999999523396,1299.7000000000116,1312.6999999523396,1,1312.6999999523396,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,DMH,10,DMH_10,10_TROLL,,ASK,.png,10_TROLL_ASK.png,DAIN,,,10_TROLL_DAIN.png,DAIN,,,,,,11_WAND_ASK.png,BLOT,11_WAND_BLOT.png,DAIN,MELK,DAIN,MELK,11_WAND_MELK.png,,MELK,,,,
41,1712311238413,05/04/2024 10:00:38,1712314838413,1,05/04/2024 12:00:38,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,9,Training01,Training01A,34efq7,1,response,DAIN,2932.2999999999884,7130.700000000012,7145.399999809277,2932.2999999999884,7130.700000000012,7145.399999809277,1,2932.2999999999884,4213.099999809288,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2,_,,,,,DMH,12,DMH_12,16_PARSELTONGUE,,ASK,.png,16_PARSELTONGUE_ASK.png,DAIN,,,16_PARSELTONGUE_DAIN.png,DAIN,,,,,,18_CEILING_ASK.png,BLOT,18_CEILING_BLOT.png,HOAT,DAIN,DAIN,HOAT,18_CEILING_HOAT.png,HOAT,,,,,
42,1712311240817,05/04/2024 10:00:40,1712314840817,1,05/04/2024 12:00:40,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,9,Training01,Training01B,2yfdu9,2,response,,2418.399999856949,2415.7999999999884,2418.399999856949,2418.399999856949,2415.7999999999884,2418.399999856949,1,2418.399999856949,0,0,,Click Response,Option A,4,object-245,Training01,,2,_,,,,,DMH,12,DMH_12,16_PARSELTONGUE,,ASK,.png,16_PARSELTONGUE_ASK.png,DAIN,,,16_PARSELTONGUE_DAIN.png,DAIN,,,,,,18_CEILING_ASK.png,BLOT,18_CEILING_BLOT.png,HOAT,DAIN,DAIN,HOAT,18_CEILING_HOAT.png,HOAT,,,,,
43,1712311241867,05/04/2024 10:00:41,1712314841867,1,05/04/2024 12:00:41,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,9,Training01,Training01C,1ouhhw,3,continue,,1053.0999998569605,1050.2000000000116,1053.0999998569605,1053.0999998569605,1050.2000000000116,1053.0999998569605,1,1053.0999998569605,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,DMH,12,DMH_12,16_PARSELTONGUE,,ASK,.png,16_PARSELTONGUE_ASK.png,DAIN,,,16_PARSELTONGUE_DAIN.png,DAIN,,,,,,18_CEILING_ASK.png,BLOT,18_CEILING_BLOT.png,HOAT,DAIN,DAIN,HOAT,18_CEILING_HOAT.png,HOAT,,,,,
44,1712311245765,05/04/2024 10:00:45,1712314845765,1,05/04/2024 12:00:45,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,10,Training01,Training01A,34efq7,1,response,MELK,2049,3898.2000000000116,3900.899999856949,2049,3898.2000000000116,3900.899999856949,1,2049,1851.8999998569489,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2,_,,,,,DMH,07,DMH_07,02_SNITCH,,ASK,.png,02_SNITCH_ASK.png,MELK,,,02_SNITCH_MELK.png,MELK,,,,,,03_NAGINI_ASK.png,BLOT,03_NAGINI_BLOT.png,MELK,HOAT,MELK,HOAT,03_NAGINI_HOAT.png,,HOAT,,,,
45,1712311247947,05/04/2024 10:00:47,1712314847947,1,05/04/2024 12:00:47,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,10,Training01,Training01B,2yfdu9,2,response,,2184.7999999999884,2182.5999999999767,2184.7999999999884,2184.7999999999884,2182.5999999999767,2184.7999999999884,1,2184.7999999999884,0,0,,Click Response,Option B,5,object-246,Training01,,2,_,,,,,DMH,07,DMH_07,02_SNITCH,,ASK,.png,02_SNITCH_ASK.png,MELK,,,02_SNITCH_MELK.png,MELK,,,,,,03_NAGINI_ASK.png,BLOT,03_NAGINI_BLOT.png,MELK,HOAT,MELK,HOAT,03_NAGINI_HOAT.png,,HOAT,,,,
46,1712311249594,05/04/2024 10:00:49,1712314849594,1,05/04/2024 12:00:49,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,10,Training01,Training01C,1ouhhw,3,continue,,1649.2000000000116,1632.7999999999884,1649.2000000000116,1649.2000000000116,1632.7999999999884,1649.2000000000116,1,1649.2000000000116,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,DMH,07,DMH_07,02_SNITCH,,ASK,.png,02_SNITCH_ASK.png,MELK,,,02_SNITCH_MELK.png,MELK,,,,,,03_NAGINI_ASK.png,BLOT,03_NAGINI_BLOT.png,MELK,HOAT,MELK,HOAT,03_NAGINI_HOAT.png,,HOAT,,,,
47,1712311256694,05/04/2024 10:00:56,1712314856694,1,05/04/2024 12:00:56,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,11,Training01,Training01A,34efq7,1,response,HOAT,2115.8000000000466,7114.100000000035,7115.599999809288,2115.8000000000466,7114.100000000035,7115.599999809288,1,2115.8000000000466,4999.799999809242,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2,_,,,,,DMH,11,DMH_11,15_BATBOGEYHEX,,ASK,.png,15_BATBOGEYHEX_ASK.png,HOAT,,,15_BATBOGEYHEX_HOAT.png,HOAT,,,,,,14_TOPMARK_ASK.png,BLOT,14_TOPMARK_BLOT.png,MELK,HOAT,HOAT,MELK,14_TOPMARK_MELK.png,MELK,,,,,
48,1712311260272,05/04/2024 10:01:00,1712314860272,1,05/04/2024 12:01:00,139619,19,task-hvde,,36766008,BLIND,10840304,,complete,,660fca049294f27c2d97f357,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,11,Training01,Training01B,2yfdu9,2,response,,3579.699999856937,3565.5999999999767,3579.699999856937,3579.699999856937,3565.5999999999767,3579.699999856937,1,3579.699999856937,0,0,,Click Response,Option A,4,object-245,Training01,,2,_,,,,,DMH,11,DMH_11,15_BATBOGEYHEX,,ASK,.png,15_BATBOGEYHEX_ASK.png,HOAT,,,15_BATBOGEYHEX_HOAT.png,HOAT,,,,,,14_TOPMARK_ASK.png,BLOT,14_TOPMARK_BLOT.png,MELK,HOAT,HOAT,MELK,14_TOPMARK_MELK.png,MELK,,,,,
