Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Aux,Spreadsheet: Answer,Spreadsheet: ,Spreadsheet: Text,Spreadsheet: Alternative,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
40,1714054110654,25/04/2024 14:08:30,1714057710654,1,25/04/2024 16:08:30,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,11,Training02,TrainingB,2yfdu9,2,response,,8880.80000009539,8866.800000000047,8880.80000009539,8880.80000009539,8866.800000000047,8880.80000009539,1,8880.80000009539,0,0,,Click Response,Option A,4,object-245,1e-1i,_,11,1e-1i_11,3,Training02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,WOUX,WIM,27_BESTSELLER_WOUX_WIM.png,,WOUX WIM,25_PROSECUTE_ASK.png,25_PROSECUTE_DOTS.png,RUSP WAN,WOUX WIM,WOUX WIM,RUSP WAN,25_PROSECUTE_RUSP_WAN.png,RUSP WAN,,,,,
41,1714054111934,25/04/2024 14:08:31,1714057711934,1,25/04/2024 16:08:31,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,11,Training02,TrainingC,1ouhhw,3,continue,,1294.0999999999767,1283.2999999999884,1294.0999999999767,1294.0999999999767,1283.2999999999884,1294.0999999999767,1,1294.0999999999767,0,0,,Click To Continue,Continue Button,6,object-272,1e-1i,_,11,1e-1i_11,3,Training02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,WOUX,WIM,27_BESTSELLER_WOUX_WIM.png,,WOUX WIM,25_PROSECUTE_ASK.png,25_PROSECUTE_DOTS.png,RUSP WAN,WOUX WIM,WOUX WIM,RUSP WAN,25_PROSECUTE_RUSP_WAN.png,RUSP WAN,,,,,
42,1714054118555,25/04/2024 14:08:38,1714057718555,1,25/04/2024 16:08:38,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,12,Training02,TrainingA,34efq7,1,response,RUSP WAN,1866.7000000000116,6616.700000000012,6631.899999904621,1866.7000000000116,6616.700000000012,6631.899999904621,1,1866.7000000000116,4765.199999904609,0,,Single Text Entry,TextResponseA,4,object-97,1e-1i,_,10,1e-1i_10,3,Training02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,RUSP,WAN,19_BURYVOLDY_RUSP_WAN.png,,RUSP WAN,21_TEACHHOG_ASK.png,21_TEACHHOG_DOTS.png,RUSP WAN,WOUX WIM,RUSP WAN,WOUX WIM,21_TEACHHOG_WOUX_WIM.png,,WOUX WIM,,,,
43,1714054121152,25/04/2024 14:08:41,1714057721152,1,25/04/2024 16:08:41,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,12,Training02,TrainingB,2yfdu9,2,response,,2605.8000000476604,2599.899999999965,2605.8000000476604,2605.8000000476604,2599.899999999965,2605.8000000476604,1,2605.8000000476604,0,0,,Click Response,Option B,5,object-246,1e-1i,_,10,1e-1i_10,3,Training02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,RUSP,WAN,19_BURYVOLDY_RUSP_WAN.png,,RUSP WAN,21_TEACHHOG_ASK.png,21_TEACHHOG_DOTS.png,RUSP WAN,WOUX WIM,RUSP WAN,WOUX WIM,21_TEACHHOG_WOUX_WIM.png,,WOUX WIM,,,,
44,1714054128691,25/04/2024 14:08:48,1714057728691,1,25/04/2024 16:08:48,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,12,Training02,TrainingC,1ouhhw,3,continue,,7544.200000000012,7533.900000000023,7544.200000000012,7544.200000000012,7533.900000000023,7544.200000000012,1,7544.200000000012,0,0,,Click To Continue,Continue Button,6,object-272,1e-1i,_,10,1e-1i_10,3,Training02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,RUSP,WAN,19_BURYVOLDY_RUSP_WAN.png,,RUSP WAN,21_TEACHHOG_ASK.png,21_TEACHHOG_DOTS.png,RUSP WAN,WOUX WIM,RUSP WAN,WOUX WIM,21_TEACHHOG_WOUX_WIM.png,,WOUX WIM,,,,
45,1714054135876,25/04/2024 14:08:55,1714057735876,1,25/04/2024 16:08:55,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,13,Training02,TrainingA,34efq7,1,response,FICH WAN,1933.2999999999884,7183.399999999965,7195.299999999988,1933.2999999999884,7183.399999999965,7195.299999999988,1,1933.2999999999884,5262,0,,Single Text Entry,TextResponseA,4,object-97,1e-1i,_,13,1e-1i_13,4,Training02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,FICH,WAN,11_RONWAND_FICH_WAN.png,,FICH WAN,06_MOM_ASK.png,06_MOM_DOTS.png,RUSP WAN,FICH WAN,FICH WAN,RUSP WAN,06_MOM_RUSP_WAN.png,RUSP WAN,,,,,
46,1714054147190,25/04/2024 14:09:07,1714057747190,1,25/04/2024 16:09:07,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,13,Training02,TrainingB,2yfdu9,2,response,,11326.30000009539,11316.600000000035,11326.30000009539,11326.30000009539,11316.600000000035,11326.30000009539,1,11326.30000009539,0,0,,Click Response,Option A,4,object-245,1e-1i,_,13,1e-1i_13,4,Training02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,FICH,WAN,11_RONWAND_FICH_WAN.png,,FICH WAN,06_MOM_ASK.png,06_MOM_DOTS.png,RUSP WAN,FICH WAN,FICH WAN,RUSP WAN,06_MOM_RUSP_WAN.png,RUSP WAN,,,,,
47,1714054149169,25/04/2024 14:09:09,1714057749169,1,25/04/2024 16:09:09,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,13,Training02,TrainingC,1ouhhw,3,continue,,1988.899999904621,1983.7000000000116,1988.899999904621,1988.899999904621,1983.7000000000116,1988.899999904621,1,1988.899999904621,0,0,,Click To Continue,Continue Button,6,object-272,1e-1i,_,13,1e-1i_13,4,Training02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,FICH,WAN,11_RONWAND_FICH_WAN.png,,FICH WAN,06_MOM_ASK.png,06_MOM_DOTS.png,RUSP WAN,FICH WAN,FICH WAN,RUSP WAN,06_MOM_RUSP_WAN.png,RUSP WAN,,,,,
48,1714054161448,25/04/2024 14:09:21,1714057761448,1,25/04/2024 16:09:21,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,14,Training02,TrainingA,34efq7,1,response,ZETH WUNG,7383.299999999988,12266.799999999988,12283.5,7383.299999999988,12266.799999999988,12283.5,1,7383.299999999988,4900.200000000012,0,,Single Text Entry,TextResponseA,4,object-97,1e-1i,_,16,1e-1i_16,4,Training02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,ZETH,WUNG,42_ENGLAND_ZETH_WUNG.png,,ZETH WUNG,41_PIXIE_ASK.png,41_PIXIE_DOTS.png,WOUX WIM,ZETH WUNG,ZETH WUNG,WOUX WIM,41_PIXIE_WOUX_WIM.png,WOUX WIM,,,,,
49,1714054168283,25/04/2024 14:09:28,1714057768283,1,25/04/2024 16:09:28,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,14,Training02,TrainingB,2yfdu9,2,response,,6852.700000095356,6850,6852.700000095356,6852.700000095356,6850,6852.700000095356,1,6852.700000095356,0,0,,Click Response,Option A,4,object-245,1e-1i,_,16,1e-1i_16,4,Training02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,ZETH,WUNG,42_ENGLAND_ZETH_WUNG.png,,ZETH WUNG,41_PIXIE_ASK.png,41_PIXIE_DOTS.png,WOUX WIM,ZETH WUNG,ZETH WUNG,WOUX WIM,41_PIXIE_WOUX_WIM.png,WOUX WIM,,,,,
50,1714054169770,25/04/2024 14:09:29,1714057769770,1,25/04/2024 16:09:29,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,14,Training02,TrainingC,1ouhhw,3,continue,,1488.899999904621,1483.5,1488.899999904621,1488.899999904621,1483.5,1488.899999904621,1,1488.899999904621,0,0,,Click To Continue,Continue Button,6,object-272,1e-1i,_,16,1e-1i_16,4,Training02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,ZETH,WUNG,42_ENGLAND_ZETH_WUNG.png,,ZETH WUNG,41_PIXIE_ASK.png,41_PIXIE_DOTS.png,WOUX WIM,ZETH WUNG,ZETH WUNG,WOUX WIM,41_PIXIE_WOUX_WIM.png,WOUX WIM,,,,,
51,1714054181001,25/04/2024 14:09:41,1714057781001,1,25/04/2024 16:09:41,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,15,Training02,TrainingA,34efq7,1,response,WOUX WIM,2099.899999999965,11233.399999999965,11245.700000095356,2099.899999999965,11233.399999999965,11245.700000095356,1,2099.899999999965,9145.80000009539,0,,Single Text Entry,TextResponseA,4,object-97,1e-1i,_,15,1e-1i_15,4,Training02,06_MOM,ASK,.png,06_MOM_ASK.png,WOUX,WIM,06_MOM_WOUX_WIM.png,,WOUX WIM,26_ERISED_ASK.png,26_ERISED_DOTS.png,WOUX WIM,FICH WAN,WOUX WIM,FICH WAN,26_ERISED_FICH_WAN.png,,FICH WAN,,,,
52,1714054185274,25/04/2024 14:09:45,1714057785274,1,25/04/2024 16:09:45,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,15,Training02,TrainingB,2yfdu9,2,response,,4285.300000095391,4283.5,4285.300000095391,4285.300000095391,4283.5,4285.300000095391,1,4285.300000095391,0,0,,Click Response,Option B,5,object-246,1e-1i,_,15,1e-1i_15,4,Training02,06_MOM,ASK,.png,06_MOM_ASK.png,WOUX,WIM,06_MOM_WOUX_WIM.png,,WOUX WIM,26_ERISED_ASK.png,26_ERISED_DOTS.png,WOUX WIM,FICH WAN,WOUX WIM,FICH WAN,26_ERISED_FICH_WAN.png,,FICH WAN,,,,
53,1714054187855,25/04/2024 14:09:47,1714057787855,1,25/04/2024 16:09:47,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,15,Training02,TrainingC,1ouhhw,3,continue,,2582.999999904656,2566.8000000000466,2582.999999904656,2582.999999904656,2566.8000000000466,2582.999999904656,1,2582.999999904656,0,0,,Click To Continue,Continue Button,6,object-272,1e-1i,_,15,1e-1i_15,4,Training02,06_MOM,ASK,.png,06_MOM_ASK.png,WOUX,WIM,06_MOM_WOUX_WIM.png,,WOUX WIM,26_ERISED_ASK.png,26_ERISED_DOTS.png,WOUX WIM,FICH WAN,WOUX WIM,FICH WAN,26_ERISED_FICH_WAN.png,,FICH WAN,,,,
54,1714054196848,25/04/2024 14:09:56,1714057796848,1,25/04/2024 16:09:56,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,16,Training02,TrainingA,34efq7,1,response,RUSP WAN,2450.0999999999767,9000.199999999953,9009.099999999977,2450.0999999999767,9000.199999999953,9009.099999999977,1,2450.0999999999767,6559,0,,Single Text Entry,TextResponseA,4,object-97,1e-1i,_,14,1e-1i_14,4,Training02,33_ROR,ASK,.png,33_ROR_ASK.png,RUSP,WAN,33_ROR_RUSP_WAN.png,,RUSP WAN,19_BURYVOLDY_ASK.png,19_BURYVOLDY_DOTS.png,RUSP WAN,ZETH WUNG,RUSP WAN,ZETH WUNG,19_BURYVOLDY_ZETH_WUNG.png,,ZETH WUNG,,,,
55,1714054201100,25/04/2024 14:10:01,1714057801100,1,25/04/2024 16:10:01,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,16,Training02,TrainingB,2yfdu9,2,response,,4259.999999904656,4250.700000000012,4259.999999904656,4259.999999904656,4250.700000000012,4259.999999904656,1,4259.999999904656,0,0,,Click Response,Option A,4,object-245,1e-1i,_,14,1e-1i_14,4,Training02,33_ROR,ASK,.png,33_ROR_ASK.png,RUSP,WAN,33_ROR_RUSP_WAN.png,,RUSP WAN,19_BURYVOLDY_ASK.png,19_BURYVOLDY_DOTS.png,RUSP WAN,ZETH WUNG,RUSP WAN,ZETH WUNG,19_BURYVOLDY_ZETH_WUNG.png,,ZETH WUNG,,,,
56,1714054210382,25/04/2024 14:10:10,1714057810382,1,25/04/2024 16:10:10,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,16,Training02,TrainingC,1ouhhw,3,continue,,9292.299999904644,9282.700000000012,9292.299999904644,9292.299999904644,9282.700000000012,9292.299999904644,1,9292.299999904644,0,0,,Click To Continue,Continue Button,6,object-272,1e-1i,_,14,1e-1i_14,4,Training02,33_ROR,ASK,.png,33_ROR_ASK.png,RUSP,WAN,33_ROR_RUSP_WAN.png,,RUSP WAN,19_BURYVOLDY_ASK.png,19_BURYVOLDY_DOTS.png,RUSP WAN,ZETH WUNG,RUSP WAN,ZETH WUNG,19_BURYVOLDY_ZETH_WUNG.png,,ZETH WUNG,,,,
57,1714054219149,25/04/2024 14:10:19,1714057819149,1,25/04/2024 16:10:19,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,17,Training02,TrainingA,34efq7,1,response,ZETH WUNG,3933.5999999999767,8767.099999999977,8776.5,3933.5999999999767,8767.099999999977,8776.5,1,3933.5999999999767,4842.900000000023,0,,Single Text Entry,TextResponseA,4,object-97,1e-1i,_,20,1e-1i_20,5,Training02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,ZETH,WUNG,21_TEACHHOG_ZETH_WUNG.png,,ZETH WUNG,42_ENGLAND_ASK.png,42_ENGLAND_DOTS.png,ZETH WUNG,RUSP WAN,ZETH WUNG,RUSP WAN,42_ENGLAND_RUSP_WAN.png,,RUSP WAN,,,,
58,1714054223612,25/04/2024 14:10:23,1714057823612,1,25/04/2024 16:10:23,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,17,Training02,TrainingB,2yfdu9,2,response,,4472.499999904656,4466.599999999977,4472.499999904656,4472.499999904656,4466.599999999977,4472.499999904656,1,4472.499999904656,0,0,,Click Response,Option A,4,object-245,1e-1i,_,20,1e-1i_20,5,Training02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,ZETH,WUNG,21_TEACHHOG_ZETH_WUNG.png,,ZETH WUNG,42_ENGLAND_ASK.png,42_ENGLAND_DOTS.png,ZETH WUNG,RUSP WAN,ZETH WUNG,RUSP WAN,42_ENGLAND_RUSP_WAN.png,,RUSP WAN,,,,
59,1714054225369,25/04/2024 14:10:25,1714057825369,1,25/04/2024 16:10:25,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,17,Training02,TrainingC,1ouhhw,3,continue,,1762.700000095414,1750.2000000000698,1762.700000095414,1762.700000095414,1750.2000000000698,1762.700000095414,1,1762.700000095414,0,0,,Click To Continue,Continue Button,6,object-272,1e-1i,_,20,1e-1i_20,5,Training02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,ZETH,WUNG,21_TEACHHOG_ZETH_WUNG.png,,ZETH WUNG,42_ENGLAND_ASK.png,42_ENGLAND_DOTS.png,ZETH WUNG,RUSP WAN,ZETH WUNG,RUSP WAN,42_ENGLAND_RUSP_WAN.png,,RUSP WAN,,,,
60,1714054242359,25/04/2024 14:10:42,1714057842359,1,25/04/2024 16:10:42,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,18,Training02,TrainingA,34efq7,1,response,FICH WAN,2916.5,16983.400000000023,16995.500000095344,2916.5,16983.400000000023,16995.500000095344,1,2916.5,14079.000000095344,0,,Single Text Entry,TextResponseA,4,object-97,1e-1i,_,17,1e-1i_17,5,Training02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,FICH,WAN,25_PROSECUTE_FICH_WAN.png,,FICH WAN,04_WHEEZES_ASK.png,04_WHEEZES_DOTS.png,WOUX WIM,FICH WAN,FICH WAN,WOUX WIM,04_WHEEZES_WOUX_WIM.png,WOUX WIM,,,,,
61,1714054247997,25/04/2024 14:10:47,1714057847997,1,25/04/2024 16:10:47,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,18,Training02,TrainingB,2yfdu9,2,response,,5650.100000000093,5633.5,5650.100000000093,5650.100000000093,5633.5,5650.100000000093,1,5650.100000000093,0,0,,Click Response,Option B,5,object-246,1e-1i,_,17,1e-1i_17,5,Training02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,FICH,WAN,25_PROSECUTE_FICH_WAN.png,,FICH WAN,04_WHEEZES_ASK.png,04_WHEEZES_DOTS.png,WOUX WIM,FICH WAN,FICH WAN,WOUX WIM,04_WHEEZES_WOUX_WIM.png,WOUX WIM,,,,,
62,1714054249333,25/04/2024 14:10:49,1714057849333,1,25/04/2024 16:10:49,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,18,Training02,TrainingC,1ouhhw,3,continue,,1353.1999999999534,1349.8999999999069,1353.1999999999534,1353.1999999999534,1349.8999999999069,1353.1999999999534,1,1353.1999999999534,0,0,,Click To Continue,Continue Button,6,object-272,1e-1i,_,17,1e-1i_17,5,Training02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,FICH,WAN,25_PROSECUTE_FICH_WAN.png,,FICH WAN,04_WHEEZES_ASK.png,04_WHEEZES_DOTS.png,WOUX WIM,FICH WAN,FICH WAN,WOUX WIM,04_WHEEZES_WOUX_WIM.png,WOUX WIM,,,,,
63,1714054268402,25/04/2024 14:11:08,1714057868402,1,25/04/2024 16:11:08,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,19,Training02,TrainingA,34efq7,1,response,RUSP WAN,1933.7000000000698,19067.20000000007,19071.700000095414,1933.7000000000698,19067.20000000007,19071.700000095414,1,1933.7000000000698,17138.000000095344,0,,Single Text Entry,TextResponseA,4,object-97,1e-1i,_,18,1e-1i_18,5,Training02,05_AUROR,ASK,.png,05_AUROR_ASK.png,RUSP,WAN,05_AUROR_RUSP_WAN.png,,RUSP WAN,11_RONWAND_ASK.png,11_RONWAND_DOTS.png,RUSP WAN,FICH WAN,RUSP WAN,FICH WAN,11_RONWAND_FICH_WAN.png,,FICH WAN,,,,
64,1714054272672,25/04/2024 14:11:12,1714057872672,1,25/04/2024 16:11:12,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,19,Training02,TrainingB,2yfdu9,2,response,,4274.199999904609,4266.699999999953,4274.199999904609,4274.199999904609,4266.699999999953,4274.199999904609,1,4274.199999904609,0,0,,Click Response,Option B,5,object-246,1e-1i,_,18,1e-1i_18,5,Training02,05_AUROR,ASK,.png,05_AUROR_ASK.png,RUSP,WAN,05_AUROR_RUSP_WAN.png,,RUSP WAN,11_RONWAND_ASK.png,11_RONWAND_DOTS.png,RUSP WAN,FICH WAN,RUSP WAN,FICH WAN,11_RONWAND_FICH_WAN.png,,FICH WAN,,,,
65,1714054273909,25/04/2024 14:11:13,1714057873909,1,25/04/2024 16:11:13,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,19,Training02,TrainingC,1ouhhw,3,continue,,1244.6999999523396,1233.3000000000466,1244.6999999523396,1244.6999999523396,1233.3000000000466,1244.6999999523396,1,1244.6999999523396,0,0,,Click To Continue,Continue Button,6,object-272,1e-1i,_,18,1e-1i_18,5,Training02,05_AUROR,ASK,.png,05_AUROR_ASK.png,RUSP,WAN,05_AUROR_RUSP_WAN.png,,RUSP WAN,11_RONWAND_ASK.png,11_RONWAND_DOTS.png,RUSP WAN,FICH WAN,RUSP WAN,FICH WAN,11_RONWAND_FICH_WAN.png,,FICH WAN,,,,
66,1714054282555,25/04/2024 14:11:22,1714057882555,1,25/04/2024 16:11:22,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,20,Training02,TrainingA,34efq7,1,response,WOUX WIM,1733.4000000000233,8650.199999999953,8657.69999990461,1733.4000000000233,8650.199999999953,8657.69999990461,1,1733.4000000000233,6924.299999904586,0,,Single Text Entry,TextResponseA,4,object-97,1e-1i,_,19,1e-1i_19,5,Training02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,WOUX,WIM,41_PIXIE_WOUX_WIM.png,,WOUX WIM,35_PROPHET_ASK.png,35_PROPHET_DOTS.png,ZETH WUNG,WOUX WIM,WOUX WIM,ZETH WUNG,35_PROPHET_ZETH_WUNG.png,ZETH WUNG,,,,,
67,1714054286350,25/04/2024 14:11:26,1714057886350,1,25/04/2024 16:11:26,139619,19,task-crro,,37262619,BLIND,10987450,,complete,,662a5e6d4111d115297abb0c,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x750,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,20,Training02,TrainingB,2yfdu9,2,response,,3801.9000000000233,3800,3801.9000000000233,3801.9000000000233,3800,3801.9000000000233,1,3801.9000000000233,0,0,,Click Response,Option A,4,object-245,1e-1i,_,19,1e-1i_19,5,Training02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,WOUX,WIM,41_PIXIE_WOUX_WIM.png,,WOUX WIM,35_PROPHET_ASK.png,35_PROPHET_DOTS.png,ZETH WUNG,WOUX WIM,WOUX WIM,ZETH WUNG,35_PROPHET_ZETH_WUNG.png,ZETH WUNG,,,,,
