Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
8,1712311668923,05/04/2024 10:07:48,1712315268923,1,05/04/2024 12:07:48,139619,19,task-77zz,,36766508,BLIND,10840340,,complete,,660fcae292013699d6dc05b5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1680x1050,1680x970,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Woux Question,sjwn2l,5,response,No idea,1534,2967,2995,1534,2967,2995,1,1534,1461,0,,Single Text Entry,Woux Response,2,object-33,End,
9,1712311669187,05/04/2024 10:07:49,1712315269187,1,05/04/2024 12:07:49,139619,19,task-77zz,,36766508,BLIND,10840340,,complete,,660fcae292013699d6dc05b5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1680x1050,1680x970,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Zeth Question,1zn881,6,response,,292,267,292,292,267,292,1,292,0,0,,Single Text Entry,Zeth Response,2,object-37,End,
10,1712311671872,05/04/2024 10:07:51,1712315271872,1,05/04/2024 12:07:51,139619,19,task-77zz,,36766508,BLIND,10840340,,complete,,660fcae292013699d6dc05b5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1680x1050,1680x970,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Screen 1,otfijt,7,continue,,2710,2700,2710,2710,2700,2710,1,2710,0,0,,Click To Continue,Continue Button,2,object-4,End,
11,1712311671872,05/04/2024 10:07:51,1712315271872,1,05/04/2024 12:07:51,139619,19,task-77zz,,36766508,BLIND,10840340,,complete,,660fcae292013699d6dc05b5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1680x1050,1680x970,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1712312224557,05/04/2024 10:17:04,1712315824557,1,05/04/2024 12:17:04,139619,19,task-77zz,,36766832,BLIND,10840310,,complete,,660fca36f0e36819c01d8890,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1442x726,1440x720,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1712312230990,05/04/2024 10:17:10,1712315830990,1,05/04/2024 12:17:10,139619,19,task-77zz,,36766832,BLIND,10840310,,complete,,660fca36f0e36819c01d8890,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1442x726,1440x720,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,continue,,6450,6434,6450,6450,6434,6450,0,6450,0,0,,Click To Continue,Continue Button,2,object-8,End,
3,1712312230990,05/04/2024 10:17:10,1712315830990,1,05/04/2024 12:17:10,139619,19,task-77zz,,36766832,BLIND,10840310,,complete,,660fca36f0e36819c01d8890,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1442x726,1440x720,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,response,Pumpkin Pasties,4434,6434,6450,4434,6434,6450,1,4434,2016,0,,Dropdown,Dropdown,4,object-10,End,
4,1712312249255,05/04/2024 10:17:29,1712315849255,1,05/04/2024 12:17:29,139619,19,task-77zz,,36766832,BLIND,10840310,,complete,,660fca36f0e36819c01d8890,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1442x726,1440x720,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,continue,,18281,18266,18281,18281,18266,18281,0,18281,0,0,,Click To Continue,Continue Button,2,object-14,End,
5,1712312249257,05/04/2024 10:17:29,1712315849257,1,05/04/2024 12:17:29,139619,19,task-77zz,,36766832,BLIND,10840310,,complete,,660fca36f0e36819c01d8890,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1442x726,1440x720,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,response,Nimbus Two Thousand,13983,18266,18282,13983,18266,18282,1,13983,4299,0,,Dropdown,Attention Check 6,3,object-15,End,
6,1712312263056,05/04/2024 10:17:43,1712315863056,1,05/04/2024 12:17:43,139619,19,task-77zz,,36766832,BLIND,10840310,,complete,,660fca36f0e36819c01d8890,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1442x726,1440x720,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Fich Question,old87p,3,response,WE,12752,13801,13817,12752,13801,13817,1,12752,1065,0,,Single Text Entry,Fich Response,2,object-22,End,
7,1712312305539,05/04/2024 10:18:25,1712315905539,1,05/04/2024 12:18:25,139619,19,task-77zz,,36766832,BLIND,10840310,,complete,,660fca36f0e36819c01d8890,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1442x726,1440x720,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Rusp Question,bed5c4,4,response,HIM,40918,42484,42500,40918,42484,42500,1,40918,1582,0,,Single Text Entry,Rusp Response,2,object-27,End,
8,1712312308804,05/04/2024 10:18:28,1712315908804,1,05/04/2024 12:18:28,139619,19,task-77zz,,36766832,BLIND,10840310,,complete,,660fca36f0e36819c01d8890,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1442x726,1440x720,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Woux Question,sjwn2l,5,response,THEY,2083,3268,3281,2083,3268,3281,1,2083,1198,0,,Single Text Entry,Woux Response,2,object-33,End,
9,1712312312509,05/04/2024 10:18:32,1712315912509,1,05/04/2024 12:18:32,139619,19,task-77zz,,36766832,BLIND,10840310,,complete,,660fca36f0e36819c01d8890,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1442x726,1440x720,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Zeth Question,1zn881,6,response,I,2649,3715,3718,2649,3715,3718,1,2649,1069,0,,Single Text Entry,Zeth Response,2,object-37,End,
10,1712312314990,05/04/2024 10:18:34,1712315914990,1,05/04/2024 12:18:34,139619,19,task-77zz,,36766832,BLIND,10840310,,complete,,660fca36f0e36819c01d8890,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1442x726,1440x720,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Screen 1,otfijt,7,continue,,2484,2467,2484,2484,2467,2484,1,2484,0,0,,Click To Continue,Continue Button,2,object-4,End,
11,1712312314991,05/04/2024 10:18:34,1712315914991,1,05/04/2024 12:18:34,139619,19,task-77zz,,36766832,BLIND,10840310,,complete,,660fca36f0e36819c01d8890,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1442x726,1440x720,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1712312332392,05/04/2024 10:18:52,1712315932392,1,05/04/2024 12:18:52,139619,19,task-77zz,,36766882,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1712312337401,05/04/2024 10:18:57,1712315937401,1,05/04/2024 12:18:57,139619,19,task-77zz,,36766882,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,continue,,5019.099999976158,5000,5019.099999976158,5019.099999976158,5000,5019.099999976158,0,5019.099999976158,0,0,,Click To Continue,Continue Button,2,object-8,End,
3,1712312337402,05/04/2024 10:18:57,1712315937402,1,05/04/2024 12:18:57,139619,19,task-77zz,,36766882,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,response,Pumpkin Pasties,3833.3,5000,5020.7,3833.3,5000,5020.7,1,3833.3,1187.3999999999996,0,,Dropdown,Dropdown,4,object-10,End,
4,1712312354082,05/04/2024 10:19:14,1712315954082,1,05/04/2024 12:19:14,139619,19,task-77zz,,36766882,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,continue,,16701.300000023843,16687.7,16701.300000023843,16701.300000023843,16687.7,16701.300000023843,0,16701.300000023843,0,0,,Click To Continue,Continue Button,2,object-14,End,
5,1712312354087,05/04/2024 10:19:14,1712315954087,1,05/04/2024 12:19:14,139619,19,task-77zz,,36766882,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,response,Nimbus Two Thousand,14104.2,16687.7,16705.39999998808,14104.2,16687.7,16705.39999998808,1,14104.2,2601.199999988079,0,,Dropdown,Attention Check 6,3,object-15,End,
6,1712312374216,05/04/2024 10:19:34,1712315974216,1,05/04/2024 12:19:34,139619,19,task-77zz,,36766882,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Fich Question,old87p,3,response,cant remember!,15583.199999999997,20125.1,20146.199999999997,15583.199999999997,20125.1,20146.199999999997,1,15583.199999999997,4563,0,,Single Text Entry,Fich Response,2,object-22,End,
7,1712312378281,05/04/2024 10:19:38,1712315978281,1,05/04/2024 12:19:38,139619,19,task-77zz,,36766882,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Rusp Question,bed5c4,4,response,them,2333.0999999999985,4083.5,4087.2999999761596,2333.0999999999985,4083.5,4087.2999999761596,1,2333.0999999999985,1754.199999976161,0,,Single Text Entry,Rusp Response,2,object-27,End,
8,1712312382844,05/04/2024 10:19:42,1712315982844,1,05/04/2024 12:19:42,139619,19,task-77zz,,36766882,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Woux Question,sjwn2l,5,response,you,2103.800000000003,4562.5,4566.700000011922,2103.800000000003,4562.5,4566.700000011922,1,2103.800000000003,2462.9000000119195,0,,Single Text Entry,Woux Response,2,object-33,End,
9,1712312387367,05/04/2024 10:19:47,1712315987367,1,05/04/2024 12:19:47,139619,19,task-77zz,,36766882,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Zeth Question,1zn881,6,response,no idea,2020.4000000000015,4520.700000000004,4526.000000023843,2020.4000000000015,4520.700000000004,4526.000000023843,1,2020.4000000000015,2505.600000023842,0,,Single Text Entry,Zeth Response,2,object-37,End,
10,1712312389165,05/04/2024 10:19:49,1712315989165,1,05/04/2024 12:19:49,139619,19,task-77zz,,36766882,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Screen 1,otfijt,7,continue,,1803.000000011918,1791.5,1803.000000011918,1803.000000011918,1791.5,1803.000000011918,1,1803.000000011918,0,0,,Click To Continue,Continue Button,2,object-4,End,
11,1712312389167,05/04/2024 10:19:49,1712315989167,1,05/04/2024 12:19:49,139619,19,task-77zz,,36766882,BLIND,10840319,,complete,,660fca5456e3b55da1e51bcc,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x606,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1712312704990,05/04/2024 10:25:04,1712316304990,1,05/04/2024 12:25:04,139619,19,task-77zz,,36767069,BLIND,10840380,,complete,,660fcbcf9fa5ff39ab49a166,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x960,1536x791,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1712312709886,05/04/2024 10:25:09,1712316309886,1,05/04/2024 12:25:09,139619,19,task-77zz,,36767069,BLIND,10840380,,complete,,660fcbcf9fa5ff39ab49a166,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x960,1536x791,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,continue,,4915.499999999999,4899.2,4915.499999999999,4915.499999999999,4899.2,4915.499999999999,0,4915.499999999999,0,0,,Click To Continue,Continue Button,2,object-8,End,
3,1712312709886,05/04/2024 10:25:09,1712316309886,1,05/04/2024 12:25:09,139619,19,task-77zz,,36767069,BLIND,10840380,,complete,,660fcbcf9fa5ff39ab49a166,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x960,1536x791,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,response,Pumpkin Pasties,4282.6,4899.2,4915.499999999999,4282.6,4899.2,4915.499999999999,1,4282.6,632.8999999999987,0,,Dropdown,Dropdown,4,object-10,End,
4,1712312714436,05/04/2024 10:25:14,1712316314436,1,05/04/2024 12:25:14,139619,19,task-77zz,,36767069,BLIND,10840380,,complete,,660fcbcf9fa5ff39ab49a166,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x960,1536x791,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,continue,,4571.199999999628,4567.5,4571.199999999628,4571.199999999628,4567.5,4571.199999999628,0,4571.199999999628,0,0,,Click To Continue,Continue Button,2,object-14,End,
5,1712312714437,05/04/2024 10:25:14,1712316314437,1,05/04/2024 12:25:14,139619,19,task-77zz,,36767069,BLIND,10840380,,complete,,660fcbcf9fa5ff39ab49a166,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x960,1536x791,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,response,Nimbus Two Thousand,3766.7000000000007,4567.5,4571.699999999628,3766.7000000000007,4567.5,4571.699999999628,1,3766.7000000000007,804.9999999996271,0,,Dropdown,Attention Check 6,3,object-15,End,
6,1712312726427,05/04/2024 10:25:26,1712316326427,1,05/04/2024 12:25:26,139619,19,task-77zz,,36767069,BLIND,10840380,,complete,,660fcbcf9fa5ff39ab49a166,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x960,1536x791,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Fich Question,old87p,3,response,US,6149.300000000001,11982.000000000002,11994.199999999628,6149.300000000001,11982.000000000002,11994.199999999628,1,6149.300000000001,5844.899999999627,0,,Single Text Entry,Fich Response,2,object-22,End,
7,1712312734927,05/04/2024 10:25:34,1712316334927,1,05/04/2024 12:25:34,139619,19,task-77zz,,36767069,BLIND,10840380,,complete,,660fcbcf9fa5ff39ab49a166,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x960,1536x791,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Rusp Question,bed5c4,4,response,WE,2699.5999999999985,8499.399999999998,8512.299999999253,2699.5999999999985,8499.399999999998,8512.299999999253,1,2699.5999999999985,5812.699999999255,0,,Single Text Entry,Rusp Response,2,object-27,End,
8,1712312738089,05/04/2024 10:25:38,1712316338089,1,05/04/2024 12:25:38,139619,19,task-77zz,,36767069,BLIND,10840380,,complete,,660fcbcf9fa5ff39ab49a166,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x960,1536x791,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Woux Question,sjwn2l,5,response,THEM,1700.2000000000007,3149.899999999998,3166.099999999995,1700.2000000000007,3149.899999999998,3166.099999999995,1,1700.2000000000007,1465.8999999999942,0,,Single Text Entry,Woux Response,2,object-33,End,
9,1712312753521,05/04/2024 10:25:53,1712316353521,1,05/04/2024 12:25:53,139619,19,task-77zz,,36767069,BLIND,10840380,,complete,,660fcbcf9fa5ff39ab49a166,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x960,1536x791,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Zeth Question,1zn881,6,response,YOU PLURAL,9916.700000000004,15432.600000000006,15449.000000000007,9916.700000000004,15432.600000000006,15449.000000000007,1,9916.700000000004,5532.300000000003,0,,Single Text Entry,Zeth Response,2,object-37,End,
10,1712312754784,05/04/2024 10:25:54,1712316354784,1,05/04/2024 12:25:54,139619,19,task-77zz,,36767069,BLIND,10840380,,complete,,660fcbcf9fa5ff39ab49a166,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x960,1536x791,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Screen 1,otfijt,7,continue,,1288.199999999997,1284.199999999997,1288.199999999997,1288.199999999997,1284.199999999997,1288.199999999997,1,1288.199999999997,0,0,,Click To Continue,Continue Button,2,object-4,End,
11,1712312754785,05/04/2024 10:25:54,1712316354785,1,05/04/2024 12:25:54,139619,19,task-77zz,,36767069,BLIND,10840380,,complete,,660fcbcf9fa5ff39ab49a166,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x960,1536x791,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1712313114396,05/04/2024 10:31:54,1712316714396,1,05/04/2024 12:31:54,139619,19,task-77zz,,36767219,BLIND,10840472,,complete,,660fcd810afb7b528ef3e31f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1712313119900,05/04/2024 10:31:59,1712316719900,1,05/04/2024 12:31:59,139619,19,task-77zz,,36767219,BLIND,10840472,,complete,,660fcd810afb7b528ef3e31f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,continue,,5523.58799999404,5516.988,5523.58799999404,5523.58799999404,5516.988,5523.58799999404,0,5523.58799999404,0,0,,Click To Continue,Continue Button,2,object-8,End,
3,1712313119900,05/04/2024 10:31:59,1712316719900,1,05/04/2024 12:31:59,139619,19,task-77zz,,36767219,BLIND,10840472,,complete,,660fcd810afb7b528ef3e31f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,response,Pumpkin Pasties,4283.688,5516.988,5524.08799999404,4283.688,5516.988,5524.08799999404,1,4283.688,1240.3999999940397,0,,Dropdown,Dropdown,4,object-10,End,
4,1712313130113,05/04/2024 10:32:10,1712316730113,1,05/04/2024 12:32:10,139619,19,task-77zz,,36767219,BLIND,10840472,,complete,,660fcd810afb7b528ef3e31f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,continue,,10219.39999999106,10217.2,10219.39999999106,10219.39999999106,10217.2,10219.39999999106,0,10219.39999999106,0,0,,Click To Continue,Continue Button,2,object-14,End,
5,1712313130117,05/04/2024 10:32:10,1712316730117,1,05/04/2024 12:32:10,139619,19,task-77zz,,36767219,BLIND,10840472,,complete,,660fcd810afb7b528ef3e31f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,response,Nimbus Two Thousand,8600.6,10217.2,10223.70000000298,8600.6,10217.2,10223.70000000298,1,8600.6,1623.1000000029799,0,,Dropdown,Attention Check 6,3,object-15,End,
6,1712313144304,05/04/2024 10:32:24,1712316744304,1,05/04/2024 12:32:24,139619,19,task-77zz,,36767219,BLIND,10840472,,complete,,660fcd810afb7b528ef3e31f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Fich Question,old87p,3,response,I don't know,8167.299999999999,14184.399999999998,14193.599999997019,8167.299999999999,14184.399999999998,14193.599999997019,1,8167.299999999999,6026.29999999702,0,,Single Text Entry,Fich Response,2,object-22,End,
7,1712313149883,05/04/2024 10:32:29,1712316749883,1,05/04/2024 12:32:29,139619,19,task-77zz,,36767219,BLIND,10840472,,complete,,660fcd810afb7b528ef3e31f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Rusp Question,bed5c4,4,response,I don't know,1683.4000000000015,5600.300000000003,5602.9000000000015,1683.4000000000015,5600.300000000003,5602.9000000000015,1,1683.4000000000015,3919.5,0,,Single Text Entry,Rusp Response,2,object-27,End,
8,1712313160070,05/04/2024 10:32:40,1712316760070,1,05/04/2024 12:32:40,139619,19,task-77zz,,36767219,BLIND,10840472,,complete,,660fcd810afb7b528ef3e31f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Woux Question,sjwn2l,5,response,we,7850.5,10184.099999999999,10188.800000002979,7850.5,10184.099999999999,10188.800000002979,1,7850.5,2338.300000002979,0,,Single Text Entry,Woux Response,2,object-33,End,
9,1712313166349,05/04/2024 10:32:46,1712316766349,1,05/04/2024 12:32:46,139619,19,task-77zz,,36767219,BLIND,10840472,,complete,,660fcd810afb7b528ef3e31f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Zeth Question,1zn881,6,response,I don't know,2383.5,6267.0999999999985,6283.799999999996,2383.5,6267.0999999999985,6283.799999999996,1,2383.5,3900.2999999999956,0,,Single Text Entry,Zeth Response,2,object-37,End,
10,1712313168758,05/04/2024 10:32:48,1712316768758,1,05/04/2024 12:32:48,139619,19,task-77zz,,36767219,BLIND,10840472,,complete,,660fcd810afb7b528ef3e31f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Screen 1,otfijt,7,continue,,2426.4000000000015,2416.800000000003,2426.4000000000015,2426.4000000000015,2416.800000000003,2426.4000000000015,1,2426.4000000000015,0,0,,Click To Continue,Continue Button,2,object-4,End,
11,1712313168760,05/04/2024 10:32:48,1712316768760,1,05/04/2024 12:32:48,139619,19,task-77zz,,36767219,BLIND,10840472,,complete,,660fcd810afb7b528ef3e31f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1712313116019,05/04/2024 10:31:56,1712316716019,1,05/04/2024 12:31:56,139619,19,task-77zz,,36767220,BLIND,10840444,,complete,,660fccf5e4ce4ff4f4528b99,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1712313121514,05/04/2024 10:32:01,1712316721514,1,05/04/2024 12:32:01,139619,19,task-77zz,,36767220,BLIND,10840444,,complete,,660fccf5e4ce4ff4f4528b99,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,continue,,5505.500000071525,5498.099999999999,5505.500000071525,5505.500000071525,5498.099999999999,5505.500000071525,0,5505.500000071525,0,0,,Click To Continue,Continue Button,2,object-8,End,
3,1712313121514,05/04/2024 10:32:01,1712316721514,1,05/04/2024 12:32:01,139619,19,task-77zz,,36767220,BLIND,10840444,,complete,,660fccf5e4ce4ff4f4528b99,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,response,Pumpkin Pasties,4315.2,5498.099999999999,5506.000000071525,4315.2,5498.099999999999,5506.000000071525,1,4315.2,1190.8000000715256,0,,Dropdown,Dropdown,4,object-10,End,
