Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Correct,Spreadsheet: Wrong,Spreadsheet: Number,Spreadsheet: Blot,Spreadsheet: LeftOption,Spreadsheet: RightOption,Spreadsheet: ANSWER,Spreadsheet: Option B,Spreadsheet: Left Option,Spreadsheet: Option A,Spreadsheet: Right Option,Spreadsheet: Right,Spreadsheet: Incorrect,Manipulation: Spreadsheet,Store: correct,Store: total
24,1702983621869,19/12/2023 11:00:21,1702983621869,0,19/12/2023 11:00:21,157165,2,task-qaml,,33777004,BLIND,9991234,,complete,,6581762cdb7d1705ffca53cb,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,18,Testing01,Testing,hvzr65,1,response,11_WAND_MELK.png,4828.099999988073,4816.799999999988,4828.099999988073,4828.099999988073,4816.799999999988,4828.099999988073,1,4828.099999988073,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,34,HDM_34,11_WAND,,ASK,.png,11_WAND_ASK.png,11_WAND_MELK.png,MELK,,,,,,HOAT,11_WAND_HOAT.png,MELK,11_WAND_MELK.png,HOAT,11_WAND_HOAT.png,,11,18
25,1702983623170,19/12/2023 11:00:23,1702983623170,0,19/12/2023 11:00:23,157165,2,task-qaml,,33777004,BLIND,9991234,,complete,,6581762cdb7d1705ffca53cb,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,1,Score,Screen 1,4n5b6s,1,continue,,1312.6000000000058,1300,1312.6000000000058,1312.6000000000058,1300,1312.6000000000058,1,1312.6000000000058,0,0,,Click To Continue,Continue Button,2,object-111,Score,,,,,,,,,,,,,,,,,,,,,,,,,,11,18
26,1702983623171,19/12/2023 11:00:23,1702983623171,0,19/12/2023 11:00:23,157165,2,task-qaml,,33777004,BLIND,9991234,,complete,,6581762cdb7d1705ffca53cb,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1702983520989,19/12/2023 10:58:40,1702983520989,0,19/12/2023 10:58:40,157165,2,task-qaml,,33777005,BLIND,9991217,,complete,,65817564a5e432819a8492e8,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x593,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1702983526992,19/12/2023 10:58:46,1702983526992,0,19/12/2023 10:58:46,157165,2,task-qaml,,33777005,BLIND,9991217,,complete,,65817564a5e432819a8492e8,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x593,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 3,h2412x,1,continue,,6015.7,5999,6015.7,6015.7,5999,6015.7,0,6015.7,0,0,,Click To Continue,Continue Button,2,object-98,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1702983526994,19/12/2023 10:58:46,1702983526994,0,19/12/2023 10:58:46,157165,2,task-qaml,,33777005,BLIND,9991217,,complete,,65817564a5e432819a8492e8,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x593,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 3,h2412x,1,response,Hungarian Horntail,4499.1,5999,6015.7,4499.1,5999,6015.7,1,4499.1,1516.5999999999995,0,,Dropdown,Dropdown,3,object-100,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1702983531807,19/12/2023 10:58:51,1702983531807,0,19/12/2023 10:58:51,157165,2,task-qaml,,33777005,BLIND,9991217,,complete,,65817564a5e432819a8492e8,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x593,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,continue,,4832.799999999998,4816.099999999999,4832.799999999998,4832.799999999998,4816.099999999999,4832.799999999998,0,4832.799999999998,0,0,,Click To Continue,Continue Button,2,object-104,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1702983531811,19/12/2023 10:58:51,1702983531811,0,19/12/2023 10:58:51,157165,2,task-qaml,,33777005,BLIND,9991217,,complete,,65817564a5e432819a8492e8,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x593,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,response,Serpent,3749.5999999999995,4816.099999999999,4832.799999999998,3749.5999999999995,4816.099999999999,4832.799999999998,1,3749.5999999999995,1083.199999999999,0,,Dropdown,Attention Check 2,3,object-105,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1702983538130,19/12/2023 10:58:58,1702983538130,0,19/12/2023 10:58:58,157165,2,task-qaml,,33777005,BLIND,9991217,,complete,,65817564a5e432819a8492e8,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x593,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,1,AttentionChecks,Instructions,g2b1f4,3,continue,,6342.599999998511,6332.5,6342.599999998511,6342.599999998511,6332.5,6342.599999998511,1,6342.599999998511,0,0,,Click To Continue,Continue Button,2,object-79,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1702983541940,19/12/2023 10:59:01,1702983541940,0,19/12/2023 10:59:01,157165,2,task-qaml,,33777005,BLIND,9991217,,complete,,65817564a5e432819a8492e8,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x593,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,1,Testing01,Testing,hvzr65,1,response,01_LOCKET_DAIN.png,3816.300000000003,3799.600000000002,3816.300000000003,3816.300000000003,3799.600000000002,3816.300000000003,1,3816.300000000003,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,19,HDM_19,01_LOCKET,,ASK,.png,01_LOCKET_ASK.png,01_LOCKET_DAIN.png,DAIN,,,,,,MELK,01_LOCKET_MELK.png,DAIN,01_LOCKET_DAIN.png,MELK,01_LOCKET_MELK.png,,1,1
8,1702983548392,19/12/2023 10:59:08,1702983548392,0,19/12/2023 10:59:08,157165,2,task-qaml,,33777005,BLIND,9991217,,complete,,65817564a5e432819a8492e8,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x593,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,2,Testing01,Testing,hvzr65,1,response,08_SLUGHORN_MELK.png,6470.999999998508,6465.799999999999,6470.999999998508,6470.999999998508,6465.799999999999,6470.999999998508,1,6470.999999998508,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,21,HDM_21,08_SLUGHORN,,ASK,.png,08_SLUGHORN_ASK.png,08_SLUGHORN_MELK.png,MELK,,,,,,HOAT,08_SLUGHORN_HOAT.png,MELK,08_SLUGHORN_MELK.png,HOAT,08_SLUGHORN_HOAT.png,,2,2
9,1702983551002,19/12/2023 10:59:11,1702983551002,0,19/12/2023 10:59:11,157165,2,task-qaml,,33777005,BLIND,9991217,,complete,,65817564a5e432819a8492e8,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x593,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,3,Testing01,Testing,hvzr65,1,response,04_HUFFLEPUFF_DAIN.png,2615.2999999999993,2599.7000000000007,2615.2999999999993,2615.2999999999993,2599.7000000000007,2615.2999999999993,1,2615.2999999999993,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,20,HDM_20,04_HUFFLEPUFF,,ASK,.png,04_HUFFLEPUFF_ASK.png,04_HUFFLEPUFF_DAIN.png,DAIN,,,,,,DAIN,04_HUFFLEPUFF_DAIN.png,HOAT,04_HUFFLEPUFF_HOAT.png,HOAT,04_HUFFLEPUFF_HOAT.png,,3,3
10,1702983552966,19/12/2023 10:59:12,1702983552966,0,19/12/2023 10:59:12,157165,2,task-qaml,,33777005,BLIND,9991217,,complete,,65817564a5e432819a8492e8,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x593,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,4,Testing01,Testing,hvzr65,1,response,12_TOAD_HOAT.png,1979.0999999999985,1966.2999999999956,1979.0999999999985,1979.0999999999985,1966.2999999999956,1979.0999999999985,1,1979.0999999999985,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,22,HDM_22,12_TOAD,,ASK,.png,12_TOAD_ASK.png,12_TOAD_HOAT.png,HOAT,,,,,,DAIN,12_TOAD_DAIN.png,HOAT,12_TOAD_HOAT.png,DAIN,12_TOAD_DAIN.png,,4,4
11,1702983556477,19/12/2023 10:59:16,1702983556477,0,19/12/2023 10:59:16,157165,2,task-qaml,,33777005,BLIND,9991217,,complete,,65817564a5e432819a8492e8,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x593,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,5,Testing01,Testing,hvzr65,1,response,14_TOPMARK_MELK.png,3516.2000000000116,3499.600000000006,3516.2000000000116,3516.2000000000116,3499.600000000006,3516.2000000000116,1,3516.2000000000116,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,23,HDM_23,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,14_TOPMARK_MELK.png,MELK,,,,,,MELK,14_TOPMARK_MELK.png,DAIN,14_TOPMARK_DAIN.png,DAIN,14_TOPMARK_DAIN.png,,5,5
12,1702983559099,19/12/2023 10:59:19,1702983559099,0,19/12/2023 10:59:19,157165,2,task-qaml,,33777005,BLIND,9991217,,complete,,65817564a5e432819a8492e8,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x593,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,6,Testing01,Testing,hvzr65,1,response,18_CEILING_HOAT.png,2646.699999999997,2632.7999999999956,2646.699999999997,2646.699999999997,2632.7999999999956,2646.699999999997,1,2646.699999999997,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,24,HDM_24,18_CEILING,,ASK,.png,18_CEILING_ASK.png,18_CEILING_HOAT.png,HOAT,,,,,,HOAT,18_CEILING_HOAT.png,MELK,18_CEILING_MELK.png,MELK,18_CEILING_MELK.png,,6,6
13,1702983562357,19/12/2023 10:59:22,1702983562357,0,19/12/2023 10:59:22,157165,2,task-qaml,,33777005,BLIND,9991217,,complete,,65817564a5e432819a8492e8,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x593,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,7,Testing01,Testing,hvzr65,1,response,02_SNITCH_MELK.png,3271.599999995531,3266.5,3271.599999995531,3271.599999995531,3266.5,3271.599999995531,1,3271.599999995531,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,25,HDM_25,02_SNITCH,,ASK,.png,02_SNITCH_ASK.png,02_SNITCH_MELK.png,MELK,,,,,,HOAT,02_SNITCH_HOAT.png,MELK,02_SNITCH_MELK.png,HOAT,02_SNITCH_HOAT.png,,7,7
14,1702983564523,19/12/2023 10:59:24,1702983564523,0,19/12/2023 10:59:24,157165,2,task-qaml,,33777005,BLIND,9991217,,complete,,65817564a5e432819a8492e8,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x593,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,8,Testing01,Testing,hvzr65,1,response,15_BATBOGEYHEX_HOAT.png,2170.599999995531,2166.300000000003,2170.599999995531,2170.599999995531,2166.300000000003,2170.599999995531,1,2170.599999995531,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,29,HDM_29,15_BATBOGEYHEX,,ASK,.png,15_BATBOGEYHEX_ASK.png,15_BATBOGEYHEX_HOAT.png,HOAT,,,,,,HOAT,15_BATBOGEYHEX_HOAT.png,MELK,15_BATBOGEYHEX_MELK.png,MELK,15_BATBOGEYHEX_MELK.png,,8,8
15,1702983566566,19/12/2023 10:59:26,1702983566566,0,19/12/2023 10:59:26,157165,2,task-qaml,,33777005,BLIND,9991217,,complete,,65817564a5e432819a8492e8,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x593,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,9,Testing01,Testing,hvzr65,1,response,09_WEDDING_HOAT.png,2048.3999999970183,2033,2048.3999999970183,2048.3999999970183,2033,2048.3999999970183,1,2048.3999999970183,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,27,HDM_27,09_WEDDING,,ASK,.png,09_WEDDING_ASK.png,09_WEDDING_HOAT.png,HOAT,,,,,,DAIN,09_WEDDING_DAIN.png,HOAT,09_WEDDING_HOAT.png,DAIN,09_WEDDING_DAIN.png,,9,9
16,1702983569349,19/12/2023 10:59:29,1702983569349,0,19/12/2023 10:59:29,157165,2,task-qaml,,33777005,BLIND,9991217,,complete,,65817564a5e432819a8492e8,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x593,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,10,Testing01,Testing,hvzr65,1,response,05_QUIRRELL_MELK.png,2797.799999995528,2783,2797.799999995528,2797.799999995528,2783,2797.799999995528,1,2797.799999995528,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,26,HDM_26,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,05_QUIRRELL_MELK.png,MELK,,,,,,MELK,05_QUIRRELL_MELK.png,DAIN,05_QUIRRELL_DAIN.png,DAIN,05_QUIRRELL_DAIN.png,,10,10
17,1702983571675,19/12/2023 10:59:31,1702983571675,0,19/12/2023 10:59:31,157165,2,task-qaml,,33777005,BLIND,9991217,,complete,,65817564a5e432819a8492e8,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x593,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,11,Testing01,Testing,hvzr65,1,response,16_PARSELTONGUE_DAIN.png,2341.799999995528,2333,2341.799999995528,2341.799999995528,2333,2341.799999995528,1,2341.799999995528,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,30,HDM_30,16_PARSELTONGUE,,ASK,.png,16_PARSELTONGUE_ASK.png,16_PARSELTONGUE_DAIN.png,DAIN,,,,,,DAIN,16_PARSELTONGUE_DAIN.png,HOAT,16_PARSELTONGUE_HOAT.png,HOAT,16_PARSELTONGUE_HOAT.png,,11,11
18,1702983574819,19/12/2023 10:59:34,1702983574819,0,19/12/2023 10:59:34,157165,2,task-qaml,,33777005,BLIND,9991217,,complete,,65817564a5e432819a8492e8,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x593,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,12,Testing01,Testing,hvzr65,1,response,10_TROLL_DAIN.png,3149.699999999997,3133.0999999999985,3149.699999999997,3149.699999999997,3133.0999999999985,3149.699999999997,1,3149.699999999997,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,28,HDM_28,10_TROLL,,ASK,.png,10_TROLL_ASK.png,10_TROLL_DAIN.png,DAIN,,,,,,MELK,10_TROLL_MELK.png,DAIN,10_TROLL_DAIN.png,MELK,10_TROLL_MELK.png,,12,12
19,1702983576987,19/12/2023 10:59:36,1702983576987,0,19/12/2023 10:59:36,157165,2,task-qaml,,33777005,BLIND,9991217,,complete,,65817564a5e432819a8492e8,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x593,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,13,Testing01,Testing,hvzr65,1,response,03_NAGINI_HOAT.png,2182.899999999994,2166.199999999997,2182.899999999994,2182.899999999994,2166.199999999997,2182.899999999994,1,2182.899999999994,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,31,HDM_31,03_NAGINI,,ASK,.png,03_NAGINI_ASK.png,03_NAGINI_HOAT.png,HOAT,,,,,,DAIN,03_NAGINI_DAIN.png,HOAT,03_NAGINI_HOAT.png,DAIN,03_NAGINI_DAIN.png,,13,13
20,1702983581064,19/12/2023 10:59:41,1702983581064,0,19/12/2023 10:59:41,157165,2,task-qaml,,33777005,BLIND,9991217,,complete,,65817564a5e432819a8492e8,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x593,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,14,Testing01,Testing,hvzr65,1,response,17_PETRIFIED_MELK.png,4097.800000000003,4083,4097.800000000003,4097.800000000003,4083,4097.800000000003,1,4097.800000000003,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,36,HDM_36,17_PETRIFIED,,ASK,.png,17_PETRIFIED_ASK.png,17_PETRIFIED_MELK.png,MELK,,,,,,MELK,17_PETRIFIED_MELK.png,DAIN,17_PETRIFIED_DAIN.png,DAIN,17_PETRIFIED_DAIN.png,,14,14
21,1702983582929,19/12/2023 10:59:42,1702983582929,0,19/12/2023 10:59:42,157165,2,task-qaml,,33777005,BLIND,9991217,,complete,,65817564a5e432819a8492e8,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x593,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,15,Testing01,Testing,hvzr65,1,response,07_RIDDLE_DAIN.png,1878.6999999985128,1866.5,1878.6999999985128,1878.6999999985128,1866.5,1878.6999999985128,1,1878.6999999985128,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,33,HDM_33,07_RIDDLE,,ASK,.png,07_RIDDLE_ASK.png,07_RIDDLE_DAIN.png,DAIN,,,,,,MELK,07_RIDDLE_MELK.png,DAIN,07_RIDDLE_DAIN.png,MELK,07_RIDDLE_MELK.png,,15,15
22,1702983585945,19/12/2023 10:59:45,1702983585945,0,19/12/2023 10:59:45,157165,2,task-qaml,,33777005,BLIND,9991217,,complete,,65817564a5e432819a8492e8,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x593,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,16,Testing01,Testing,hvzr65,1,response,11_WAND_MELK.png,3027.9999999955326,3016,3027.9999999955326,3027.9999999955326,3016,3027.9999999955326,1,3027.9999999955326,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,34,HDM_34,11_WAND,,ASK,.png,11_WAND_ASK.png,11_WAND_MELK.png,MELK,,,,,,HOAT,11_WAND_HOAT.png,MELK,11_WAND_MELK.png,HOAT,11_WAND_HOAT.png,,16,16
23,1702983587897,19/12/2023 10:59:47,1702983587897,0,19/12/2023 10:59:47,157165,2,task-qaml,,33777005,BLIND,9991217,,complete,,65817564a5e432819a8492e8,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x593,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,17,Testing01,Testing,hvzr65,1,response,06_OPENSECRET_HOAT.png,1964.3999999940424,1949.800000000003,1964.3999999940424,1964.3999999940424,1949.800000000003,1964.3999999940424,1,1964.3999999940424,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,32,HDM_32,06_OPENSECRET,,ASK,.png,06_OPENSECRET_ASK.png,06_OPENSECRET_HOAT.png,HOAT,,,,,,HOAT,06_OPENSECRET_HOAT.png,MELK,06_OPENSECRET_MELK.png,MELK,06_OPENSECRET_MELK.png,,17,17
24,1702983589939,19/12/2023 10:59:49,1702983589939,0,19/12/2023 10:59:49,157165,2,task-qaml,,33777005,BLIND,9991217,,complete,,65817564a5e432819a8492e8,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x593,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,18,Testing01,Testing,hvzr65,1,response,13_GRYFFINDOR_DAIN.png,2056.89999999851,2049.699999999997,2056.89999999851,2056.89999999851,2049.699999999997,2056.89999999851,1,2056.89999999851,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,35,HDM_35,13_GRYFFINDOR,,ASK,.png,13_GRYFFINDOR_ASK.png,13_GRYFFINDOR_DAIN.png,DAIN,,,,,,DAIN,13_GRYFFINDOR_DAIN.png,HOAT,13_GRYFFINDOR_HOAT.png,HOAT,13_GRYFFINDOR_HOAT.png,,18,18
25,1702983592125,19/12/2023 10:59:52,1702983592125,0,19/12/2023 10:59:52,157165,2,task-qaml,,33777005,BLIND,9991217,,complete,,65817564a5e432819a8492e8,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x593,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,1,Score,Screen 1,4n5b6s,1,continue,,2194.5999999970227,2183.100000000006,2194.5999999970227,2194.5999999970227,2183.100000000006,2194.5999999970227,1,2194.5999999970227,0,0,,Click To Continue,Continue Button,2,object-111,Score,,,,,,,,,,,,,,,,,,,,,,,,,,18,18
26,1702983592127,19/12/2023 10:59:52,1702983592127,0,19/12/2023 10:59:52,157165,2,task-qaml,,33777005,BLIND,9991217,,complete,,65817564a5e432819a8492e8,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x593,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1702983934033,19/12/2023 11:05:34,1702983934033,0,19/12/2023 11:05:34,157165,2,task-qaml,,33777167,BLIND,9991271,,complete,,6581774ca079d054d8d9af96,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,3840x2160,1269x1596,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1702983938552,19/12/2023 11:05:38,1702983938552,0,19/12/2023 11:05:38,157165,2,task-qaml,,33777167,BLIND,9991271,,complete,,6581774ca079d054d8d9af96,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,3840x2160,1269x1596,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 3,h2412x,1,continue,,4538.9529999999995,4531.682000000001,4538.9529999999995,4538.9529999999995,4531.682000000001,4538.9529999999995,0,4538.9529999999995,0,0,,Click To Continue,Continue Button,2,object-98,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1702983938552,19/12/2023 11:05:38,1702983938552,0,19/12/2023 11:05:38,157165,2,task-qaml,,33777167,BLIND,9991271,,complete,,6581774ca079d054d8d9af96,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,3840x2160,1269x1596,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 3,h2412x,1,response,Hungarian Horntail,4115.207,4531.682000000001,4540.252999952316,4115.207,4531.682000000001,4540.252999952316,1,4115.207,425.04599995231547,0,,Dropdown,Dropdown,3,object-100,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1702983943301,19/12/2023 11:05:43,1702983943301,0,19/12/2023 11:05:43,157165,2,task-qaml,,33777167,BLIND,9991271,,complete,,6581774ca079d054d8d9af96,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,3840x2160,1269x1596,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,continue,,4756.570999952316,4747.815,4756.570999952316,4756.570999952316,4747.815,4756.570999952316,0,4756.570999952316,0,0,,Click To Continue,Continue Button,2,object-104,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1702983943301,19/12/2023 11:05:43,1702983943301,0,19/12/2023 11:05:43,157165,2,task-qaml,,33777167,BLIND,9991271,,complete,,6581774ca079d054d8d9af96,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,3840x2160,1269x1596,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,response,Serpent,3948.183,4747.815,4757.170999976158,3948.183,4747.815,4757.170999976158,1,3948.183,808.9879999761579,0,,Dropdown,Attention Check 2,3,object-105,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
