Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Correct,Spreadsheet: Wrong,Spreadsheet: Number,Spreadsheet: Blot,Spreadsheet: LeftOption,Spreadsheet: RightOption,Spreadsheet: ANSWER,Spreadsheet: Option B,Spreadsheet: Left Option,Spreadsheet: Option A,Spreadsheet: Right Option,Spreadsheet: Right,Spreadsheet: Incorrect,Manipulation: Spreadsheet,Store: correct,Store: total
21,1702981063101,19/12/2023 10:17:43,1702981063101,0,19/12/2023 10:17:43,157165,2,task-pvfu,,33775945,BLIND,9990875,,complete,,65816c0ae8cb123dd4c64ae3,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1368x912,1368x769,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,fail,,Hoat_Dain_Melk Testing,15,Testing01,Testing,hvzr65,1,response,11_WAND_DAIN.png,4846.699999997014,4836.699999999997,4846.699999997014,4846.699999997014,4836.699999999997,4846.699999997014,1,4846.699999997014,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,34,HDM_34,11_WAND,,ASK,.png,11_WAND_ASK.png,11_WAND_DAIN.png,DAIN,,,,,,MELK,11_WAND_MELK.png,DAIN,11_WAND_DAIN.png,MELK,11_WAND_MELK.png,,8,15
22,1702981064788,19/12/2023 10:17:44,1702981064788,0,19/12/2023 10:17:44,157165,2,task-pvfu,,33775945,BLIND,9990875,,complete,,65816c0ae8cb123dd4c64ae3,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1368x912,1368x769,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,fail,,Hoat_Dain_Melk Testing,16,Testing01,Testing,hvzr65,1,response,03_NAGINI_HOAT.png,1697.0999999910564,1684.800000000003,1697.0999999910564,1697.0999999910564,1684.800000000003,1697.0999999910564,0,1697.0999999910564,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,31,HDM_31,03_NAGINI,,ASK,.png,03_NAGINI_ASK.png,03_NAGINI_MELK.png,MELK,,,,,,HOAT,03_NAGINI_HOAT.png,MELK,03_NAGINI_MELK.png,HOAT,03_NAGINI_HOAT.png,,8,16
23,1702981067251,19/12/2023 10:17:47,1702981067251,0,19/12/2023 10:17:47,157165,2,task-pvfu,,33775945,BLIND,9990875,,complete,,65816c0ae8cb123dd4c64ae3,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1368x912,1368x769,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,fail,,Hoat_Dain_Melk Testing,17,Testing01,Testing,hvzr65,1,response,06_OPENSECRET_DAIN.png,2475.9999999940337,2468.399999999994,2475.9999999940337,2475.9999999940337,2468.399999999994,2475.9999999940337,0,2475.9999999940337,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,32,HDM_32,06_OPENSECRET,,ASK,.png,06_OPENSECRET_ASK.png,06_OPENSECRET_MELK.png,MELK,,,,,,MELK,06_OPENSECRET_MELK.png,DAIN,06_OPENSECRET_DAIN.png,DAIN,06_OPENSECRET_DAIN.png,,8,17
24,1702981070222,19/12/2023 10:17:50,1702981070222,0,19/12/2023 10:17:50,157165,2,task-pvfu,,33775945,BLIND,9990875,,complete,,65816c0ae8cb123dd4c64ae3,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1368x912,1368x769,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,fail,,Hoat_Dain_Melk Testing,18,Testing01,Testing,hvzr65,1,response,07_RIDDLE_HOAT.png,2977.8999999910593,2968.800000000003,2977.8999999910593,2977.8999999910593,2968.800000000003,2977.8999999910593,1,2977.8999999910593,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,33,HDM_33,07_RIDDLE,,ASK,.png,07_RIDDLE_ASK.png,07_RIDDLE_HOAT.png,HOAT,,,,,,DAIN,07_RIDDLE_DAIN.png,HOAT,07_RIDDLE_HOAT.png,DAIN,07_RIDDLE_DAIN.png,,9,18
25,1702981071696,19/12/2023 10:17:51,1702981071696,0,19/12/2023 10:17:51,157165,2,task-pvfu,,33775945,BLIND,9990875,,complete,,65816c0ae8cb123dd4c64ae3,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1368x912,1368x769,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,fail,,Hoat_Dain_Melk Testing,1,Score,Screen 1,4n5b6s,1,continue,,1483.9000000029773,1467.5999999999913,1483.9000000029773,1483.9000000029773,1467.5999999999913,1483.9000000029773,1,1483.9000000029773,0,0,,Click To Continue,Continue Button,2,object-111,Score,,,,,,,,,,,,,,,,,,,,,,,,,,9,18
26,1702981071697,19/12/2023 10:17:51,1702981071697,0,19/12/2023 10:17:51,157165,2,task-pvfu,,33775945,BLIND,9990875,,complete,,65816c0ae8cb123dd4c64ae3,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1368x912,1368x769,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,fail,,Hoat_Dain_Melk Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1702981673345,19/12/2023 10:27:53,1702981673345,0,19/12/2023 10:27:53,157165,2,task-pvfu,,33776190,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,Pass,,Hoat_Dain_Melk Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1702981679737,19/12/2023 10:27:59,1702981679737,0,19/12/2023 10:27:59,157165,2,task-pvfu,,33776190,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,Pass,,Hoat_Dain_Melk Testing,1,AttentionChecks,Attention Check 3,h2412x,1,continue,,6395.6,6389.3,6395.6,6395.6,6389.3,6395.6,0,6395.6,0,0,,Click To Continue,Continue Button,2,object-98,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1702981679738,19/12/2023 10:27:59,1702981679738,0,19/12/2023 10:27:59,157165,2,task-pvfu,,33776190,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,Pass,,Hoat_Dain_Melk Testing,1,AttentionChecks,Attention Check 3,h2412x,1,response,Hungarian Horntail,4062.7999999999997,6389.3,6396.3,4062.7999999999997,6389.3,6396.3,1,4062.7999999999997,2333.5000000000005,0,,Dropdown,Dropdown,3,object-100,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1702981684866,19/12/2023 10:28:04,1702981684866,0,19/12/2023 10:28:04,157165,2,task-pvfu,,33776190,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,Pass,,Hoat_Dain_Melk Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,continue,,5135.59999999702,5132.2,5135.59999999702,5135.59999999702,5132.2,5135.59999999702,0,5135.59999999702,0,0,,Click To Continue,Continue Button,2,object-104,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
